consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
without many of those,1,-0.7080000000000268,1,false,"","",true,1,1,1,262.6021783351898,1900.3457992076874,445.34390473365784,397.3410744667053
small islands on its,2,-0.7080000000000268,1,false,"","",true,1,1,1,175.06760549545288,1908.8168869018555,615.5657072067261,604.270923614502
"surface, they are some-",3,-0.7080000000000268,1,false,"","",true,1,1,1,197.65717267990112,1928.5827581882477,804.7533323764801,762.3978939056396
-times only a few inches,4,-0.7080000000000268,1,true,"",deehar,true,1,1,1,256.95478653907776,1931.4064540863037,974.1750581264496,931.8196196556091
in size & composed [deletion]only[/deletion] [insertion]merely[/insertion],5,-0.7080000000000268,1,true,"",RebekahMM,true,1,1,1,225.89413166046143,1891.8747115135193,1222.6602971553802,1185.9522504806519
of dark green confervee,6,-0.7080000000000268,1,true,"",deehar,true,1,1,1,248.48369884490967,1855.166664838791,1423.1427059173584,1375.1398756504059
or purple or yellow,7,-0.7080000000000268,1,false,"","",true,1,1,1,228.71782755851746,1790.2216591835022,1637.7435913085938,1595.3881528377533
lichens but they are,8,-0.7080000000000268,1,false,"","",true,1,1,1,211.77565217018127,1728.1003494262695,1863.6392631530762,1841.049695968628
some times even of some,9,-0.7080000000000268,1,true,"",deehar,true,1,1,1,228.71782755851746,1852.3429689407349,2052.82688832283,2033.061017036438
feet in diameter and,10,-0.7080000000000268,1,false,"","",true,1,1,1,251.3073947429657,1778.926875591278,2244.8382093906403,2222.248642206192
contain seeds of various,11,-0.7080000000000268,1,false,"","",true,1,1,1,254.13109064102173,1818.4586181640625,2402.965219974518,2428.378483057022
species of common water,12,-0.7080000000000268,1,false,"","",true,1,1,1,228.71782755851746,1945.5249335765839,2620.389804124832,2620.389804124832
plants which are,13,-0.7080000000000268,1,false,"","",true,1,1,1,256.95478653907776,1756.3373084068298,2786.987862110138,2801.106341600418
usually more or less,14,-0.7080000000000268,1,false,"","",true,1,1,1,276.72065782546997,1730.9240453243256,2990.293966770172,3001.5887503623962
