consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
"The test of a body being compound is,",1,1.411,1,false,"","",true,1,1,1,327.8396632671356,1718.0657017230988,394.52644205093384,422.83421206474304
that in assuming new forms it loses,2,1.411,1,false,"","",true,1,1,1,321.54904770851135,1705.4844706058502,531.8191373348236,553.8362917900085
weight; thus when the olive coloured substance,3,1.411,1,true,"",sruston,true,1,1,1,296.3865854740143,1768.390626192093,657.264482498169,704.444099187851
called oxide of silver is converted into,4,1.411,1,false,"","",true,1,1,1,312.11312437057495,1724.356317281723,814.2153404653072,829.9418793618679
"silver by heat, it weighs less than before",5,1.411,1,false,"","",true,1,1,1,312.11312437057495,1752.6640872955322,943.5923337936401,987.62664270401
but in all cases either of gain or loss of,6,1.411,1,false,"","",true,1,1,1,305.8225088119507,1749.51877951622,1091.4217994213104,1132.3108005523682
"weight, the circumstance depends either",7,1.411,1,false,"","",true,1,1,1,293.24127769470215,1743.2281639575958,1239.2512650489807,1248.6871883869171
"upon matter absorbed, or matter emitted",8,1.411,1,false,"","",true,1,1,1,277.5147387981415,1762.1000106334686,1386.7661950588226,1424.5098884105682
"which is either solid, fluid, or aeriform",9,1.411,1,false,"","",true,1,1,1,271.2241232395172,1749.51877951622,1506.7072615623474,1538.1603393554688
and which can be always collected and weighted,10,1.411,1,false,"","",true,1,1,1,290.09596991539,1758.9547028541565,1662.8193860054016,1691.1271560192108
"the metals, Sulphur, Phosphorous, Carbon,",11,1.411,1,false,"","",true,1,1,1,258.6428921222687,1711.7750861644745,1786.325121641159,1836.6500461101532
"Silenium, Iodine, Brome, & certain",12,1.411,1,true,"",sruston,true,1,1,1,264.93350768089294,1714.9203939437866,1939.3968081474304,1973.995193719864
elastic fluids are the only substances,13,1.411,1,false,"","",true,1,1,1,264.93350768089294,1768.390626192093,2079.5726821422577,2111.025759935379
[deletion]which[/deletion] as far as our knowledge extends,14,1.411,1,false,"","",true,1,1,1,255.75969982147217,1718.3278172016144,2226.7730991840363,2255.0808691978455
which can be neither produced from,15,1.411,1,false,"","",true,1,1,1,255.49758434295654,1680.3220083713531,2343.4639842510223,2381.207677602768
"other forms of matter, nor be converted",16,1.411,1,false,"","",true,1,1,1,233.4804298877716,1740.0828561782837,2488.0432226657867,2528.9322237968445
into them. I explained to you on a former,17,1.411,1,false,"","",true,1,1,1,236.62573766708374,1762.1000106334686,2602.584941625595,2687.5082516670227
