consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
1821. 1822. 1822,1,3.496,3,false,"","",false,1,1,3,190.8056801155093,994.585128177187,136.85218623150897,184.83513498787696
June. 10 90/100 13 41/100 12 90/100,2,3.496,3,false,"","",false,1,1,3,157.46593292832426,1012.9200043588417,238.3489797586291,281.8904514125371
July 13 34/100 14 14/100 13 71/100,3,3.496,3.857142857142857,false,"","",false,1,1,4,156.6896668210423,1004.7868526439099,314.3613098319122,361.8105756395238
August 13 71/100 15 26/100 15 46/100,4,3.496,3.7142857142857144,false,"","",false,1,1,4,154.02125207726044,1005.1088266543165,418.39861061922795,476.4333233443212
[underline]June[/underline],5,3.496,3,true,"",RebekahMM,false,1,1,4,457.5016045985779,731.4132753970632,511.6563979622415,513.2750892200397
1821. 1822. 1823,6,3.496,3,false,"","",false,1,1,3,158.52888822295472,1035.5287547334297,538.0891410357697,592.3130928705697
days,7,3.496,3,false,"","",false,1,1,3,257.3484458005285,368.0942735717983,565.3334350396382,583.5889203694118
J. Clear 10 22 8,8,3.496,3,false,"","",false,1,1,3,167.28393494428855,995.03500967118,618.9090282507424,662.0932410711853
July Mixed. 9. 3. 13,9,3.496,3.8,false,"","",false,1,1,4,169.3922031220203,1006.3437954613562,698.5865693192035,740.3196937913749
August Rain. 11. 5. 9,10,3.496,3,false,"","",false,1,1,3,169.93911787942352,989.7599286239681,774.872356771188,820.0986787261285
[underline]July[/underline],11,3.496,3,true,"",RebekahMM,false,1,1,4,504.38190263437485,832.1249816111367,850.9861307107635,867.9757730133217
C. 10. 14. 6,12,3.496,3.5,false,"","",false,1,1,4,230.5584438935353,1035.396436646961,867.1024736426293,944.5394284468902
M. 13. 8. 9,13,3.496,3.75,false,"","",false,1,1,4,234.24570790312475,985.0714577601002,939.1232081074454,999.7822295474976
R. 8. 9. 16,14,3.496,3,false,"","",false,1,1,3,250.95307162121662,1001.1657476775547,1014.7959217587925,1069.6858746288174
[underline]August[/underline],15,3.496,2.3333333333333335,true,"",RebekahMM,true,1,1,5,468.1796741765875,846.6490969024981,1112.8171602146729,1126.1371809191705
C. 7. 22 18,16,3.496,3.75,false,"","",false,1,1,4,231.00832538752826,1004.5398588825019,1168.8626910398561,1205.9823248971584
M 11. 4. 10.,17,3.496,3.25,false,"","",false,1,1,4,247.60983463644533,1023.7039284060261,1228.3925981420437,1288.2224262402265
R. 13. 4. 3.,18,3.496,3,false,"","",false,1,1,3,243.46827852998064,1009.5591249625411,1331.6756858364888,1383.9413299915545
