consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
173,1,-3.451999999999998,3,false,"","",false,1,2,3,1171.4543052512604,1264.4890852986994,102.91171709882653,105.46062384002462
With nicest skill [deletion]in perfect[/deletion],2,-3.451999999999998,3,false,"","",false,1,1,3,106.01534689589141,878.3311481895871,169.18304442657922,132.22404252826436
[deletion]O p[/deletion],3,-3.451999999999998,3,false,"","",false,1,1,4,147.71818618790257,340.8645252057418,270.1001202382933,252.05899158293096
"Selected, selected those that [deletion]meet[/deletion] [insertion]blend[/insertion]",4,-3.451999999999998,3.4285714285714284,true,"",Fierengraw,false,1,1,4,171.22452898936268,1113.6088775407463,339.09020612723623,260.5582259985235
in Harmony,5,-3.451999999999998,3,false,"","",false,1,1,3,211.3967302406735,597.5546187334332,411.2979132909918,390.90675659411204
And raised as if by the magicians,6,-3.451999999999998,3,false,"","",false,1,1,3,201.4467230671929,1212.0843809522128,502.39821552013086,427.20577050699023
Art. The Gothic pile magnificent but chaste,7,-3.451999999999998,3.7142857142857144,false,"","",false,1,1,4,184.21181120226922,1263.6697566342275,595.0633661838451,503.30306381518113
In airy lightness yet unrivalled,8,-3.451999999999998,3,false,"","",false,1,1,3,205.0096277333818,1173.9250049721727,657.1114720633532,611.478006370926
strength -.,9,-3.451999999999998,3,false,"","",false,1,1,4,205.0096277333818,487.3004838529089,753.6846213306579,735.6435129169105
Beauteous in parts [deletion][unclear]xx[/unclear][/deletion],10,-3.451999999999998,3.75,false,"","",false,1,1,4,436.8888207099999,1103.7595412396836,797.6110318908655,742.11430326461
