consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
24 94,1,-1.6440000000000055,1,true,"",RebekahMM,true,1,1,1,499.9691813804173,588.8813097913321,225.63306581059393,221.49761797752817
& when supplied with air by many,2,-1.6440000000000055,2,false,"","",false,1,1,2,423.48047992518923,2219.2839923611364,391.04031316881503,313.50125331998373
such metallic tubes & furnished,3,-1.6440000000000055,1.8,false,"","",false,1,1,2,442.0898945417879,2092.11975977991,503.73031061398126,452.03744750911966
with a proper chimney explosions,4,-1.6440000000000055,1.6,false,"","",false,1,1,2,455.5300832272188,2050.7658684704047,622.6234080349752,577.1337502237782
[deletion]can[/deletion] may be [insertion]artificially[/insertion] made in it,5,-1.6440000000000055,1.4285714285714286,false,"","",false,1,1,2,447.25907015685664,1995.9714194907438,761.1598538046052,710.5009532902077
without any possibility of their,6,-1.6440000000000055,2,false,"","",false,1,1,2,479.30872377498497,2207.9111586075132,903.8316300030704,873.8498009336726
communicating to mixtures of,7,-1.6440000000000055,1.6,true,"",RebekahMM,false,1,1,2,481.37621288305684,2083.8490821502064,1035.1310689331808,999.9799300724508
fire damp without . -,8,-1.6440000000000055,1.4,false,"","",false,1,1,2,492.7488286002513,1747.8471156278338,1163.3287944879485,1135.4147061071167
- When the fire damp is so,9,-1.6440000000000055,1.5714285714285714,true,"",RebekahMM,false,1,1,2,538.2383354631519,2123.13548435164,1365.9641785091108,1324.610052391144
mixed with the external atmosphere,10,-1.6440000000000055,1.5,true,"",RebekahMM,false,1,1,2,438.9883086669885,2399.1743126682386,1511.7374734942437,1482.7895399271779
as to render it explosive the,11,-1.6440000000000055,1.8333333333333333,true,"",RebekahMM,false,1,1,2,423.4809159980455,2287.5184287618326,1616.1566631136047,1600.6488679158715
[insertion]safety[/insertion] lamp will be extinguished &,12,-1.6440000000000055,1.6666666666666667,true,"",RebekahMM,false,1,1,2,397.6343838134171,2216.1824400304026,1763.9977491034024,1746.4221629010044
[insertion]a[/insertion] [deletion]proper[/deletion] warning will be given to the,13,-1.6440000000000055,1.625,true,"",RebekahMM,false,1,1,2,458.14361891917963,2166.1514168727563,1927.9628970855265,1868.7405797925248
miners to withdraw from that,14,-1.6440000000000055,2,false,"","",false,1,1,2,539.2721638773525,2051.799512392243,2085.5261080615837,2034.8672914073509
part of the mine . . -,15,-1.6440000000000055,1.4285714285714286,false,"","",false,1,1,2,496.88424288925114,1639.2922976632062,2231.0039048975523,2168.9730092311784
If it be necessary to work in,16,-1.6440000000000055,1.8571428571428572,false,"","",false,1,1,2,541.3400051981158,2083.84921632647,2377.0728168665914,2330.549531905589
a part of the mine [deletion]for any[/deletion],17,-1.6440000000000055,2,false,"","",false,1,1,2,578.558582850819,2162.4220207293374,2524.913886084356,2486.661379385255
[deletion]purpose of [unclear]xxxxxx[/unclear][/deletion] where the fire,18,-1.6440000000000055,1.8333333333333333,false,"","",false,1,1,2,518.2686073537279,2149.4483037575405,2686.322206457362,2600.520603417218
damp is explosive for the purpose,19,-1.6440000000000055,2,false,"","",false,1,1,2,569.7659121385394,2371.6747482551773,2794.539317368757,2767.4243914343037
