consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
existence & it is difficult,1,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1164.2065196543842,314.092009554131,1515.960078841869,1555.1961302235154
or perhaps impossible to,2,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1146.371950844545,323.60385215509154,1457.7005055386558,1488.613721857854
decide whether the living,3,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1152.3167980433604,266.5332319636059,1395.8739640466897,1407.7637128711058
principle slumbering in the,4,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1156.3600023370464,290.0380545604114,1323.3490346753156,1327.291407221904
ovum of the Female &,5,179.374,3.8,true,"",raspence,false,1,1,4,1145.1829705194248,279.6118794729648,1242.496672282072,1248.44154669428
[deletion]was[/deletion]is awakened by some influence,6,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1134.333254490133,192.66796690383558,1157.9486064675991,1141.3030451962725
"from the male, or whether",7,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1141.4670820140686,264.0062421431926,1058.0750211324994,1077.098597480851
the spark of life is introduced,8,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1149.7898898631245,165.3216643466053,965.3352633213351,983.1698321311744
in the semen of the male,9,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1133.144301378405,206.93562195170693,880.9183405726191,914.2095175420575
in either case it must,10,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1141.4670820140686,281.8408109530319,783.4226614609746,814.3359322069576
have remained dormant for,11,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1165.7999370016687,203.92216077538046,695.2284955229238,705.9292368088275
years in the [deletion]testicles &[/deletion],12,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1165.7999370016687,293.0950048245768,591.7879964258561,594.1659570760963
ovarium of the one or,13,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1134.4293855058272,358.2385506031277,509.99750735790127,506.94163792915055
the testicles of the other,14,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1141.5597552777233,302.2142233423517,421.3772939241285,433.6007716391318
or it must have been,15,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1140.5411243633284,344.9963953448628,324.60812643293167,340.9060811766469
introduced into the system,16,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1152.7512463148355,305.5389163095381,238.0492569992042,227.07502054833344
in nourishment which had,17,179.374,3,true,TEHark,FrankPearson,false,1,1,3,1157.1409559660271,280.29806697663184,157.9372254119437,115.13763794655983
