consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
In the Hive bee for instance,1,-0.8149999999999977,2.6666666666666665,true,plphy,deehar,false,1,1,3,97.68383479917645,1429.4534850252232,532.0475716168517,543.9462475950978
the instinct of the workers,2,-0.8149999999999977,2,false,"","",false,1,1,2,74.95285474231879,1410.669392106055,669.5375892864004,652.8631539713103
leads them to adopt & obey a,3,-0.8149999999999977,1.7142857142857142,false,"","",false,1,1,2,86.91031214420146,1475.2712093958635,790.8201990008802,783.0935422441139
Queen & if she is taken,4,-0.8149999999999977,2,false,"","",false,1,1,2,142.83372789228378,1298.6091654519373,926.9226958279515,922.8178379528485
away from them or dies,5,-0.8149999999999977,2,false,"","",false,1,1,2,153.59170834672074,1274.6746705992555,1074.3327825201436,1059.077169040865
they have the power of,6,-0.8149999999999977,2,false,"","",false,1,1,2,165.12507694895396,1266.9941895958416,1221.3917800090776,1206.856182538914
raising another from,7,-0.8149999999999977,2,false,"","",false,1,1,2,167.64956520476642,1247.5898622833104,1381.7874760631057,1345.7369912749582
ofspring in the cells,8,-0.8149999999999977,1.75,false,"","",false,1,1,2,194.5563872431557,1198.5778432168,1546.3992334718516,1519.256154894675
by an almost miraculous,9,-0.8149999999999977,2,false,"","",false,1,1,2,205.73681572103482,1439.341592929998,1687.8046666208684,1659.1165074300989
[deletion]power[/deletion] [insertion]process[/insertion] They work under,10,-0.8149999999999977,1.4,false,"","",false,1,1,2,198.84803364609945,1361.0218571752325,1850.8560618066444,1807.3803695098643
her government for,11,-0.8149999999999977,2,false,"","",false,1,1,2,234.96223552105465,1236.0001495247743,1968.5152873384393,1952.9230263956742
a common object,12,-0.8149999999999977,2,false,"","",false,1,1,2,235.76413515557437,1235.3068653979803,2105.33243795067,2070.997722406263
allow males only to,13,-0.8149999999999977,2,false,"","",false,1,1,2,236.26481956007848,1265.5071455119564,2228.46928051943,2187.9164990466174
exist for the purpose,14,-0.8149999999999977,2,false,"","",false,1,1,2,251.28396179912812,1390.4250096813885,2337.0893886369404,2308.5894124761426
of impregnating females,15,-0.8149999999999977,1.6666666666666667,false,"","",false,1,1,2,291.26386686312435,1388.3756704258883,2482.9512585595385,2460.020137935539
who preserve the society,16,-0.8149999999999977,2,false,"","",false,1,1,2,273.051172123172,1438.1685937465002,2615.1301918078534,2593.9058411376186
