consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
we can scarcely [deletion]exp[/deletion] suppose that,1,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,134.20463842109743,1366.2110217326774,183.9344685923797,160.30263340230857
[underline]the energy[/underline] of 1/4 of oxygene,2,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,127.9028217136316,1333.1264765061237,327.30094142203103,275.3109160236475
should be sufficient to neutralize,3,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,143.65737850701234,1492.2474760797236,424.97920556076457,396.6209552535875
the energy of three fourths of,4,-0.4390000000000214,3.7142857142857144,true,"",FrankPearson,false,1,1,4,157.83650366060087,1400.8709985990233,519.5065162716169,510.0538062351343
Iron. - We might naturally,5,-0.4390000000000214,3,true,"",FrankPearson,false,1,1,3,205.10014399131083,1391.4182885625407,643.9675089294383,637.6657222714048
expect then the oxide,6,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,214.55288407722574,1285.8628061259815,768.428531636692,740.0703414283796
would display an excess,7,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,239.7601809565214,1307.919089478531,881.8613525688065,881.8613525688065
of the [underline]energy of the[/underline],8,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,247.63745935321177,1262.2309709359104,984.2659717257814,1011.0486701954369
[underline]Iron[/underline] -,9,-0.4390000000000214,3,true,"",FrankPearson,false,1,1,3,249.21289099300398,598.964093875262,1127.6325347037298,1118.1797044695177
Oxide of Iron is positive,10,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,335.8629834060305,1421.35197050951,1233.1879570414242,1211.1315534911453
with regard to [underline]acids[/underline],11,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,238.18471926729686,1189.7599135281753,1338.7435296262806,1332.44165281995
& when a salt containing,12,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,216.12834576645028,1311.0700729558448,1466.3553855636865,1442.7235503736151
an acid & oxide of Iron,13,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,238.18471926729686,1309.4946413160526,1568.7600047206613,1565.6090813422122
is acted on by a feeble,14,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,252.36381437145306,1333.1264765061237,1669.5891922378441,1674.3155472560852
power not sufficient to,15,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,250.78835268222852,1273.2591126121852,1800.3520016031312,1817.6819900363043
separate the Iron in a,16,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,250.78835268222852,1262.2309709359104,1923.2375325717285,1913.784822535246
"metallic state, [underline]oxide[/underline] of",17,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,235.03379588884778,1301.6173629193622,2039.8212768822918,2036.6703535038428
[underline]Iron[/underline] collects round,18,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,250.78835268222852,1128.317238192174,2154.8295294541986,2159.556004670169
the negative surface. -,19,-0.4390000000000214,3.75,true,"",FrankPearson,false,1,1,4,280.7220346291979,1329.97549302881,2284.0169071796936,2277.7150604227954
- Instance,20,-0.4390000000000214,3,true,"",FrankPearson,false,1,1,3,252.36381437145306,992.8279536109161,2376.968756201321,2373.817832822872
And this fact beautifully,21,-0.4390000000000214,3,true,TEHark,FrankPearson,false,1,1,3,246.06199766398723,1391.4182885625407,2479.373375358296,2490.4015771334352
