consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
53,1,-10.22199999999998,3,false,"","",false,1,1,3,906.9612021740501,985.0018012665618,109.38488358579013,95.31198434715552
{If 100.-,2,174.887,3,true,"",E_L_Bird,false,1,1,3,986.4011681400646,672.9590845424101,1240.315061672435,1262.0641223746488
5.6,3,174.887,3,false,"","",false,1,1,3,681.9145525660318,496.408044368854,883.3749152345935,905.1239759368074
If. 80 16/ 180 ( 11,4,174.887,3,false,"","",false,1,1,3,973.6076047435927,184.24535517760341,450.95278282432497,500.84764200380823
[underline]16[/underline],5,174.887,3,false,"","",false,1,1,3,458.02738346155934,335.20920999397515,435.6005184614071,448.39411113999927
20,6,174.887,3,false,"","",false,1,1,3,433.71965107501944,307.0634700809467,335.8108001024407,351.16306446535856
80. 180.,7,174.887,3,false,"","",false,1,1,3,964.6521074378504,594.9184268856576,168.21528651674726,195.08174915185373
[underline]5[/underline],8,174.887,3,false,"","",false,1,1,3,798.3359296943199,592.3596966370909,145.18688997237058,154.14235799599243
8) 900 ( 1[deletion]8[/deletion]1.2,9,174.887,3,false,"","",false,1,1,3,876.3765873510724,446.5131851893708,99.13009688361672,124.71716511231944
[underline]8[/underline],10,174.887,3,false,"","",false,1,1,3,763.1964765420074,666.9490355419179,71.12062592226744,85.60030148704976
2,11,174.887,3,false,"","",false,1,1,3,579.2190530499291,510.22753386160866,72.82409422995346,74.52760152752973
10},12,174.887,3,true,"",E_L_Bird,false,1,1,3,750.420269284911,686.5392329994291,45.56821140807466,55.78917721375177
