consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
275,1,-6.357000000000028,3,false,"","",false,1,2,3,960.094343483448,1019.0859215259552,97.04599100351334,95.111840903759
rise above it; boats have,2,-6.357000000000028,3,true,"",E_L_Bird,false,1,1,3,113.90367484092712,987.1724448800087,213.09499698877335,103.8155163526535
sometimes been carried down,3,-6.357000000000028,3,false,"","",false,1,1,3,111.96952474117279,976.5346193313599,265.31704968214035,163.77416944503784
& dashed with their burdens,4,-6.357000000000028,3,false,"","",false,1,1,3,92.12799682966812,981.495840531608,342.1175565349603,234.73255064745103
into pieces. From the top of,5,-6.357000000000028,3,false,"","",false,1,1,3,122.60735028982162,963.9626436829567,403.6087818145752,320.44032752513885
[place_364]the fall[/place_364] where the river is,6,-6.357000000000028,3,true,"",E_L_Bird,false,1,1,3,120.67320019006729,953.3248181343079,482.90893590450287,394.9051063656807
"perfectly still, beautifully",7,-6.357000000000028,3,false,"","",false,1,1,3,126.47565048933029,926.2467167377472,553.5054047703743,460.6661999821663
smooth & a quarter of a mile,8,-6.357000000000028,3,false,"","",false,1,1,3,93.50470626315501,1037.941872630343,628.4774671987878,537.6132581108532
"at least in breadth, it is",9,-6.357000000000028,3,true,"",E_L_Bird,false,1,1,3,128.40980058908463,929.1479418873787,709.2044878005981,621.200658261776
a grand sight to see this,10,-6.357000000000028,3,false,"","",false,1,1,3,122.60735028982162,944.6211426854134,790.4387935400009,706.3032642006874
immense mass suddenly con-,11,-6.357000000000028,3.5,false,"","",false,1,1,4,138.0805510878563,941.7199175357819,858.1340470314026,771.0972925424576
verted into foam & white,12,-6.357000000000028,3,false,"","",false,1,1,3,140.9817762374878,926.2467167377472,929.6976007223129,854.2657468318939
"wave, dashing with an",13,-6.357000000000028,3,true,"",E_L_Bird,false,1,1,3,140.01470118761063,885.6295646429062,1008.9977548122406,930.6646757721901
"irresistable shock, & noise",14,-6.357000000000028,3,true,"",E_L_Bird,false,1,1,3,138.0805510878563,944.6211426854134,1074.758858203888,990.6233288645744
like thunder over immense,15,-6.357000000000028,3,false,"","",false,1,1,3,106.46308400908387,978.8100479367135,1157.7278094024018,1051.3440179425063
masses of granite. Saw -,16,-6.357000000000028,3,false,"","",false,1,1,3,138.0805510878563,908.8393658399582,1234.3261954188347,1141.4869906306267
"mills are here likewise,",17,-6.357000000000028,3,true,"",E_L_Bird,false,1,1,3,145.81715148687363,863.3868384957314,1315.5604916214943,1225.6225119829178
"but less offensive, from",18,-6.357000000000028,3,false,"","",false,1,1,3,101.45677884098498,952.5271105201506,1395.5268322239283,1285.3883190495217
the immense magnitude of,19,-6.357000000000028,3,false,"","",false,1,1,3,130.34395068883896,924.3125666379929,1463.5229742527008,1371.65084451437
the river & fir trees seen,20,-6.357000000000028,3,false,"","",false,1,1,3,141.94885128736496,913.674741089344,1540.8889782428741,1434.5107227563858
at the bottom are like,21,-6.357000000000028,3,false,"","",false,1,1,3,142.91592633724213,891.4320149421692,1606.6501041650772,1508.0084490776062
chips & straws in one of,22,-6.357000000000028,3,false,"","",false,1,1,3,125.94622861821657,1008.3058601745514,1666.36442792442,1562.4837747254473
"our English [unclear]xxxxx[/unclear] """,23,-6.357000000000028,3.75,false,"","",false,1,1,4,156.45497703552246,718.3255810141563,1730.4357105493546,1660.8063069581985
