consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
16,1,,0,true,"",a_s_wolf,false,1,1,0,,,,
single and double affinities & even the union,2,-1.8170000000000073,3,false,"","",false,1,1,3,217.97630944137993,1162.8462293081116,200.398266328401,134.92220578326504
"between the Acids, Alkalis & metallic",3,-1.8170000000000073,3,false,"","",false,1,1,3,209.14923083944828,1117.7554864042586,263.6642663784056,187.10764174101587
oxyds [insertion]has been considered as affected[/insertion] by the simple attractions of,4,-1.8170000000000073,3,true,"",E_L_Bird,false,1,1,3,226.2737389820223,1127.8287264881258,347.2721590745024,281.7960985293663
"the individual compounds, nothing",5,-1.8170000000000073,3,false,"","",false,1,1,3,227.1197198576211,1089.5380733304949,400.9485534811224,335.51214144718836
has been done towards estimating the,6,-1.8170000000000073,3,false,"","",false,1,1,3,225.4418631388023,1176.7866227090735,461.3513953585999,404.30426691876005
attractions of the simple principles,7,-1.8170000000000073,3,false,"","",false,1,1,3,215.24563470119907,1097.7982687998988,524.1876444653776,464.6237309473094
in compound substances. The perfection,8,-1.8170000000000073,3,false,"","",false,1,1,3,214.27897231073524,1190.375936437455,580.7275880688203,560.5811079010862
of Chemical philosophy or the,9,-1.8170000000000073,3,false,"","",false,1,1,3,213.27164830234858,1065.4677593975032,656.2768886978233,631.0937884881556
Laws of corpuscular motion must,10,-1.8170000000000073,3,false,"","",false,1,1,3,210.24967627718843,1060.4311393555697,717.7236532094125,686.4966089494245
depend on the knowledge of all,11,-1.8170000000000073,3,false,"","",false,1,1,3,205.2130562352549,1152.09762411876,777.1557697042282,757.0092895364941
the simple substances their mutual,12,-1.8170000000000073,3,false,"","",false,1,1,3,202.42241670991064,1157.3655766605095,850.1554493822899,842.0968573151962
attractions & the ratio in which,13,-1.8170000000000073,3,false,"","",false,1,1,3,204.437064726684,1161.3948726940564,925.704750011293,912.6095379022657
these attractions increase or diminish,14,-1.8170000000000073,3,false,"","",false,1,1,3,208.46636076023083,1219.8196651804853,1007.2979946906163,1006.2906706822296
on increase or diminution of,15,-1.8170000000000073,3,false,"","",false,1,1,3,205.44438873507073,1079.801628014733,1070.7594072189788,1057.6641951099518
temperature. These being ascertained,16,-1.8170000000000073,3,true,"",a_s_wolf,false,1,1,3,198.39312067636376,1210.753749105005,1145.3013838395952,1146.3087078479819
chemistry would become a science,17,-1.8170000000000073,3,false,"","",false,1,1,3,184.2905845589499,1206.7244530714581,1226.8946285189186,1225.8873045105317
So far generalised as to enable,18,-1.8170000000000073,3,true,"",E_L_Bird,false,1,1,3,203.4297407182973,1190.6072689372709,1296.3999850976015,1291.3633650556678
calculations to be formed with,19,-1.8170000000000073,3,false,"","",false,1,1,3,186.21676677288934,1184.4748590841166,1390.0592345296268,1365.8834583283456
regard to the result of any,20,-1.8170000000000073,3,false,"","",false,1,1,3,169.5314191135231,1103.9463660869906,1443.5225448763213,1432.540194862921
new apposition of particles.,21,-1.8170000000000073,3,true,"",E_L_Bird,false,1,1,3,172.3204380715441,1044.8059318573307,1521.3874874400985,1505.4478486113198
