consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
1825. June 15,1,-0.4889999999999759,3.6666666666666665,false,"","",false,1,1,5,174.7972071170807,418.4089034795761,107.1874452829361,96.05091059207916
Powder from the inside of a copper [unclear]xxxxxx[/unclear] is in considerable,2,-0.4889999999999759,3.6363636363636362,true,"",deehar,false,1,1,4,237.44021475315094,1186.8297971487045,151.73358404636383,154.51771771907806
quantity & is entirely a dry anhydrous sulphate of copper.,3,-0.4889999999999759,6.545454545454546,true,"",deehar,false,1,1,7,177.58134078979492,982.1959722042084,232.4734605550766,218.55279219150543
55.2 inches 46 [unclear]out[/unclear] of [unclear][insertion]silver[/insertion] wire[/unclear] unknown diameter weighed 1[unclear].[/unclear]68 gr,4,-0.4889999999999759,3.8333333333333335,false,"","",false,1,1,5,162.6645723280834,981.199872106068,350.7991507053375,350.7991507053375
51.5 inches [deletion][unclear]xxxx[/unclear][/deletion] of silver wire 1/60 inch in diameter weighed 42.4 grains,5,-0.4889999999999759,1,true,"",deehar,true,1,1,1,160.73848819369465,1122.0911947258319,422.2289674474304,409.7438673625975
[unclear]1000[/unclear] inches of fine wire 3.04 gr,6,-0.4889999999999759,1,true,"",deehar,true,1,1,1,204.53402670911396,604.2519064759389,477.11682583621416,481.0070241794436
[unclear]/[/unclear] 3.24 = 1.7435,7,-0.4889999999999759,1,false,"","",true,1,1,1,796.5369604381594,1080.5214394939087,476.2659513914161,470.4306538765719
1000 inches of wire 1/60 in diameter 823.3 grains [unclear]x[/unclear] 823.3 = [deletion][unclear]29.382[/unclear][/deletion] [insertion]28.693[/insertion] [unclear]nearly[/unclear],8,-0.4889999999999759,1,true,"",deehar,true,1,1,1,189.29996803196195,1184.746370009295,544.6711987499781,546.7847587630166
1.7435 - or [unclear]xxxx/307.42[/unclear] [unclear]1[/unclear],9,-0.4889999999999759,3,true,"",deehar,false,1,1,3,384.2337550453733,972.3935009618258,617.5126011355444,612.8269865439042
Diameter [unclear]as[/unclear],10,-0.4889999999999759,1,false,"","",true,1,1,1,188.9200152748162,366.72985512476566,635.0191639911352,635.0191639911352
28.69[unclear]0[/unclear]  - 1/60  - 16.[unclear]6[/unclear]57,11,-0.4889999999999759,1,true,"",deehar,true,1,1,1,357.9545122721592,1018.1133520402115,676.1559215779733,684.9973585132741
[unclear]11[/unclear] --,12,-0.4889999999999759,3,false,"","",false,1,1,3,766.4440707948676,946.7826084191839,819.6274437632471,818.0991510715156
[unclear]44[deletion]7[/deletion]6 xxx weigh 1.168 grains[/unclear],13,-0.4889999999999759,1,false,"","",true,1,1,1,357.3704898985565,1086.3661038544794,882.7928821548818,885.3388958220722
[unclear]555 inches[/unclear],14,-0.4889999999999759,1,false,"","",true,1,1,1,246.20812573274813,437.8613800851284,1005.735085177971,1001.6573563619629
4.23,15,-0.4889999999999759,1,false,"","",true,1,1,1,810.3513738972135,879.8887134643383,1058.513069287662,1058.513069287662
[unclear]If [deletion]xx[/deletion]3 57.5 = 422.44[/unclear] 552,16,-0.4889999999999759,1,false,"","",true,1,1,1,268.27503104455815,822.4341371333355,1132.0541147994727,1139.5427513682398
[underline]42.4[/underline],17,-0.4889999999999759,2,true,"",deehar,true,1,1,5,607.1502594418876,897.0674751755914,1174.525320882498,1177.7347365548267
220 8,18,-0.4889999999999759,3,false,"","",false,1,1,4,648.0147835189329,814.9043984800319,1204.4798671575668,1207.6892828298958
1104 4,19,-0.4889999999999759,2.5,false,"","",true,1,1,5,628.522611956847,772.9463172116441,1247.2011758074138,1245.0615653591947
[underline]2208 8[/underline],20,-0.4889999999999759,2.5,true,"",deehar,true,1,1,5,611.7274248973366,835.1912992428862,1285.785129636512,1278.9356622236216
57.5) 2.340 48( 454,21,-0.4889999999999759,1,true,"",deehar,true,1,1,1,496.70527007776565,960.7566873010911,1336.2876800393994,1326.0134789200638
[unclear]30[/unclear],22,-0.4889999999999759,2,false,"","",true,1,1,5,653.5895393798797,702.6270445713783,1358.4413846547588,1356.5553267627781
[underline]2660[/underline],23,-0.4889999999999759,3,false,"","",false,1,1,4,612.182419822572,763.7268863327724,1380.540186103889,1378.8278192506666
2204,24,-0.4889999999999759,1,false,"","",true,1,1,1,645.4166218479634,780.5841041065812,1423.196038946097,1414.3944354501868
[underline]2575[/underline],25,-0.4889999999999759,3,false,"","",false,1,1,5,638.501076244034,787.4996497105105,1460.2885108217174,1459.6598248577238
2290,26,-0.4889999999999759,1,false,"","",true,1,1,1,671.8214323356933,803.2167988103497,1516.870247581139,1516.870247581139
454 grains,27,-0.4889999999999759,1,false,"","",true,1,1,1,905.9352936363364,1100.487384121647,1511.8808617570317,1510.9499905106904
