consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
a battery of 10 or 12 such jars;,1,1.202,1,true,"",E_L_Bird,true,1,1,1,166.10096621513367,1355.6411879062653,208.89851570129395,207.5679337978363
the effect of the spark could,2,1.202,1,false,"","",true,1,1,1,166.10096621513367,1301.087329864502,333.97321462631226,306.0309946537018
only be produced by [deletion]apparent[/deletion] [insertion]absolute[/insertion],3,1.202,1,false,"","",true,1,1,1,168.76213002204895,1266.4922003746033,449.7338402271271,433.7668573856354
contact of the metallic surfaces.-,4,1.202,1,false,"","",true,1,1,1,186.0596947669983,1359.6329336166382,556.1803925037384,540.2134096622467
- [deletion][unclear]xxxxxxx[/unclear][/deletion] (It was from a want -,5,1.202,2.7142857142857144,true,"",E_L_Bird,true,1,1,5,216.66307854652405,1277.1368556022644,645.3293895721436,646.6599714756012
[deletion][unclear]xxxxxx[/unclear][/deletion] [deletion]in consequence of this[/deletion],6,1.202,3.6,false,"","",false,1,1,4,343.068359375,1201.2936871051788,698.5526657104492,718.5113942623138
[unclear][deletion]xxxxxxx[/unclear][/deletion] [insertion][deletion]principle[/deletion] of attention to the principle[/insertion] [underline]that imperfect conductors[/underline],7,,0,true,"",E_L_Bird,false,1,1,0,,,,
[underline]act only very feebly[/underline] upon,8,1.202,3.6,false,"","",false,1,1,4,233.9606432914734,1243.8723080158234,954.0243911743164,976.6442835330963
[underline]large quantities of[/underline] Electricity,9,1.202,3.5,false,"","",false,1,1,4,231.2994794845581,1193.310195684433,1064.4626891613007,1095.0660729408264
[underline]diffused over Large surfaces or or[/underline],10,1.202,2.8333333333333335,false,"","",true,1,1,5,236.62180709838867,1287.7815108299255,1185.545642375946,1241.430082321167
[underline]in a low state of intensity[/underline],11,1.202,1,false,"","",true,1,1,1,249.9276261329651,1227.9053251743317,1298.6451075077057,1345.2154741287231
that there [deletion]has been[/deletion] [insertion]existed[/insertion] so much,12,1.202,3.6666666666666665,true,"",E_L_Bird,false,1,1,4,255.24995374679565,1255.8475451469421,1445.0091292858124,1482.2654225826263
discussion with regard to the,13,1.202,1,false,"","",true,1,1,1,260.5722813606262,1211.93834233284,1544.8027720451355,1591.373138666153
identity or nonidentity of,14,1.202,1,false,"","",true,1,1,1,273.87810039520264,1124.1199367046356,1668.5468890666962,1699.150272846222
Galvanism & Electricity.-,15,1.202,3.25,true,"",E_L_Bird,false,1,1,5,263.2334451675415,1136.0951738357544,1761.68759226799,1800.2744674682617
|_A view of the phaenomena,16,1.202,1,false,"","",true,1,1,1,223.31598806381226,1097.5082986354828,1890.7540369033813,1914.704511165619
[deletion][unclear]aft[/unclear][/deletion] according to the ideas that,17,1.202,3.6666666666666665,false,"","",false,1,1,4,233.9606432914734,1226.574743270874,1986.5559339523315,2023.8122272491455
have been just stated immediately,18,1.202,1,false,"","",true,1,1,1,273.87810039520264,1382.252825975418,2089.01074051857,2136.911689043045
removes every doubt -,19,1.202,1,false,"","",true,1,1,1,271.21693658828735,1081.541315793991,2186.143219470978,2223.3995127677917
In the Voltaic Battery the,20,1.202,1,false,"","",true,1,1,1,271.21693658828735,1254.5169632434845,2312.5485002994537,2341.821302175522
