consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
75,1,-179.527,1,false,"","",true,1,1,1,1724.8734415476206,1655.0695528018055,127.40469012740323,129.49707624486837
graces of her manner to the,2,-179.527,1,false,"","",true,1,1,1,1630.5666101104357,249.32432473375638,2883.218796867189,2899.9736180333584
native Irish. He employed,3,-179.527,1,false,"","",true,1,1,1,1673.067219857296,121.15387586917313,2765.352956325461,2774.4776476647835
himself in a manner well,4,-179.527,1,false,"","",true,1,1,1,1639.0620123918738,167.7841950583993,2644.04962430504,2651.77414749057
becoming a good sovereign in,5,-179.527,1,false,"","",true,1,1,1,1660.489304812834,114.29462513823455,2540.4765114905094,2552.0318318159098
improving the conditions of his sub-,6,,0,true,"",a_s_wolf,false,1,1,0,,,,
-jects & in administering justice,7,-179.527,1,false,"","",true,1,1,1,1645.7875391980122,110.70767750829418,2320.020822287195,2330.2389033645914
& The conduct of the queen was the,8,-179.527,1,false,"","",true,1,1,1,1610.7754692399749,98.60959537046847,2232.4788482222666,2212.1764099922743
object of imitations of the wives of,9,-179.527,1,false,"","",true,1,1,1,1658.8059565829935,89.60289572949978,2111.938529184529,2106.6996977776425
his higher vassals. In the suite,10,-179.527,1,false,"","",true,1,1,1,1612.2621646392265,97.33528502825266,1997.958548575237,1977.7741020435983
of the queen there came from,11,-179.527,1,true,"",a_s_wolf,true,1,1,1,1594.5791421126778,90.29511369317242,1890.5782369605063,1882.6413287179405
Norway a very remarkable per.,12,-179.527,1,false,"","",true,1,1,1,1622.6297018678702,78.00824483798169,1780.2324006604956,1763.9574124009632
:son; he was considered as the,13,-179.527,1,true,"",RebekahMM,true,1,1,1,1656.627043220069,73.11552241293111,1668.1166888851853,1673.2217963672717
"nephew of the king of Norway,",14,-179.527,1,false,"","",true,1,1,1,1639.777828695217,98.96357046552839,1563.3479268606748,1551.9027321204042
& was one of her principal,15,-179.527,1,false,"","",true,1,1,1,1641.492641377952,127.22651527775679,1438.3160571722894,1446.8035933405038
friends & confidants but the,16,-179.527,1,false,"","",true,1,1,1,1600.4944592567904,115.50600657466157,1334.8609360561118,1345.2520716244262
intimacy between them appeared,17,-179.527,1,false,"","",true,1,1,1,1609.1393176894758,83.29427292420951,1220.4719175591945,1227.6300805926285
no greater than might well,18,-179.527,1,false,"","",true,1,1,1,1605.7411567769004,87.9116813864357,1120.6273424126282,1120.5801457332868
exist between such near re.,19,-179.527,1,false,"","",true,1,1,1,1509.1688847313324,74.50782445350023,1027.2172478829286,1001.9512922088743
:lations & O'Donohoo had willingly,20,-179.527,1,false,"","",true,1,1,1,1611.5699466755539,105.53964112041922,912.0966808562209,904.2384337458909
invited him to remain the guest,21,-179.527,1,false,"","",true,1,1,1,1614.071370680644,57.04505309721117,788.7402932844527,784.5083243701808
of his cousin at Kilarney. The,22,-179.527,1,false,"","",true,1,1,1,1606.5199019860324,92.29310645195483,695.2436715092939,684.4513641665783
name of the Norwegian was,23,-179.527,1,false,"","",true,1,1,1,1567.385988698853,100.93009877141685,569.448788838224,580.2174978412689
Sweno he was remarkable for,24,-179.527,1,false,"","",true,1,1,1,1652.206287588432,72.10865992031631,458.20621563072825,461.8482260532336
the elegance of his person for,25,-179.527,1,false,"","",true,1,1,1,1633.8703776643283,78.55100665040663,357.0086690097105,344.8633901925439
great strength & activity,26,-179.527,1,false,"","",true,1,1,1,1619.7979011073908,149.07071169956544,231.2373846783114,221.40474314886933
& for the grace with which,27,,0,true,"",RebekahMM,false,1,1,0,,,,
