consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
17,1,,0,true,"",FrankPearson,false,1,1,0,,,,
The process of malting,2,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1029.173625465341,1804.1251139223593,445.9821767063349,424.10121338818306
is merely a process in which germination,3,-0.11299999999999955,2.4285714285714284,true,"",FrankPearson,false,1,2,3,1203.448548962186,2729.647209811278,495.84092852754094,472.1365429048212
is artificially produced & in which [deletion]the[/deletion],4,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1139.621458263313,2476.6647155329665,552.7709665955564,504.4025213659577
[deletion]The process of malting[/deletion] [deletion]is intended[/deletion],5,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1291.6367036357312,2182.9988751488336,608.8319648909887,589.8300674565414
[deletion]for converting[/deletion] [insertion][deletion]changing[/insertion][/deletion] the mucilage of the,6,-0.11299999999999955,2,true,"",RebekahMM,false,1,2,2,1145.747701322819,2570.8908161426566,760.6691214659143,707.1183181075436
Cotyledon [insertion]is changed[/insertion] into sugar; [deletion]& this[/deletion] [insertion]which[/insertion] sugar,7,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1161.294709812295,2691.812044536123,873.7359078210341,844.3693106032528
is afterwards by fermentation [deletion][unclear]xxxx[/unclear][/deletion],8,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1169.9319404118282,2677.992422859398,1015.3865028327484,972.2003498350819
[deletion][unclear]xxxxx[/unclear][/deletion] converted into Spirit. -,9,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1164.9627004059114,2554.670238192641,1143.9272838018765,1106.7225006117164
- It is very evident from the,10,-0.11299999999999955,2,true,bookmeg,FrankPearson,false,1,2,2,1241.5607490681978,2572.1782634188667,1280.6068932286535,1243.4021100384932
chemical principle of germination,11,-0.11299999999999955,2,true,bookmeg,FrankPearson,false,1,2,2,1210.9215796944318,2703.4892039827864,1394.4097250810999,1392.2212427991337
that the process of malting,12,-0.11299999999999955,2.6,true,"",FrankPearson,false,1,2,3,1211.9505940767342,2515.6926032407346,1546.8847895794684,1514.0633272127966
should be carried on no further than,13,-0.11299999999999955,2.5714285714285716,true,MWarde1,FrankPearson,false,1,2,3,1202.8335173327823,2679.7999846318676,1660.762849320056,1658.9393574577125
to produce the first [deletion]appearance[/deletion] [insertion]sprouting[/insertion],14,-0.11299999999999955,2,true,"",RebekahMM,false,1,2,2,1202.8335173327823,2637.8613759634686,1786.578431873038,1795.69550861699
of the radicle & plume /_&,15,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1228.827085704719,2615.966306810402,1910.9948946874194,1909.2674749262487
should be checked as soon as these,16,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1216.7349496860043,2685.0641516066685,2055.1286803171315,2036.1267334600543
have made their appearance,17,-0.11299999999999955,2,true,bookmeg,FrankPearson,false,1,2,2,1211.5526245056521,2553.778272852498,2157.047961853521,2144.9558917316463
as [underline]distinct points[/underline]; If it is,18,-0.11299999999999955,2,true,"",RebekahMM,false,1,2,2,1216.7349496860043,2557.2331123748395,2274.5143507246457,2279.696675904998
pushed to such a degree as to,19,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1209.8251717960616,2626.330957171106,2400.6179042984645,2386.798348518579
occasion their perfect devellopment,20,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1228.4283490073035,2729.57902061651,2517.573171699687,2529.6652418215617
in this case a considerable quantity,21,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1224.4869584053627,2784.3708573985523,2655.684694456157,2679.868867648326
of saccharine matter will be,22,-0.11299999999999955,2,true,bookmeg,FrankPearson,false,1,2,2,1238.306547133668,2684.1789297264936,2786.9705402619074,2793.88035110027
consumed in producing their expansion,23,-0.11299999999999955,2.8,true,"",FrankPearson,false,1,2,3,1245.2163250236106,2761.9140051222935,2925.1662298544406,2928.621135273622
& there will be less spirit pushed,24,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1224.3046689424139,2773.8238187296392,3067.483732605465,3096.8502639264066
in fermentation or produced in,25,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1239.8516774318898,2713.363204532906,3196.097428604801,3242.738487021649
distillation -,26,-0.11299999999999955,2,true,"",FrankPearson,false,1,2,2,1222.577216232823,1630.2544741720599,3318.746142656278,3336.0206038553447
[deletion]At the request [insertion][deletion]doing[/deletion][/insertion] of an experiment[/deletion],27,-0.11299999999999955,2,true,"",RebekahMM,false,1,2,2,1405.6865115326136,2753.0945180082313,3443.122210572086,3446.5771159912674
