consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
If 99 :,1,-3.1859999999999786,3,false,"","",false,1,1,3,129.67711114883423,324.9845781326294,254.42417812347412,235.42128944396973
145 : 99 : 542,2,-3.1859999999999786,3,false,"","",false,1,1,3,200.4100856781006,627.9750809669495,326.2128686904907,279.76136302948
[underline]99[/underline],3,-3.1859999999999786,3,false,"","",false,1,1,3,473.8405394554138,632.1979451179504,340.99289321899414,338.88146114349365
4878,4,-3.1859999999999786,3,false,"","",false,1,1,3,430.5561819076538,626.9193649291992,394.8344111442566,392.7229790687561
[underline]4878[/underline],5,-3.1859999999999786,3,false,"","",false,1,1,3,413.6647253036499,619.5293526649475,458.17737340927124,449.7316451072693
145) 53658( 370 £,6,-3.1859999999999786,3,false,"","",false,1,1,3,252.14017152786255,824.3382639884949,532.0774960517883,479.2916941642761
435.,7,-3.1859999999999786,3,false,"","",false,1,1,3,423.1661696434021,540.3506498336792,551.0803847312927,543.690372467041
[underline]Dividends up[/underline] to Nov[superscript]r[/superscript]. 1807.,8,-3.1859999999999786,3,false,"","",false,1,1,3,290.14594888687134,1025.9800271987915,614.4233469963074,565.8604092597961
1015,9,-3.1859999999999786,3,false,"","",false,1,1,3,435.83476209640503,610.0279083251953,672.4877290725708,664.0420007705688
15,10,-3.1859999999999786,3,false,"","",false,1,1,3,490.7319960594177,624.8079328536987,726.3292565345764,733.7192687988281
3,11,-3.1859999999999786,3,false,"","",false,1,1,3,490.7319960594177,537.1835017204285,809.7308235168457,805.5079593658447
155,12,170.538,4,false,"","",false,1,1,4,153.95858001708984,77.94702529907227,800.2293791770935,812.8979716300964
