consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
Tried the action of Potassium,1,-0.012999999999976808,3,false,"","",false,1,1,3,399.91357621749177,1304.5932450437274,148.31934824155056,148.31934824155056
on powdered dry fluor spar. - No,2,-0.012999999999976808,3.7142857142857144,false,"","",false,1,1,4,378.1002600148947,1246.041659063353,198.83447466042165,196.53832458766934
change apparently at the heat,3,-0.012999999999976808,3,false,"","",false,1,1,3,370.24124369452323,1194.5560103377875,237.60839101103056,230.72000648590358
Potassium sublimes - Potassium,4,-0.012999999999976808,3.75,false,"","",false,1,1,4,388.9470601461644,1185.5461371337865,295.4171211060518,288.00198232149415
was found in the higher part,5,-0.012999999999976808,3,false,"","",false,1,1,3,379.41327853008875,1271.3500100410051,335.67078937845855,334.61149826972377
of the tube & the fluor spar,6,-0.012999999999976808,3,false,"","",false,1,1,3,376.2353647945187,1197.1985009673317,393.93268936491626,382.280325531371
below with which was a little,7,-0.012999999999976808,3,false,"","",false,1,1,3,377.2946963126191,1182.3681829888508,440.5422255178287,438.4236028909935
Potash sensible to the haste. -,8,-0.012999999999976808,3.8333333333333335,false,"","",false,1,1,4,384.709814892494,1298.8919829617662,495.6262117687163,498.8042063230174
"Neither Arsen[superscript]c[/superscript]. Butter, nor Libav[superscript]s[/superscript],,",9,-0.012999999999976808,3.8,false,"","",false,1,1,4,413.3456926388021,1313.4331270126631,924.2423191965187,936.8710789035265
has any action on Silicated Fluoric Gas,10,-0.012999999999976808,3,false,"","",false,1,1,3,465.31898536520447,1378.4419027351073,980.0444627149996,996.9934033203157
