consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
19,1,0.424,2,false,"","",false,1,2,2,2305.0061931610107,2438.988945007324,313.67895340919495,319.11062359809875
[underline]But[/underline] [deletion]the Barbarians whose swords[/deletion] had conquered,2,0.424,2,true,"",RebekahMM,false,1,1,2,170.35980892181396,2174.6461086273193,294.2154712677002,326.80549240112305
[deletion]were[/deletion] the institutions of [unclear]these[/unclear] Chinese,3,0.424,2,false,"","",false,1,1,2,246.40319156646729,2038.8543539047241,406.0173466205597,406.0173466205597
were stronger than the swords of the conquerors,4,0.424,2,false,"","",false,1,1,2,224.67651081085205,2169.2144384384155,514.6507503986359,536.3774311542511
Three thousand years ago the,5,0.424,2,false,"","",false,1,1,2,387.6266164779663,1919.3576097488403,704.7592070102692,710.190877199173
Chinese were more enlightened,6,0.424,2,false,"","",false,1,1,2,273.5615425109863,1957.379301071167,905.7310039997101,889.4359934329987
more Scientific & not less,7,0.424,2,false,"","",false,1,1,2,278.99321269989014,2006.2643327713013,1046.954428911209,1063.2494394779205
expert in the Arts of life,8,0.424,2,false,"","",false,1,1,2,317.0149040222168,1973.6743116378784,1188.1778538227081,1193.609524011612
than they are at this,9,0.424,2,false,"","",false,1,1,2,338.74158477783203,1832.4508867263794,1345.6962893009186,1356.5596296787262
moment,10,0.424,2,false,"","",false,1,1,2,360.46826553344727,756.9801893234253,1476.05637383461,1454.3296930789948
The [insertion]first[/insertion] races of Hindostan,11,0.424,2,false,"","",false,1,1,2,398.4899568557739,2011.696002960205,1660.7331602573395,1655.3014900684357
[underline]have disappeared[/underline] before the,12,0.424,2,false,"","",false,1,1,2,327.8782444000244,2000.8326625823975,1839.9782764911652,1839.9782764911652
swords of conquerors. -,13,0.424,2,true,"",aplacey,false,1,1,2,327.8782444000244,1761.8391742706299,1959.475020647049,1959.475020647049
- The Generations of the ancient,14,0.424,2,false,"","",false,1,1,2,300.71989345550537,2120.3294067382812,2133.288466691971,2133.288466691971
[underline]Parsees are lost. -[/underline],15,0.424,2,true,"",aplacey,false,1,1,3,295.28822326660156,1788.997525215149,2317.9652531147003,2334.2602636814117
- The Egyptian Empire - the,16,0.424,2,false,"","",false,1,1,2,327.8782444000244,1941.0842905044556,2480.9153587818146,2497.210369348526
Egyptian forms all those,17,0.424,2,false,"","",false,1,1,2,311.583233833313,2000.8326625823975,2622.1387836933136,2665.592145204544
have disappeared - &,18,0.424,2,false,"","",false,1,1,2,333.3099145889282,1962.8109712600708,2817.6789104938507,2823.1105806827545
it is not therefore difficult,19,0.424,2,false,"","",false,1,1,2,317.0149040222168,2147.4877576828003,2986.060686349869,3002.35569691658
The Chinese have been one,20,0.424,2,false,"","",false,1,1,2,431.0799779891968,1979.1059818267822,3121.852441072464,3176.169142961502
people,21,0.424,2,false,"","",false,1,1,2,327.8782444000244,615.7567644119263,3215.096113204956,3225.9594535827637
