consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
- Thus when the aeriform substance,1,-0.992999999999995,1,true,"",RebekahMM,true,1,1,1,287.07322393535276,1807.2992910614248,531.7658147836003,515.5191239898866
"Oxygene is condensed ""- So much",2,-0.992999999999995,1,false,"","",true,1,1,1,328.85042883347376,1800.3364235784047,671.0231644440039,640.8507386842498
Heat is given out as to produce,3,-0.992999999999995,1,false,"","",true,1,1,1,368.30667790392147,1869.9650984086063,828.8481607257945,784.7500000000002
"[deletion]the[/deletion] ignition & flame ""- |_ In",4,-0.992999999999995,1,true,"",RebekahMM,true,1,1,1,359.02285459322786,1677.3257647117148,956.5007312478313,935.6121287987708
our common fires where the,5,-0.992999999999995,1,false,"","",true,1,1,1,421.6886619404095,1707.498190471469,1088.7952134252146,1074.8694784591742
new products are water &,6,-0.992999999999995,1,false,"","",true,1,1,1,428.6515294234297,1677.3257647117148,1225.7316072579447,1200.2010931535374
a dense gas the effect,7,-0.992999999999995,1,false,"","",true,1,1,1,440.2563085617967,1670.3628972286947,1348.7422661246346,1325.5327078479006
is less distinct than where,8,-0.992999999999995,1,false,"","",true,1,1,1,433.2934410787765,1714.4610579544892,1464.790057508304,1446.2224108869168
a solid body is the result,9,-0.992999999999995,1,false,"","",true,1,1,1,447.2191760448168,1770.1639978186506,1606.368362996381,1569.2330697536067
of combination as happens,10,-0.992999999999995,1,false,"","",true,1,1,1,458.8239551831838,1756.2382628526102,1715.4532868970305,1685.2808611372764
in the combustion of Phosphorus,11,-0.992999999999995,1,false,"","",true,1,1,1,463.4658668385306,1909.4213474790542,1833.8220341083734,1824.53821079768
Instance,12,-0.992999999999995,1,false,"","",true,1,1,1,686.2776262951762,1059.9515145505925,1956.8326929750635,1956.8326929750635
In this instance the capacity,13,-0.992999999999995,1,false,"","",true,1,1,1,533.0945416687323,1714.4610579544892,2121.6205567398742,2077.52239601408
may be said to be greatly,14,-0.992999999999995,1,false,"","",true,1,1,1,414.72579445738927,1684.288632194735,2228.3845248128505,2181.9654082593825
"diminished ""- & Heat evolved",15,-0.992999999999995,1,false,"","",true,1,1,1,412.40483862971587,1798.0154677507312,2353.7161395072135,2328.185625402806
in immense quantities,16,-0.992999999999995,1,false,"","",true,1,1,1,430.9724852511031,1551.9941500173518,2462.801063407863,2434.9495934757824
leave space & sheet,17,-0.992999999999995,1,true,"",RebekahMM,true,1,1,1,219.76550493282437,1108.6915869317338,2569.565031480839,2569.565031480839
If Sol: of Sulphuric Acid,18,-0.992999999999995,1,true,"",RebekahMM,true,1,1,1,500.6011600813048,1844.434584304199,2685.612822864509,2660.0823087601016
& Sol: of Potash be mixed,19,-0.992999999999995,1,false,"","",true,1,1,1,407.7629269743692,1793.3735560953844,2824.870172524912,2787.734879282138
together a Solid salt will,20,-0.992999999999995,1,false,"","",true,1,1,1,463.4658668385306,1788.7316444400378,2936.276052253235,2908.424582321154
be formed - the,21,-0.992999999999995,1,true,"",RebekahMM,true,1,1,1,465.786822666204,1600.7342223984929,3052.3238436369047,3054.6447994645778
Capacity diminished & considerable,22,-0.992999999999995,1,false,"","",true,1,1,1,475.0706459768975,1930.3099499281145,3184.6183258142883,3177.6554583312677
& Heat evolved. [deletion]in great[/deletion],23,-0.992999999999995,1,false,"","",true,1,1,1,461.1449110108572,1865.3231867532597,3314.591852163998,3296.0242055426106
