consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
& this [deletion]is[/deletion] [insertion]must be principally[/insertion] owing to the absorption,1,-0.6270000000000095,1,true,"",a_s_wolf,true,1,1,1,327.0532520064205,1789.09513964687,598.101566613162,605.2219004815408
of oxygene during the Baking:,2,-0.6270000000000095,1,true,"",a_s_wolf,true,1,1,1,329.42669662921344,1658.5556853932585,733.3879101123595,747.628577849117
& the effect is so great as,3,-0.6270000000000095,1.7142857142857142,false,"","",false,1,1,2,410.19689069230526,1531.5372951866873,860.3653029710697,858.7208214301388
to have given [underline]rise[/underline] to the,4,-0.6270000000000095,1,false,"","",true,1,1,1,348.414253611557,1651.4353515248795,1034.8153772070625,1006.3340417335472
Jest of an [underline]Italian[/underline] - Who,5,-0.6270000000000095,1,true,"",a_s_wolf,true,1,1,1,334.1735858747994,1672.796353130016,1167.728276083467,1155.8610529695022
when asked how he liked,6,-0.6270000000000095,1,false,"","",true,1,1,1,374.52214446227936,1670.4229085072232,1298.2677303370785,1284.027062600321
the fruits of [underline]England[/underline] - said,7,-0.6270000000000095,1,false,"","",true,1,1,1,336.54703049759235,1672.796353130016,1452.5416308186195,1433.5540738362758
that he had met with,8,-0.6270000000000095,2,false,"","",false,1,1,2,361.1883000020965,1542.661173196318,1557.616847112322,1545.1110622006045
only one kind of [underline]ripe[/underline],9,-0.6270000000000095,1,true,"",a_s_wolf,true,1,1,1,433.64856148091854,1198.4426032144659,1655.3564101154943,1655.3564101154943
fruit which was the,10,-0.6270000000000095,1,false,"","",true,1,1,1,403.00347993579453,1565.9913451043337,1858.4006613162117,1848.90688282504
Baked [underline]pear[/underline]. -,11,-0.6270000000000095,1.5,true,"",RebekahMM,false,1,1,2,442.32879438411896,957.4077799378911,1937.1411617190633,1958.222330258389
|_ [underline]It is not[/underline] difficult to,12,-0.6270000000000095,1,true,"",RebekahMM,false,1,1,3,435.4738455900678,1592.0992359550562,2304.4920613765717,2302.1904711723328
conceive after these illustrations,13,,0,true,"",a_s_wolf,false,1,1,0,,,,
how the different [underline]peculiar[/underline],14,-0.6270000000000095,1,false,"","",true,1,1,1,414.8707030497592,1520.895897271268,2432.7742600321026,2432.7742600321026
[underline]fluids[/underline] & various juices,15,-0.6270000000000095,1,true,"",a_s_wolf,true,1,1,1,405.37692455858746,1423.5846677367576,2544.3261573033706,2549.0730465489564
are [underline]formed from the sap[/underline],16,-0.6270000000000095,1,false,"","",true,1,1,1,433.85826003210275,1535.1365650080256,2651.1311653290527,2632.1436083467092
by the [underline]action[/underline] of the,17,-0.6270000000000095,1,true,"",a_s_wolf,true,1,1,1,417.24414767255223,1423.5846677367576,2779.2971749598714,2743.6955056179772
[underline]surrounding elements[/underline] & by,18,-0.6270000000000095,1,false,"","",true,1,1,1,395.88314606741574,1537.5100096308186,2902.7162953451043,2886.1021829855536
the [underline]chemical agencies[/underline] of,19,-0.6270000000000095,1,false,"","",true,1,1,1,424.364481540931,1473.4270048154092,3028.50886035313,3007.1478587479933
"organization, [deletion]In it[/deletion]",20,-0.6270000000000095,1,true,"",a_s_wolf,true,1,1,1,426.73792616372396,1509.0286741573034,3130.566979133226,3118.6997560192613
[deletion]is not quite so easy to[/deletion],21,-0.6270000000000095,1,true,"",a_s_wolf,false,1,1,2,523.562566454745,731.9736868399777,3236.729476325805,3215.9195116388064
[deletion]explain how[/deletion],22,-0.6270000000000095,1,true,"",a_s_wolf,true,1,1,1,450.47237239165327,1547.0037881219903,3263.4798780096307,3275.347101123595
fruit,23,-54.089999999999975,1,false,"","",true,1,1,1,546.8161762481739,585.1471425403087,1834.2342528121237,1781.3010136467947
the,24,-94.57400000000001,1,false,"","",true,1,1,1,1207.5690237602123,1203.9184555419138,678.8294117206309,633.1973089918989
chemical,25,-139.948,1,false,"","",true,1,1,1,731.1698712722509,698.3147573075639,2975.0368210304223,2958.6092640480783
baking,26,-139.948,1,false,"","",true,1,2,1,1523.3431746430374,1490.4880606783504,662.4018547382874,622.2456043370033
when,27,-139.948,1,false,"","",true,1,3,1,461.02782311815776,435.4738455900678,1255.6191902118026,1231.890496792862
