consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
15,1,,0,true,"",deehar,false,1,1,0,,,,
variety of insect tribes,2,-1.1829999999999927,1,false,"","",true,1,1,1,198.63234186172485,1888.4890117645264,368.48663330078125,319.54700231552124
& even in the coldest days,3,-1.1829999999999927,1,false,"","",true,1,1,1,164.0867199897766,1851.0645880699158,570.002760887146,515.3055262565613
in winter numbes of,4,-1.1829999999999927,1,false,"","",true,1,1,1,126.66229629516602,1698.488091468811,785.9128975868225,719.7004556655884
flies may be seen on the,5,-1.1829999999999927,1,false,"","",true,1,1,1,152.5715126991272,1733.0337133407593,967.2774124145508,915.4589796066284
vegetables surrounding its,6,-1.1829999999999927,1,false,"","",true,1,1,1,184.2383327484131,1851.0645880699158,1151.520688533783,1093.944652080536
banks or on its floating,7,-1.1829999999999927,1,false,"","",true,1,1,1,181.35953092575073,1822.2765698432922,1344.4004106521606,1295.4607796669006
islands & a quantity,8,-1.1829999999999927,1,false,"","",true,1,1,1,161.20791816711426,1681.215280532837,1543.0377588272095,1525.7649478912354
of their larva may be,9,-1.1829999999999927,1,false,"","",true,1,1,1,146.8139090538025,1874.0950026512146,1730.1598773002625,1689.8566517829895
seen there [insertion]sometimes[/insertion] [deletion]often[/deletion] encrusted,10,-1.1829999999999927,1,true,"",RebekahMM,true,1,1,1,103.63188171386719,1876.973804473877,1925.9184012413025,1914.403193950653
& entirely destroyed by,11,-1.1829999999999927,1,false,"","",true,1,1,1,120.90469264984131,1784.8521461486816,2101.525312423706,2075.616096019745
calcareous matter which,12,-1.1829999999999927,1,true,"",deehar,true,1,1,1,141.05630540847778,1807.8825607299805,2239.707799911499,2251.2230072021484
[insertion]is[/insertion] likewise often the fate,13,-1.1829999999999927,1,true,"",deehar,true,1,1,1,112.26828718185425,1747.427722454071,2467.133143901825,2429.7087202072144
of the insects themselves,14,-1.1829999999999927,1,false,"","",true,1,1,1,129.54109811782837,1767.5793352127075,2694.558487892151,2680.164478778839
as well as of various,15,-1.1829999999999927,1,false,"","",true,1,1,1,164.0867199897766,1790.6097497940063,2881.680606365204,2818.346966266632
species of shellfish,16,-1.1829999999999927,1,false,"","",true,1,1,1,184.2383327484131,1695.6092896461487,3034.2571029663086,3051.5299139022827
