consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
18,1,-1.309000000000026,2,true,"",FrankPearson,false,1,1,3,251.51608629293116,333.08802812070485,217.89035858662146,188.7575142814893
of [unclear]Alyssa[/unclear] had been used in Egypt from,2,-1.309000000000026,2.75,true,"",RebekahMM,false,1,1,3,338.472873479405,2395.27524013569,296.3965409332511,224.89703740464574
the Earliest times,3,-1.309000000000026,2.6666666666666665,true,E_L_Bird,FrankPearson,false,1,1,3,348.00613152492036,1136.8839962154989,427.4789640690277,403.6457962261592
It has long been known that there is a,4,-1.309000000000026,2,true,cabasr21,FrankPearson,false,1,1,2,476.7052287847781,2416.7251275607996,613.3778368927782,591.9277676350281
considerable connection between the religious,5,-1.309000000000026,2,true,cabasr21,FrankPearson,false,1,1,2,333.70622172756725,2371.4420722928216,770.6765264565416,758.7599425351074
systems of the Hindoos and that of the Egyptians,6,-1.309000000000026,2.888888888888889,true,"",FrankPearson,false,1,1,3,325.0559990526651,2512.9325619148954,965.4674474958612,933.421252080427
but the distinct nature of this connection,7,-1.309000000000026,2,true,cabasr21,FrankPearson,false,1,1,2,330.88259014028785,2323.5690739315364,1134.4379222390312,1134.4379222390312
has only been lately develloped and that,8,-1.309000000000026,2.857142857142857,true,E_L_Bird,FrankPearson,false,1,1,3,330.88259014028785,2390.574704739726,1300.4950458718995,1306.3217480925036
by the labours of those of our own Countrymen,9,-1.309000000000026,2,true,cabasr21,FrankPearson,false,1,1,2,310.48957690009905,2527.4989840674616,1468.8738208382613,1465.9605808609406
whose talents and genius have removed,10,-1.309000000000026,2,true,cabasr21,FrankPearson,false,1,1,2,365.84196996655197,2396.4011846943667,1645.400643743022,1639.5741637883812
the veil from the stores of oriental,11,-1.309000000000026,2.857142857142857,true,E_L_Bird,FrankPearson,false,1,1,3,311.16662012087414,2291.7029678711965,1834.6524093497355,1832.2691289319769
learning and substituted facts and real,12,-1.309000000000026,2.6666666666666665,true,E_L_Bird,FrankPearson,false,1,1,3,334.9997879637426,2439.4685357639246,1980.0347877410254,2018.1678199230869
knowledge for vague insufficient conjecture,13,-1.309000000000026,2,true,cabasr21,FrankPearson,false,1,1,2,325.46652991822725,2427.551951842491,2151.14948498787,2179.7493045825763
In a paper published by Capt Wilford in,14,-1.309000000000026,2,true,cabasr21,FrankPearson,false,1,1,2,466.08221109951916,2446.6185588498415,2343.751299892947,2346.134580310706
the third volume of the Asiatic Researches,15,-1.309000000000026,2.5714285714285716,true,E_L_Bird,FrankPearson,false,1,1,3,320.6998781663895,2413.2520875032974,2546.333226557329,2565.39974264836
indubitable evidences are brought forward,16,-1.309000000000026,2,true,cabasr21,FrankPearson,false,1,1,2,308.78329424495524,2432.318512678008,2720.315515459645,2715.548681875167
to shew that the Nile and the general,17,-1.309000000000026,2.875,true,E_L_Bird,FrankPearson,false,1,1,3,325.46652991822725,2465.6849840245523,2908.597305035874,2894.2974406966805
aspect of Egypt are described in the,18,-1.309000000000026,2,true,cabasr21,FrankPearson,false,1,1,2,342.1497201333391,2449.0018392676,3075.429479935953,3070.662919100436
