consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
[deletion]agency of fire[/deletion],1,-1.295000000000016,1,false,"","",true,1,1,1,258.7119035493634,949.4695035380037,298.2603131773804,298.2603131773804
And in accurate History of the,2,-1.295000000000016,1,false,"","",true,1,1,1,328.8186331834019,1766.0068463185246,408.9762575951017,378.0468145804829
production of Volcanoes &,3,-1.295000000000016,1,false,"","",true,1,1,1,335.004545383618,1741.2631975176598,518.2603131773803,481.14503662018666
of the various strata of stoney,4,-1.295000000000016,1,false,"","",true,1,1,1,339.12844752160817,1821.6797808187255,625.4824373550742,604.8628086786617
matter evolved from them,5,-1.295000000000016,1,true,"",deehar,true,1,1,1,330.8806825744484,1776.3166606567308,736.0056519681267,721.5718961631097
would be one of the greatest,6,-1.295000000000016,1,false,"","",true,1,1,1,328.8186331834019,1928.9017870099576,841.165785748005,832.9179028143835
[deletion]one of the most instructive[/deletion],7,-1.295000000000016,1,false,"","",true,1,1,1,357.68614479343586,1761.8828261940728,999.9368832946789,940.1400466564878
[deletion]works whilst [unclear]xxxxx[/unclear] one of the[/deletion],8,-1.295000000000016,1,true,"",deehar,true,1,1,1,355.12057876352776,1808.469047758127,1080.7689259137364,1047.2884200660626
[deletion]greatest[/deletion],9,-1.295000000000016,1,false,"","",true,1,1,1,348.90278344147805,800.8897413311568,1196.6630101230414,1173.4842031056437
& one of the most [underline]instructive[/underline] works,10,-1.295000000000016,1,false,"","",true,1,1,1,360.49218695017686,1920.8826384003369,1285.5960826369983,1232.7998838071946
in [underline]Natural Science[/underline],11,-1.295000000000016,1,false,"","",true,1,1,1,376.0256629737774,1183.4211752453807,1332.7998838071944,1303.1825165559464
[underline]that could be accomplished[/underline],12,-1.295000000000016,1,false,"","",true,1,1,1,359.28541619022997,1771.728751852263,1394.6100522276938,1353.4032814677469
& one that would above,13,-1.295000000000016,1,false,"","",true,1,1,1,326.8959078707082,1704.9968945769945,1530.5748135608405,1462.8445482512716
all others [deletion]be[/deletion] point out,14,-1.295000000000016,1,true,"",deehar,true,1,1,1,350.39279598556703,1676.1010654244853,1627.752881111785,1579.1638332944528
the limits & the objects of,15,-1.295000000000016,1,false,"","",true,1,1,1,364.1964373518831,1739.414014362505,1753.0284312606711,1717.69091130219
Geological Theory.,16,-1.295000000000016,1,true,"",deehar,true,1,1,1,356.83445870781946,1203.4620589425763,1870.8200614819693,1864.9304841834626
[deletion]On[/deletion][insertion]With regard to[/insertion] the various hypothetical,17,-1.295000000000016,1,false,"","",true,1,1,1,515.8531861861059,1787.266713518585,2096.0346550309537,2079.8383244809897
opinions that have been,18,-1.295000000000016,1,false,"","",true,1,1,1,320.08601465039,1654.56721491604,2173.7649203405226,2179.65444147159
advanced |_I hope it will,19,-1.295000000000016,1,true,"",deehar,true,1,1,1,328.675062467722,1767.5734386863223,2304.808078420672,2291.556550561821
