consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
155,1,-1.4820000000000277,1,false,"","",true,1,2,1,1760.2920398712158,1913.2857296466827,230.73835802078247,207.95206379890442
power in the small lake,2,-1.4820000000000277,1,false,"","",true,1,1,1,122.93404078483582,1639.8501989841461,289.3316835463047,266.54538932442665
beneath our feet on which,3,-1.4820000000000277,1,false,"","",true,1,1,1,96.20937895774841,1866.2578966617584,423.0053336620331,401.5687599182129
the flame of the torch is,4,-1.4820000000000277,1,false,"","",true,1,1,1,96.20937895774841,1826.4471168518066,554.6871438026428,524.0634670257568
now falling for there it,5,-1.4820000000000277,1,false,"","",true,1,1,1,114.58358502388,1832.5718522071838,698.618424654007,652.682909488678
is that I expect to find,6,-1.4820000000000277,1,false,"","",true,1,1,1,117.6459527015686,1863.1955289840698,857.8615438938141,805.8012933731079
the extraordinary animals,7,-1.4820000000000277,1,false,"","",true,1,1,1,77.83517289161682,1878.5073673725128,992.6057217121124,974.2315156459808
which have been so long,8,-1.4820000000000277,1,false,"","",true,1,1,1,102.33411431312561,1780.5116016864777,1124.2875318527222,1115.1004288196564
the objects of my attention,9,-1.4820000000000277,1,false,"","",true,1,1,1,105.39648199081421,1863.1955289840698,1259.0317096710205,1301.904857158661
[underline]Eubathes.[/underline] I see three or four,10,-1.4820000000000277,1,false,"","",true,1,1,1,96.20937895774841,1847.8836905956268,1421.337176322937,1424.3995440006256
creatures like slender,11,-1.4820000000000277,1,false,"","",true,1,1,1,154.3943648338318,1743.7631895542145,1549.9566187858582,1528.520045042038
fishes moving on the mud,12,-1.4820000000000277,1,false,"","",true,1,1,1,166.64383554458618,1829.5094845294952,1690.8255319595337,1657.139487504959
below the water. [deletion]I[/deletion],13,-1.4820000000000277,1,true,"",deehar,true,1,1,1,145.207261800766,1547.7716581821442,1810.257871389389,1794.946033000946
[underline]The Unknown.[/underline] I see them,14,-1.4820000000000277,1,false,"","",true,1,1,1,87.02227592468262,1661.0792622566223,1963.3762624263763,1929.6902179718018
they are the Protei. Now,15,-1.4820000000000277,1,false,"","",true,1,1,1,108.45884966850281,1740.7008218765259,2098.120447397232,2042.9978291988373
I have them in my fishing,16,-1.4820000000000277,1,false,"","",true,1,1,1,114.58358502388,1814.1976461410522,2220.615154504776,2171.6172716617584
net and now they are safe,17,-1.4820000000000277,1,false,"","",true,1,1,1,120.7083203792572,1820.3223814964294,2367.60874915123,2309.4237632751465
in the pitcher of water.,18,-1.4820000000000277,1,false,"","",true,1,1,1,105.39648199081421,1783.5739693641663,2508.4776623249054,2447.2303087711334
At first view you might,19,-1.4820000000000277,1,false,"","",true,1,1,1,123.7706880569458,1642.7050561904907,2634.0348052978516,2585.036922454834
suppose this animal to be,20,-1.4820000000000277,1,false,"","",true,1,1,1,87.02227592468262,1826.4471168518066,2777.9660861492157,2716.7187325954437
a lizard but it has the,21,-1.4820000000000277,1,false,"","",true,1,1,1,105.39648199081421,1703.9524097442627,2921.89736700058,2848.4005427360535
motions of a fish,22,-1.4820000000000277,1,false,"","",true,1,1,1,117.6459527015686,1688.6405713558197,3041.329706430435,3013.768397331238
