consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
"distinguished for [insertion]literary[/insertion] attainments,",1,-3.052000000000021,3,true,"",RebekahMM,false,1,1,3,206.90548037455102,1410.2672043355567,251.3350436121088,195.48281169830688
those merely in search of liberal,2,-3.052000000000021,3,false,"","",false,1,1,3,219.59916944586968,1311.2564295792715,352.88455618265783,309.7260133401745
"amusement.- Students, &",3,-3.052000000000021,3.75,true,"",RebekahMM,false,1,1,4,224.67664507439707,1440.7320581067213,459.5115443817343,401.1205746536686
[insertion]adepts[/insertion] in Science;- Such as,4,-3.052000000000021,3.125,true,"",RebekahMM,false,1,1,4,209.44421818881477,1346.7987589789636,609.297075423294,515.3637762955362
estimate these difficulties will I,5,-3.052000000000021,3,false,"","",false,1,1,3,224.67664507439707,1410.2672043355567,698.1528989225244,647.3781426372499
trust be indured to treat a failure,6,-3.052000000000021,3,false,"","",false,1,1,3,247.52528540277063,1422.9608934068756,812.3961005643921,731.1564905079529
"in exciting general interest, rather",7,-3.052000000000021,3,false,"","",false,1,1,3,242.44780977424324,1407.728466521293,929.1780400205234,860.6321190354029
with a [insertion][deletion]look[/deletion] smile[/insertion] of encouragement,8,-3.052000000000021,3.7142857142857144,true,"",RebekahMM,false,1,1,4,267.9266797056608,1365.4173573592832,1041.7771053433157,988.9114657646248
& indulgence than with a [deletion]look [insertion]smile[/insertion][/deletion],9,-3.052000000000021,3.7142857142857144,false,"","",false,1,1,4,237.37033414571573,1374.7248749358646,1152.586967675731,1114.5059004617754
[insertion][deletion]look[/deletion][/insertion] [insertion]frown[/insertion] of indifference or [deletion]a smile[/deletion] of contempt. -,10,-3.052000000000021,5.7,false,"","",false,1,1,7,202.22340561940015,1531.0550640316712,1305.2186934012918,1240.622710006251
