consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
by winds |_ : & moisture raised by heat,1,-1.336999999999989,2.5555555555555554,true,"",RebekahMM,false,1,1,3,686.7691292762756,1976.087592124939,474.27057552337646,425.7364926338196
in an invisible form from its,2,-1.336999999999989,2.4285714285714284,true,cabasr21,deehar,false,1,1,3,652.1817140579224,1790.1255044937134,584.8666439056396,531.2462558746338
"surface, is condensed in the",3,-1.336999999999989,2,false,"","",false,1,1,2,698.3548259735107,1848.2142581939697,701.0441598892212,650.4026823043823
[deletion]atmosphere[/deletion] colder regions of the,4,-1.336999999999989,2,true,"",deehar,false,1,1,2,687.9286394119263,1837.7880716323853,820.2005777359009,769.559100151062
atmosphere & poured down in,5,-1.336999999999989,2,true,"",deehar,false,1,1,2,732.6122961044312,1805.0200567245483,933.9949741363525,886.3324069976807
rain mist & dew becoming,6,-1.336999999999989,2,false,"","",false,1,1,2,680.4813632965088,1818.4251537322998,1044.2146606445312,1012.9361009597778
"the [deletion]source[/deletion] [insertion]origin[/insertion] of rivers, & affording",7,-1.336999999999989,2,false,"","",false,1,1,2,673.0340871810913,1812.4673328399658,1169.0309686660767,1143.7102298736572
the supply of [deletion]springs[/deletion] lakes;,8,-1.336999999999989,2,false,"","",false,1,1,2,671.5446319580078,1758.84694480896,1283.7190208435059,1265.845558166504
& returning in constant,9,-1.336999999999989,2,false,"","",false,1,1,2,686.4391841888428,1714.163288116455,1418.9615459442139,1410.024814605713
air circulation to [deletion]the sor[/deletion] its parent,10,-1.336999999999989,2.2857142857142856,true,"",RebekahMM,false,1,1,3,702.8231916427612,1821.4040641784668,1514.2866802215576,1508.3288593292236
source.,11,-1.336999999999989,2,false,"","",false,1,1,2,719.2071990966797,954.5411243438721,1609.6118144989014,1611.1012697219849
- The atmosphere in which we,12,-1.336999999999989,2,false,"","",false,1,1,2,738.9645892381668,1871.8665313720703,1784.7329070568085,1769.5375009775162
breathe & move & which,13,-1.336999999999989,2,false,"","",false,1,1,2,698.443506360054,1713.1589567661285,1916.426426410675,1896.1658849716187
every where invellopes the surface,14,-1.336999999999989,2.8,false,"","",false,1,1,3,710.2621555328369,1902.257343530655,2014.3523766994476,1997.4685921669006
in an immense body of,15,-1.336999999999989,2,false,"","",false,1,1,2,694.8385694026947,1749.0170159339905,2162.4988939762115,2128.1431641578674
"elastic matter, extending to at least",16,-1.336999999999989,2,false,"","",false,1,1,2,656.8664469718933,1967.8087689876556,2267.3742797374725,2238.4431388378143
40 miles above the earth. It is,17,-1.336999999999989,2,false,"","",false,1,1,2,635.1680912971497,1973.2333579063416,2374.057861804962,2359.592291355133
- Extremely moveable in its parts,18,-1.336999999999989,2,false,"","",false,1,1,2,656.8664469718933,1899.0973093509674,2499.5466911792755,2479.6565318107605
- It is kept in rotation likewise,19,177.774,2.4285714285714284,false,"","",false,1,1,3,1933.8840417861938,709.9810819625854,290.2631254196167,328.2463207244873
3,20,177.774,2,false,"","",false,1,1,2,1933.639627456665,1893.1091899871826,198.59605932235718,203.66236400604248
HD 4A/6 | 6,21,177.774,1.75,false,"","",true,1,2,3,418.8145270347595,175.631902217865,390.10236740112305,390.10236740112305
5,22,177.774,2,false,"","",false,1,2,2,456.8118121623993,406.14876532554626,186.9435474872589,186.9435474872589
- It is kept in motion likewise,23,,0,true,"",deehar,false,1,1,0,,,,
