consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
11,1,-0.28199999999998226,3,false,"","",false,1,2,3,991.4503373849653,1054.5239483078035,100.03838883617249,100.03838883617249
Soul of that World! which at thy word arose,2,-0.28199999999998226,3.888888888888889,false,"","",false,1,1,4,145.4873631703371,1046.0498534601002,295.05300192204663,275.0944995641099
That word which artless as persuasive flows,3,-0.28199999999998226,3.857142857142857,false,"","",false,1,1,4,143.676010312835,1051.3914813748668,382.2819566000069,364.96649264460234
Slave to no sovereign - to no palace known,4,-0.28199999999998226,3.888888888888889,false,"","",false,1,1,4,137.18666172668944,1040.9557562841478,466.9436592765131,460.7115702344734
"The minister of Nature's power alone,",5,-0.28199999999998226,3,false,"","",false,1,1,3,148.96972226080118,994.502655522333,558.5732346294053,555.4135167370598
Ah here without or crown or empire reign,6,-0.28199999999998226,3,false,"","",false,1,1,3,149.7164140161377,1046.2670439834346,644.231394406484,644.3504455448851
The Heart thy throne - the mind thy pure domain,7,-0.28199999999998226,3,false,"","",false,1,1,3,142.32106138898834,1062.0992849738889,727.1033711785376,730.7466329160601
Unsceptred Chief! here reign by Heaven designed,8,-0.28199999999998226,3.857142857142857,false,"","",false,1,1,4,127.73063133439024,1048.8137616248184,816.1963810881483,817.5533096386441
To conquer Folly and to bless Mankind.,9,-0.28199999999998226,3.7142857142857144,false,"","",false,1,1,4,131.5398114293496,1050.5951470728317,908.0431777791064,904.1420993697641
Fidelissima,10,-0.28199999999998226,3,true,"",sruston,false,1,2,5,777.1798379573377,1006.3683626166796,965.0059807746591,965.3238272403395
