consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
117,1,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,2,3,1022.8827919960022,1101.5822330713272,75.82017785310745,79.65917497873306
Examined the temperature of the water,2,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,115.91972106695175,925.9481145739555,180.43284952640533,112.29065054655075
in which the Char are kept . 47 not,3,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,118.79896891117096,972.0160800814629,248.57504850625992,177.55360168218613
"much current, they feed in",4,-1.4259999999999877,3.6,true,"",raspence,false,1,1,4,123.59771531820297,910.5921260714531,311.9185010790825,258.17254132032394
[unclear]river[/unclear] & have been there since Nov[superscript]r[/superscript],5,-1.4259999999999877,3.857142857142857,true,TEHark,FrankPearson,false,1,1,4,136.0744559764862,996.9695613980293,374.30220437049866,322.4757431745529
+ The one killed this day was,6,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,110.16122537851334,917.3103710412979,444.36392027139664,403.0947011709213
a female with ova not,7,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,171.5851793885231,849.1681720614433,519.224364221096,470.2771508693695
much developed - cream,8,-1.4259999999999877,3.75,true,deehar,FrankPearson,false,1,1,4,160.06818801164627,954.7405930161476,587.3665632009506,555.6948369145393
colored flesh. but excellent.,9,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,164.86693441867828,849.1681720614433,651.6697650551796,623.8370358943939
"Rain without intermission, yet",10,-1.4259999999999877,3,true,"",FrankPearson,false,1,1,3,177.34367507696152,990.2513164281845,739.0069504976273,715.9729677438736
the water in the river quite clear,11,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,182.14242148399353,962.4185872673988,822.5051379799843,792.7529102563858
& bright green from Grundel see.,12,-1.4259999999999877,3,true,"",raspence,false,1,1,3,178.30342435836792,916.3506217598915,898.3253312110901,871.4523513317108
- Thermometer at 9 in room 55,13,-1.4259999999999877,3,true,TEHark,FrankPearson,false,1,1,3,242.6066262125969,946.10284948349,977.024785399437,952.0713040828705
on table 30 hours rain & no,14,-1.4259999999999877,3.857142857142857,true,TEHark,FrankPearson,false,1,1,4,206.1361535191536,887.5581433176994,1039.4084886908531,1028.8512465953827
appearance of clearing -,15,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,220.53239274024963,821.3354429006577,1109.4701862335205,1108.510436952114
June. 8 at 8 Th. at 44. in window,16,-1.4259999999999877,3.909090909090909,true,"",FrankPearson,false,1,1,4,186.94116789102554,1067.0312589406967,1209.2840764522552,1227.519312798977
at 9 47. rain has continued,17,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,179.26317363977432,894.2763882875443,1292.7822639346123,1304.299255311489
all night & the mountain is,18,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,176.38392579555511,883.7191461920738,1347.4879729747772,1360.9244629144669
covered with new fallen snow.,19,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,198.45815926790237,856.8461663126945,1406.0326791405678,1406.0326791405678
in room at 10 56.,20,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,198.45815926790237,617.8685952425003,1446.3421489596367,1444.4226503968239
Went to the Grendel see; but,21,-1.4259999999999877,3.857142857142857,true,"",FrankPearson,false,1,1,4,209.0154013633728,976.8148264884949,1504.8868551254272,1504.8868551254272
it was a cold rainy day. Caught,22,-1.4259999999999877,3,true,deehar,FrankPearson,false,1,1,3,210.9348999261856,989.2915671467781,1543.2768263816833,1548.0755727887154
3 Trout with fly one largest with minnow,23,-1.4259999999999877,4,true,"",raspence,false,1,1,5,201.33740711212158,1018.0840455889702,1597.9825354218483,1598.9422847032547
