consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
"lines of the Strata, or blocks, & the",1,-0.47500000000002274,2,true,"",E_L_Bird,false,1,1,2,411.17284703986195,2200.0716105713054,346.0445471740841,356.88628461492374
magnitude of the projecting or,2,-0.47500000000002274,2.8,false,"","",false,1,1,3,411.17284703986195,2041.0584198243932,497.82983637112784,496.0228494952645
retiring angles; are all amongst,3,-0.47500000000002274,2,true,"",E_L_Bird,false,1,1,2,416.593761713867,2107.9161070668056,655.0360861957619,664.0709286679084
the grand external characteristics. -,4,-0.47500000000002274,2.75,true,"",E_L_Bird,false,1,1,3,442.6577697513139,2205.6319662049536,853.8243829609012,817.9672590220046
- Instruments are seldom required,5,-0.47500000000002274,2.8,false,"","",false,1,1,3,519.2597526975383,2040.759290315593,1049.4907336258095,1008.9456704446247
[underline]for assisting[/underline] in the discovery of,6,-0.47500000000002274,2,true,"",E_L_Bird,false,1,1,2,382.68757452004763,2072.7683964838334,1215.937906613255,1173.259098388934
"them, And indeed, almost the",7,-0.47500000000002274,2.5,true,"",E_L_Bird,false,1,1,3,444.5718383049765,2070.634488633964,1390.9211180170112,1352.510125492429
only ones that can be employed,8,-0.47500000000002274,2,false,"","",false,1,1,2,448.8397354080819,2087.705914239653,1576.5738686701145,1550.966648858215
"are a pocket telescope, a [deletion]Goniometer[/deletion] [insertion]2 mile [deletion]sect [/deletion] quadrant[/insertion]",9,-0.47500000000002274,2.3,true,"",RebekahMM,false,1,1,3,446.70578685652913,2164.527899288817,1730.217574207502,1704.6103543956026
for discovering angles. - a barometer,10,-0.47500000000002274,2.5714285714285716,true,"",E_L_Bird,false,1,1,3,450.97364325795127,2237.081743024776,1900.932807104786,1864.6558852368064
for ascertaining heights & a,11,-0.47500000000002274,2,false,"","",false,1,1,2,401.8930300806554,1872.1779652681782,2052.442543739779,2011.8976433653274
measuring staff. - - -,12,-0.47500000000002274,2.2,true,"",E_L_Bird,false,1,1,3,440.303941201871,1473.1311734934698,2218.8899609373243,2229.5596629934043
- The study of the aspect,13,-0.47500000000002274,2.8333333333333335,false,"","",false,1,1,3,691.7081153975954,1873.911217176001,2453.325852477238,2442.6561504211577
"of Rocks, & Mountains is one",14,-0.47500000000002274,2.7142857142857144,true,"",E_L_Bird,false,1,1,3,392.9564985290315,2014.7512517549137,2596.299754204337,2611.2373533635227
of the most delightful departments,15,-0.47500000000002274,2,false,"","",false,1,1,2,388.688601425926,2157.7251941836957,2767.014987101621,2762.7471714018825
of the Science; & it is constantly,16,-0.47500000000002274,2,false,"","",false,1,1,2,410.0280055380865,2132.1179743717967,2974.0072232702514,2963.3375212141714
"connected with the new, the",17,-0.47500000000002274,2.6666666666666665,true,"",E_L_Bird,false,1,1,3,448.4389166593022,2087.305258297606,3125.517041308611,3142.588548317666
"diversified, the beautiful,",18,-0.47500000000002274,2.5,true,"",E_L_Bird,false,1,1,3,439.9031631547746,1984.8760534365426,3289.8304692529205,3289.8304692529205
& the sublime in Nature. -,19,-0.47500000000002274,2.5714285714285716,true,"",E_L_Bird,false,1,1,3,414.2959026411919,1901.65234483777,3484.019014112235,3475.483219906024
