consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
"[underline]Basaltic pillars[/underline], differing in their",1,0.137,1.625,true,"",RebekahMM,false,1,1,3,942.4607207795923,2239.739968174473,604.2291808010659,590.0187129164765
size & height; but all in,2,,0,true,"",RebekahMM,false,1,1,0,,,,
[underline]regular forms.[/underline],3,0.137,1,true,"",RebekahMM,true,1,1,1,975.0083264460261,1614.4793812525443,786.5968519866285,779.4916180443338
-. In Fingal's Cave in the,4,0.137,1,true,"",RebekahMM,true,1,1,1,1034.2186092984816,2206.582209777098,954.7540552876017,931.0699421466195
North west part of [underline]the island[/underline],5,0.137,1,true,"",RebekahMM,true,1,1,1,963.1662698755351,2280.0029605141426,1049.4905078515303,1035.2800399669409
[underline]The columns[/underline] extend to the,6,0.137,1.4285714285714286,true,"",RebekahMM,false,1,1,3,963.1662698755351,2166.319217437428,1167.3234123239172,1152.5529341026909
height of 50 feet They are principally,7,,0,true,"",RebekahMM,false,1,1,0,,,,
six sided & some of them 3 feet,8,0.137,1,false,"","",true,1,1,1,947.6989704100238,2252.1478248918784,1356.342277722661,1374.7309977927018
[underline]in diameter[/underline] -,9,0.137,1,true,"",RebekahMM,true,1,1,1,955.74400986611,1549.9291873530492,1459.7787623534946,1472.4210110551558
This [deletion]view[/deletion] picture will,10,0.137,1,true,"",RebekahMM,true,1,1,1,1126.5866505483118,2050.2670630466155,1608.435577978709,1589.4882874659233
represent this [deletion][unclear]xxxxxxx[/unclear][/deletion] [insertion]wonderful[/insertion] natural,11,,0,true,"",RebekahMM,false,1,1,0,,,,
"excavation, It is between",12,0.137,1,false,"","",false,1,1,2,968.4603290963029,2199.621731172671,1731.488376656828,1752.4898643421275
3 & 400 feet in length &,13,0.137,1,true,"",RebekahMM,true,1,1,1,979.7451490742226,2218.424266347589,1871.3292338436108,1897.3817582986912
from the surface of the waves,14,0.137,1,false,"","",true,1,1,1,984.4819717024191,2225.5295002898833,1987.3813882344234,1973.1709203498342
to the left of the cliff,15,0.137,1,false,"","",true,1,1,1,1005.797673529303,2171.0560400656245,2070.275784227861,2093.959897368843
is nearly [underline]200 feet[/underline] -,16,0.137,1.4,true,"",RebekahMM,false,1,1,2,1001.7275801623585,2006.1106566382055,2163.6006129654907,2190.5767712908555
|_ The pillars are for the most,17,0.137,1.6666666666666667,true,"",RebekahMM,false,1,1,2,1063.23711982724,2220.9010041584634,2293.7773924351604,2305.5169111946852
