consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
4,1,-1.3179999999999836,3,false,"","",false,1,1,3,458.83000378682055,546.3067227626582,222.49500478311955,222.49500478311955
Nothing is lost.- The etherial fire,2,-1.3179999999999836,3,true,"",E_L_Bird,false,1,1,3,173.30438279659472,837.0072398421655,308.3814582390123,264.2101117103897
Which from the furthest star descends,3,-1.3179999999999836,3,true,"",raspence,false,1,1,3,165.37620967610496,961.5931063075435,380.8677532090274,325.37043767309797
[deletion]Travelling through space[/deletion],4,-1.3179999999999836,3,true,"",raspence,false,1,1,3,180.23455092148322,652.2663424816277,439.6236507717107,414.4763304575206
Through the immensity of space,5,-1.3179999999999836,3,false,"","",false,1,1,3,164.2026709021818,902.5656342154304,510.3483472971477,471.4317740989669
Its course by worlds attraction,6,-1.3179999999999836,3,false,"","",false,1,1,3,169.46165817132032,923.6015832919843,588.1814696197391,539.7987048928471
bends -,7,-1.3179999999999836,3,true,"",E_L_Bird,false,1,1,3,734.3920267222255,934.2911459555318,581.0067773845934,591.0017333462587
5,8,-1.3179999999999836,3,false,"","",false,1,1,3,509.2479088801722,593.2144781257095,632.5735609898535,628.1838477761305
To reach the earth.- The eternal,9,-1.3179999999999836,3,false,"","",false,1,1,3,163.4531885652582,947.0234416315523,692.0707447083787,667.7060129044928
laws.,10,-1.3179999999999836,3,false,"","",false,1,1,3,790.4561894683779,927.7144086227726,708.3227462235159,720.0877351544677
preserve [deletion]one order[/deletion] [deletion]one glorious system[/deletion] [deletion]wise[/deletion] design.-,11,-1.3179999999999836,3,true,"",raspence,false,1,1,3,151.75811016128364,962.6169092456407,788.5551415411685,778.809257742251
"order, [underline]amidst confusion[/underline] flows.-",12,-1.3179999999999836,3,true,"",E_L_Bird,false,1,1,3,154.14017833385853,894.8596816599915,856.116786669146,840.2603885819159
And all the system is divine,13,-1.3179999999999836,3,false,"","",false,1,1,3,153.00759698700304,917.5117233671066,924.0727044054885,915.0118980918926
65,14,170.707,2,false,"","",true,1,1,2,186.98552993204893,124.69262262248523,1445.0680045891131,1455.2613922495648
