consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
105,1,-0.6159999999999854,3,false,"","",false,1,1,3,858.9096378572407,959.4892091316834,93.82016069778291,92.73865616068446
And like those clouds which shed the,2,,0,true,"",Fierengraw,false,1,1,0,,,,
dew,3,,0,true,"",Fierengraw,false,1,1,0,,,,
And give the flowers a brighter hue,4,,0,true,"",Fierengraw,false,1,1,0,,,,
May it a healing charm impart,5,,0,true,"",sruston,false,1,1,0,,,,
To soften or to calm the heart.,6,,0,true,"",Fierengraw,false,1,1,0,,,,
"No grief, no anguish mayst thou",7,,0,true,"",aplacey,false,1,1,0,,,,
prove,8,,0,true,"",Fierengraw,false,1,1,0,,,,
No care unless it spring from love.,9,,0,true,"",sruston,false,1,1,0,,,,
And like these clouds which shed the,10,177.826,3,false,"","",false,1,1,3,890.4421014271327,170.16284386930647,1402.5032850500006,1458.7413146992885
And give the flowers a brighter hue,11,177.826,3,false,"","",false,1,1,3,956.4136306543404,117.16930720333062,1332.205758302382,1354.9172916975006
May it a healing [unclear]xxxxx[/unclear] impart,12,177.826,3,false,"","",false,1,1,3,934.7836430522873,111.76180514582165,1232.707753448988,1273.8047608348638
To soften or to calm the heart.,13,177.826,3,false,"","",false,1,1,3,967.2286347693586,34.975292431578964,1146.1876792728756,1185.121636328588
"No grief, no anquish mayst thou",14,177.826,3,false,"","",false,1,1,3,926.1316067554994,80.39827670988211,1051.0156925678752,1101.8461789036878
"No grief, no anguish mayst thou",15,177.826,4,false,"","",false,1,1,4,926.1316067554994,80.39827670988211,1051.0156925678752,1101.8461789036878
No care unless it spring from love.,16,177.826,3,false,"","",false,1,1,3,920.7241046979902,64.17577053735477,966.6586522195398,978.5551402436733
dew,17,177.826,3,false,"","",false,1,2,3,326.98040353707063,237.21583637764616,1416.5628234042974,1412.2368052559036
prove,18,177.826,3,false,"","",false,1,2,3,265.3348305743068,100.94680103080327,1056.4231781229978,1066.1566570729342
