consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
[insertion]white Limestone[/insertion] & micaceous shist this seemed to indicate,1,0.916,3,false,"","",false,1,1,3,30.3007230758667,1149.52237033844,136.94497442245483,132.5900263786316
a proximity of the different classes of,2,0.916,3,false,"","",false,1,1,3,67.31778144836426,1153.8773183822632,187.0268759727478,213.15656423568726
Rocks; but [unclear]an[/unclear] apparent junction or,3,0.916,3,false,"","",false,1,1,3,82.5600996017456,1172.385847568512,261.0609917640686,269.7708878517151
"transition [deletion]xxxx[/deletion] sought for in vain, as the",4,0.916,3.4444444444444446,true,"",Fierengraw,false,1,1,4,92.3587327003479,1205.0479578971863,320.94152545928955,337.2725806236267
country is highly covered. -,5,0.916,3.6666666666666665,true,"",Fierengraw,false,1,1,4,103.246102809906,884.959276676178,385.17700815200806,398.2418522834778
- The rocks in the banks of Lough Neah,6,0.916,3,false,"","",false,1,1,3,124.79885721206665,1178.6962838172913,460.39866733551025,474.5522484779358
Basalt in many instances decomposing,7,0.916,3,false,"","",false,1,1,3,65.63314294815072,1183.766053199768,531.5521512031555,550.060680389404
"with abundance of Zeolite, soap stone?,",8,0.916,3,true,"",Fierengraw,false,1,1,3,74.3430390357972,1094.4896183013916,596.8763718605042,624.0947971343992
& some Agate.,9,0.916,3,false,"","",false,1,1,3,80.8754611015321,492.4180512428285,663.2893295288086,678.5316476821897
Near Colerain I saw . Gypsum on the,10,0.916,3,false,"","",false,1,1,3,163.2231721878053,1124.5779528617861,727.1882987022399,738.0756688117978
"road. - Road from [underline]Port [unclear]Rush[/unclear][/underline], much",11,0.916,3.5714285714285716,false,"","",false,1,1,4,95.72147750854504,1237.520217895508,778.358938217163,791.2892336845395
