consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
proposed to sow radishes with the,1,-1.1510000000000105,2.8333333333333335,true,whirlwind,FrankPearson,false,1,1,3,352.9579406850448,1888.9371807652205,636.0060574357522,609.5562448373132
turnips on the idea that the,2,-1.1510000000000105,2,true,MWarde1,FrankPearson,false,1,1,2,381.2970410555277,1834.148311038334,777.7015592881669,773.9230702281498
insect is fonder of the seed leaves,3,-1.1510000000000105,2,true,"",FrankPearson,false,1,1,2,407.7468968960021,1888.9371807652205,942.068341436968,915.6185720805645
of the radish than those of,4,-1.1510000000000105,2,true,"",FrankPearson,false,1,1,2,447.42163741467823,1762.355981089158,1059.2033184629877,1036.5320381666013
the Turnip; but this plan is,5,-1.1510000000000105,2.3333333333333335,true,ChristianChristovich,FrankPearson,false,1,1,3,470.09291771106456,1768.0238011632546,1189.5631801672093,1144.2206195744366
said to have been little,6,-1.1510000000000105,2,true,"",RebekahMM,false,1,1,2,517.3247228338457,1768.0238011632546,1314.2552217973343,1270.80190573457
successful; & the fly does not ,7,-1.1510000000000105,2,true,"",FrankPearson,false,1,1,2,507.8783704576967,1881.3802026451863,1423.833047735178,1376.6012426123968
seem to be such an epicure,8,-1.1510000000000105,2.6666666666666665,true,"",FrankPearson,false,1,1,3,522.9925429079424,1819.0341818301238,1533.4109601570929,1525.8538090689167
as to make a nice selection,9,-1.1510000000000105,2,true,MWarde1,FrankPearson,false,1,1,2,517.7409522252971,1891.0338666920577,1658.9038584627742,1669.6747826376065
It exists in millions &,10,-1.1510000000000105,2,true,MWarde1,FrankPearson,false,1,1,2,546.4633892996401,1763.577821055701,1802.5162081857495,1797.1307460983335
requires all the nourishment,11,-1.1510000000000105,2,true,MWarde1,FrankPearson,false,1,1,2,526.7167086750524,1907.1902529543063,1922.791500746168,1885.0932661342545
that the two species can,12,-1.1510000000000105,2,true,"",FrankPearson,false,1,1,2,523.1264143127132,1804.8664732933985,2035.8862045819083,2010.7541029577192
afford together.,13,-1.1510000000000105,2,true,whirlwind,FrankPearson,false,1,1,2,539.2828005749618,1147.8400164529924,2154.3663705050644,2161.547041405373
- There are several chemical,14,-1.1510000000000105,2,true,"",FrankPearson,false,1,1,2,621.8598585234669,1759.987567781177,2319.5205685777046,2290.7981315033617
Menstrua which render the,15,-1.1510000000000105,2.25,true,"",RebekahMM,false,1,1,3,532.1021707624686,1682.795889744458,2446.9765320384313,2411.0734240637803
process of germination much,16,-1.1510000000000105,2.75,true,hkblock,FrankPearson,false,1,1,3,530.3070030373915,1759.987567781177,2608.5403946609176,2547.5051028864473
"more rapid, when the seeds",17,-1.1510000000000105,2,true,"",FrankPearson,false,1,1,2,553.6440191121334,1754.6021056937607,2710.864174321825,2676.756192984436
have been steeped in them,18,-1.1510000000000105,2,true,"",FrankPearson,false,1,1,2,511.6309564142271,1917.23660231767,2834.3795978553185,2796.681363243405
its in these cases the seed leaves,19,-1.1510000000000105,2.857142857142857,true,"",FrankPearson,false,1,1,3,585.2322579129768,1994.4282803543888,2956.450017052999,2907.980858266253
are [deletion]much more rapidly[/deletion] [insertion]quickly[/insertion] develloped,20,-1.1510000000000105,2,true,"",RebekahMM,false,1,1,3,640.8820465122159,1967.5009699173079,3069.544720888739,3030.051359639564
& more [deletion]rapidly[/deletion] [insertion]speedily[/insertion] perform their,21,-1.1510000000000105,2,true,"",FrankPearson,false,1,1,2,587.027425638054,1836.454671006427,3218.542532699131,3189.8200956247874
functions I proposed it as a,22,-1.1510000000000105,2.6666666666666665,true,ChristianChristovich,FrankPearson,false,1,1,3,621.1353658876282,1825.6837468315948,3320.8663945356684,3324.4566478101924
