consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
In an age of Enthusiasm it was not,1,-1.5120000000000005,3,false,"","",false,1,1,3,27.526585925617468,1144.1372291038242,189.51365463212363,138.6458446201429
"to be expected ""that they themselves",2,-1.5120000000000005,3,false,"","",false,1,1,3,52.34015524815399,1139.174496308066,246.58484514270663,199.4390728955127
should fix limits to their powers.-,3,-1.5120000000000005,3.8333333333333335,false,"","",false,1,1,4,62.265573511543096,1173.9135312221192,313.58147758074244,281.323856392696
At a time when even [insertion]comparatively[/insertion] enlightened,4,-1.5120000000000005,3,false,"","",false,1,1,3,77.15372457069051,1131.730444442556,409.113776266261,361.9679566909396
Men were beleivers in Witchcraft,5,-1.5120000000000005,3,true,"",E_L_Bird,false,1,1,3,82.11643370238502,1080.8626462626073,489.7578765645047,453.778158451512
& in charms - At a time,6,-1.5120000000000005,3,false,"","",false,1,1,3,68.4689658421772,1012.6253306256317,580.3273525308226,536.9036062163838
wh[deletion]ich[/deletion]en that Science improperly,7,-1.5120000000000005,4.5,false,"","",false,1,1,5,93.66900278334855,1051.178695872945,649.7728029100767,621.577581505392
called Metaphysics & which is,8,-1.5120000000000005,3,false,"","",false,1,1,3,104.94709134522243,1051.178695872945,726.4637750150736,701.6519715744523
founded upon an abuse of,9,-1.5120000000000005,3,false,"","",false,1,1,3,103.81927818678567,1018.6613163869979,805.4103949481907,769.0435757291442
words & a substitution of [deletion]the[/deletion],10,-1.5120000000000005,3,false,"","",false,1,1,3,105.86339398240077,1044.0668655703446,875.2587305014549,840.1277277341882
unmeaning [unclear]phrases[/unclear] for the,11,-1.5120000000000005,3,true,"",E_L_Bird,false,1,1,3,116.19603142151004,892.1771267481454,947.5871925752197,918.6557762130068
names of things - At a,12,-1.5120000000000005,3,false,"","",false,1,1,3,129.6284522091753,1019.2685199501286,1019.9156546489846,999.250379770766
"period when ""Aristotle"" reigned",13,-1.5120000000000005,3,false,"","",false,1,1,3,137.89457398522785,989.3039344421259,1110.8428168140854,1092.2441167227494
w [unclear]w[/unclear]as it were a tutelary,14,-1.5120000000000005,3.3333333333333335,false,"","",false,1,1,4,152.3602624583924,1046.1334403572268,1181.1047711079702,1168.7055982978623
Deity of every Professor chair,15,-1.5120000000000005,3,false,"","",false,1,1,3,159.59309684100376,1060.5990697065658,1249.300162439738,1247.2336270687392
At [deletion]the[/deletion] a time when Magic,16,-1.5120000000000005,3,false,"","",false,1,1,3,168.89248630255562,1125.694717105661,1329.8947265816132,1304.0631329838402
was beleived - It could,17,-1.5120000000000005,3,false,"","",false,1,1,3,195.62232843470173,1076.441070930548,1393.034917513613,1386.2680815854862
not be expected that the,18,-1.5120000000000005,3,false,"","",false,1,1,3,184.34423987282787,965.915768606189,1481.0039996917308,1460.7034488848562
[underline]Alchemical - - Philosophers[/underline] should,19,-1.5120000000000005,3,false,"","",false,1,1,3,201.2613727156387,1114.7865892499167,1552.0559490270373,1547.544739415784
