consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
99,1,-0.10099999999999909,1,false,"","",true,1,2,1,1692.4252376556396,1789.8503313064575,199.85453701019287,203.04880237579346
"of the Salmo Genus, but in all experi-",2,-0.10099999999999909,1,false,"","",true,1,1,1,92.0982894897461,1676.4539108276367,284.5025691986084,295.68249797821045
=ments of this kind the great principle,3,-0.10099999999999909,1,false,"","",true,1,1,1,92.0982894897461,1638.1227264404297,394.7047243118286,404.28752040863037
is to have a constant current of,4,-0.10099999999999909,1,false,"","",true,1,1,1,124.04094314575195,1598.1944093704224,512.8925428390503,527.2667369842529
fresh & [deletion]aererted[/deletion] [insertion]aerated[/insertion] water running,5,-0.10099999999999909,1,false,"","",true,1,1,1,127.23520851135254,1633.3313283920288,671.0086784362793,651.8430862426758
over the eggs. The [deletion]constant[/deletion] [insertion]uniform[/insertion] supply,6,-0.10099999999999909,1,false,"","",true,1,1,1,128.83234119415283,1609.3743381500244,781.2108335494995,792.3907623291016
of air to the foetus in the egg is essen-,7,-0.10099999999999909,1,false,"","",true,1,1,1,87.30689144134521,1690.8281049728394,934.5355710983276,918.5642442703247
-tial for its life & growth & those eggs,8,-0.10099999999999909,1,false,"","",true,1,1,1,104.87535095214844,1666.871114730835,1070.2918491363525,1057.5147876739502
not supplied with water saturated with,9,-0.10099999999999909,1,false,"","",true,1,1,1,108.06961631774902,1711.5908298492432,1202.8538618087769,1204.4509944915771
air are unproductive. The experimen,10,-0.10099999999999909,1,false,"","",true,1,1,1,109.66674900054932,1644.5112571716309,1325.8330688476562,1338.6101303100586
=ter [insertion]ter[/insertion] must be exactly guided by the in-,11,-0.10099999999999909,1,false,"","",true,1,1,1,79.32122802734375,1719.5764932632446,1479.1578063964844,1485.5463371276855
-tinct of the parent fishes who,12,-0.10099999999999909,1,false,"","",true,1,1,1,95.29255485534668,1671.6625127792358,1592.554259300232,1595.7485246658325
take care to deposit the impreg-,13,-0.10099999999999909,1,false,"","",true,1,1,1,100.08395290374756,1647.7055225372314,1726.7134084701538,1726.7134084701538
-nated eggs that are to produce their,14,-0.10099999999999909,1,false,"","",true,1,1,1,103.27821826934814,1668.4682474136353,1864.066819190979,1870.4553499221802
offspring only in sources continually,15,-0.10099999999999909,1,false,"","",true,1,1,1,119.24954509735107,1692.4252376556396,2012.6001625061035,1995.0317029953003
abounding in fresh & aerated water.,16,-0.10099999999999909,1,true,"",RebekahMM,true,1,1,1,108.06961631774902,1625.3456649780273,2153.1478385925293,2130.787981033325
[underline]Phys.[/underline] But as every species of fish has a,17,-0.10099999999999909,1,false,"","",true,1,1,1,84.11262607574463,1705.202299118042,2277.724193572998,2264.9471321105957
particular & sexually different time,18,-0.10099999999999909,1,false,"","",true,1,1,1,119.24954509735107,1599.7915420532227,2415.0776042938232,2387.9263486862183
for spawning I do not see how it could,19,-0.10099999999999909,1,false,"","",true,1,1,1,119.24954509735107,1555.0718269348145,2547.6396169662476,2494.934238433838
be contrived to cross their breeds,20,-0.10099999999999909,1,false,"","",true,1,1,1,130.42947387695312,1577.4316844940186,2661.0360374450684,2638.6761798858643
or how the ova of a trout which,21,-0.10099999999999909,1,false,"","",true,1,1,1,77.72409534454346,1692.4252376556396,2777.626603126526,2779.223735809326
spawns in December could be,22,-0.10099999999999909,1,false,"","",true,1,1,1,90.5011568069458,1563.057490348816,2906.9943504333496,2908.59148311615
impregnated by the seminal,23,-0.10099999999999909,1,false,"","",true,1,1,1,96.88968753814697,1580.6259498596191,3031.5706996917725,3045.944893836975
