consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
Yet here - though sweet the scene - forbear to stay,1,0.506,3.909090909090909,false,"","",false,1,1,4,144.12721152928017,989.0751033297413,315.737818685291,290.7589791157975
A different region claims thy potent sway -,2,0.506,3,false,"","",false,1,1,3,143.53535036625792,999.3148760725148,399.06382572399025,379.48069132030173
"A new creation, by thy forming will",3,0.506,3,false,"","",false,1,1,3,145.04086128579027,919.9135406293906,482.44154878664284,462.50214844016426
"From chaos called, to thee obedient still,",4,0.506,3.857142857142857,false,"","",false,1,1,4,146.43719393253215,946.7828881856251,564.6183108485998,559.9466300181423
Where dwells thy voice on beauty's raptured ear,5,0.506,3,false,"","",false,1,1,3,144.16168887858245,1001.4926953034417,655.1156065421708,640.3535548159161
"Experience listens, Folly drops her sneer",6,0.506,3.8333333333333335,false,"","",false,1,1,4,148.6609829625285,934.6008914321569,729.2878773411177,722.8635979211283
"Ah! not to Sadness, to regret resign",7,0.506,3.857142857142857,false,"","",false,1,1,4,156.21726868460897,930.0383888744902,820.3483030732925,822.1813488111965
"This infant Orb of science, only thine.",8,0.506,3.7142857142857144,false,"","",false,1,1,4,151.72946705043037,953.396793026777,908.1965890954725,917.0285367417371
For absent Thou - what friendly spirit calls,9,0.506,3.875,false,"","",false,1,1,4,151.88461512229057,1002.1190338157662,990.6893935260337,1004.5952577446153
"To this dark roof - these desolated walls,",10,0.506,3.875,false,"","",false,1,1,4,150.07455428392146,959.2464499583953,1083.9563696135538,1093.2365228007475
The vase of science or pierian strain,11,0.506,3.625,true,"",sruston,false,1,1,4,156.37816298135292,966.2855754409418,1162.4555477499352,1180.676826856184
"For [underline]Thee, the Absent[/underline], roams the restless eye}",12,0.506,3.625,true,"",sruston,false,1,1,4,151.26402283484973,998.2173471197261,1319.1206229794432,1362.6195453491387
To thee reverts the ever vagrant sigh},13,0.506,3,true,"",E_L_Bird,false,1,1,3,157.02748639321229,1011.1233682085419,1401.894992429306,1437.8433753018048
Unkindled by thy breath the flames of science die!},14,0.506,3,true,"",E_L_Bird,false,1,1,3,161.85431529552986,1015.7605716896969,1464.9713029778063,1511.9581838519146
