consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
metals & the same chrystalized subtances. -,1,-2.3210000000000264,2.6666666666666665,true,"",E_L_Bird,false,1,1,3,100.27280529266426,2128.1541085631675,338.7641940914012,270.9301657441937
- |_In their alterations by the agency,2,-2.3210000000000264,2,true,"",RebekahMM,false,1,1,2,194.88343811301718,1953.2136623233787,533.3408351038772,419.09400751083734
of Heat of Air & of Water these,3,-2.3210000000000264,2,false,"","",false,1,1,2,191.31327866040567,2103.162901599652,667.2238574696044,561.9025193033285
are likewise analogous relations. - .,4,-2.3210000000000264,2,true,"",E_L_Bird,false,1,1,2,205.59409806132243,2049.6095110628903,792.1813450109494,688.6450865709794
-. The effects of mountains upon,5,-2.3210000000000264,2,false,"","",false,1,1,2,223.44516771008603,1899.6604533770878,933.2048111253481,829.6685867335913
"temperature, the [underline]decomposition[/underline] of",6,-2.3210000000000264,2,true,"",E_L_Bird,false,1,1,2,225.23029283400945,1883.594599647483,1061.7324581193047,970.692030149181
"[underline]rocks[/underline], the [underline]formation of[/underline] soils &",7,-2.3210000000000264,2,true,"",E_L_Bird,false,1,1,2,203.80897293739895,2024.6179409184329,1174.194205986039,1099.219767938373
the [underline]causes[/underline] of [underline]the[/underline] destruction &,8,-2.3210000000000264,2.8333333333333335,true,plphy,E_L_Bird,false,1,1,3,219.87496285985685,1885.3796339761711,1290.2261587030025,1218.821880107948
"[underline]renovation[/underline] of the [underline]solid land[/underline], are",9,-2.3210000000000264,2.857142857142857,true,"",E_L_Bird,false,1,1,3,237.72603250862045,2074.6008996168766,1409.828316270195,1325.9282866511253
[underline]all capable of explanation[/underline] upon,10,-2.3210000000000264,2,false,"","",false,1,1,2,237.72603250862045,2092.4519692656404,1559.7773285583798,1445.5304555677224
"[underline]general[/underline] principles -"" And in",11,-2.3210000000000264,2,false,"","",false,1,1,2,232.3707025344678,1906.8009538727815,1679.3793953303368,1593.6942632861524
"the [underline]most obscure[/underline] ""part of theory""",12,-2.3210000000000264,2,false,"","",false,1,1,2,234.15582765839127,2063.890330463807,1813.262417696064,1704.3708746795587
that part relating to the [deletion]production[/deletion],13,-2.3210000000000264,2.8333333333333335,false,"","",false,1,1,3,228.80049768423862,2144.220143883243,1938.219905237409,1843.6092270194383
"first [deletion][unclear]xxxx[/unclear] effect of the[/deletion] changes of the globe.""",14,-2.3210000000000264,2.4,true,"",E_L_Bird,false,1,1,3,221.66004258616255,2097.8074354326463,2050.6816077065255,1961.4262594627075
though [deletion][insertion]there[/insertion] is[/deletion] an immense field [deletion]is [unclear]xxxxx[/unclear][/deletion],15,-2.3210000000000264,2.875,false,"","",false,1,1,3,230.58557741054437,2062.105296135119,2164.9284579983746,2107.8050669006634
for particular speculation is open yet,16,-2.3210000000000264,2.8333333333333335,false,"","",false,1,1,3,123.47918221677162,2017.4776220132098,2305.9519127633685,2223.8370196176265
there is little room for a diversity,17,-2.3210000000000264,2,false,"","",false,1,1,2,130.61961461603886,1992.4860518687524,2429.1242751807904,2361.290201435965
of general Hypotheses. -,18,-2.3210000000000264,2,true,"",E_L_Bird,false,1,1,2,164.5366741872603,1649.7454782943973,2539.800897923601,2507.6689634763034
-The [deletion]objects[/deletion] [insertion]methods[/insertion] of study are,19,-2.3210000000000264,2.25,true,"",RebekahMM,false,1,1,3,268.072841831995,1922.866989192857,2784.360543032139,2702.245649886397
[deletion]little[/deletion] only in a small degree complicated -,20,-2.3210000000000264,2.75,true,"",E_L_Bird,false,1,1,3,205.59409806132243,2156.7161105459427,2920.028645124172,2841.484002226277
[deletion]with each other[/deletion]: & the plan according,21,-2.3210000000000264,2,true,"",E_L_Bird,false,1,1,2,275.21325153245334,2179.92228318077,3030.7052678669825,3021.779733042601
to which they ought to be,22,-2.3210000000000264,2,false,"","",false,1,1,2,255.57710215738405,1967.4944817242954,3191.364894705855,3127.1011166064945
considered is evident from the,23,-2.3210000000000264,2,false,"","",false,1,1,2,268.072841831995,2006.766871269669,3318.1075073711236,3289.545777774055
"order of "" the phaenomena ""- Before",24,-2.3210000000000264,2,false,"","",false,1,1,2,237.72603250862045,2033.5434757428147,3459.1310302325446,3444.850120036392
the laws of the alterations of the,25,-2.3210000000000264,2,false,"","",false,1,1,2,196.6685632369406,1963.924413066919,3596.5841212556475,3598.3692463795705
