consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
do not dissipate doubts or awaken,1,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,416.80636885025734,1820.5007748274636,479.54859473139874,515.6332629390799
 confidence. The peace they have given,2,0.565,1,true,"",FrankPearson,true,1,1,1,443.86988652427857,1860.1938900340008,604.0407760318965,643.7339573114746
us may indeed be represented by an,3,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,436.6529264535258,1867.410916177795,712.2948467279812,761.0091785412194
"invented and empty cornucopia, and",4,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,429.4360324558143,1852.9769960362894,842.1997315632832,885.501359841717
the miserable are not likely to be,5,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,409.5894087795046,1818.6965843645564,968.4961033266882,997.3638775366578
soothed by being accused of impatience.,6,0.565,1,true,"",FrankPearson,true,1,1,1,438.45718298947435,1880.0405137103105,1087.5755810923815,1129.0730189079081
To expect remedies from Physicians,7,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,431.2402229187216,1735.7017087335032,1221.0889789995801,1237.327089603993
who are ignorant of the nature of,8,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,413.1978557783604,1771.7864430142256,1350.993814280101,1343.7768872458691
the disease they undertake to cure,9,0.565,1,true,"",FrankPearson,true,1,1,1,405.9809617806488,1809.6753677578552,1466.4648780834593,1470.0732920457945
is absurd. Nature and a good,10,0.565,1,true,"",FrankPearson,true,1,1,1,451.0868465950313,1694.2044030640589,1590.9570759022172,1587.3485793485806
Constitution might conquer the malady,11,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,405.9809617806488,1854.7811864991966,1729.8830947529189,1719.0576876833102
but it is not likely that natural means,12,0.565,1,true,"",FrankPearson,true,1,1,1,420.41481584911304,1849.3684829643923,1854.3753421264576,1843.549935056849
"will be allowed, and the constitution",13,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,407.78515224355607,1827.7176688251755,1968.0421163573467,1953.6081631793206
has been already tampered with: the,14,0.565,1,true,"",FrankPearson,true,1,1,1,400.56825824584456,1782.611850083834,2081.7088575517155,2078.1003444798184
patient under such circumstances is,15,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,387.9385946402876,1797.0457702253395,2202.592525780316,2197.179822245512
"right to find other physicians, or to",16,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,389.7428511762361,1795.2414476163497,2337.910114150422,2354.1482247548347
give up physic altogether.,17,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,389.7428511762361,1540.8445136266328,2469.619255521672,2455.185335380167
On an occasion when those who ought,18,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,413.1978557783604,1809.6753677578552,2592.3072463592625,2612.15373788949
"to direct the public opinion, seem",19,0.565,1,true,cdlee4711,FrankPearson,true,1,1,1,402.37244870875185,1714.050894594286,2696.9528039834504,2738.450241798977
