consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
126,1,-0.35899999999998045,2,false,"","",false,1,4,2,2518.2605758237187,2672.6428645670926,318.39665835152255,318.39665835152255
- And Nitric acid when saturated,2,-0.35899999999998045,2,false,"","",false,1,3,2,849.3418967245655,2482.6490373544375,494.9563234090864,478.875943684179
with Nitrous gas seems to consist,3,-0.35899999999998045,2,false,"","",false,1,3,2,872.3138677601473,2496.4322199757867,630.4909525190195,596.0329959656466
of about - 3 of Nitrous gas & 1,4,-0.35899999999998045,2,false,"","",false,1,3,2,872.3138677601473,2429.8135039725994,777.5115671467435,763.7283845253943
of Oxygene; - & some Chemists,5,-0.35899999999998045,2,false,"","",false,1,3,2,909.0690214170784,2386.1667590049938,940.6125614993749,919.9377875673512
suppose it in this case to,6,-0.35899999999998045,2,false,"","",false,1,3,2,918.2578098313111,2360.897590865853,1062.3640079879588,1011.8256717096787
be quite a distinct acid.-,7,-0.35899999999998045,2,false,"","",false,1,3,2,961.9045547989167,2340.2228169338296,1188.7098486836594,1149.65749792317
- I shall beg of you to keep in,8,-0.35899999999998045,2,true,"",sruston,false,1,3,2,1008.5750839254015,2467.2952446848512,1398.6160183139896,1389.4272298997566
mind these circumstances as we,9,-0.35899999999998045,2,false,"","",false,1,3,2,923.5787910937486,2359.3269808176165,1522.6646619061316,1499.6926908705498
shall hereafter find them applicable,10,-0.35899999999998045,2,false,"","",false,1,3,2,937.3619737150977,2556.8859317236206,1662.7936852231812,1660.4964881196229
to some of the more recondite,11,-0.35899999999998045,2,false,"","",false,1,3,2,932.7675795079813,2405.27092288878,1814.4086940580216,1789.1395259188814
& sublime conclusions of Chemistry;,12,-0.35899999999998045,2,false,"","",false,1,3,2,923.5787910937486,2460.4036533741764,1949.9433231679548,1947.6461260643964
- Combined with other facts of the,13,-0.35899999999998045,2,true,"",sruston,false,1,3,2,925.8759881973067,2513.239186756015,2101.5583320027954,2087.7751493814458
"same kind, they render it probable",14,-0.35899999999998045,2,true,"",sruston,false,1,3,2,890.0938779807605,2571.6421577853544,2229.310663003145,2243.093845624494
that substances which we at present,15,-0.35899999999998045,2,false,"","",false,1,3,2,894.6882721878768,2592.3169317173783,2401.600445770009,2376.331277630869
conceive to consist of different,16,-0.35899999999998045,2,false,"","",false,1,3,2,899.2826663949932,2479.754273643027,2544.0266661906167,2525.6490893621512
species of matter may ultimately,17,-0.35899999999998045,2,false,"","",false,1,3,2,922.1246957652381,2452.290790765758,2682.7026191756095,2667.7009907932515
be found to belong to [underline]the same[/underline],18,-0.35899999999998045,2,false,"","",false,1,3,2,894.2645287694304,2465.1493293792078,2832.71890299919,2800.572556465566
[underline]species [/underline];- but in different arrangements,19,-0.35899999999998045,2,false,"","",false,1,3,2,917.8385162274216,2608.736343896063,2963.447378902596,2952.7319300580543
or different proportions.- They tend,20,-0.35899999999998045,2,true,"",sruston,false,1,3,2,853.4904634001036,2578.677727371278,3136.6560735704825,3123.797534957033
to confirm the suspicion to which,21,-0.35899999999998045,2,false,"","",false,1,3,2,859.9197327068284,2587.250086446911,3286.672357394063,3263.098369936072
I have so often referred that,22,-0.35899999999998045,2,false,"","",false,1,3,2,872.7782713202782,2387.94273793844,3402.3992049151107,3391.683756070569
