consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
[underline]Instance[/underline],1,0.641,1,false,"","",true,1,1,1,386.2168998718262,2728.99058508873,331.5175778865814,361.6820459365845
The Basaltic Rocks in the [underline]neighbourhood of[/underline],2,0.641,1,false,"","",true,1,1,1,392.9201149940491,2725.6389775276184,537.3062748908997,577.5255656242371
[underline]Edinburgh[/underline] are all almost fixed upon sand,3,0.641,1,false,"","",true,1,1,1,379.51368474960327,2732.3421926498413,739.0730311870575,772.589106798172
[underline]stone schist or limestone[/underline]: but their arrangement,4,0.641,1,false,"","",true,1,1,1,366.10725450515747,2728.99058508873,960.2791302204132,987.0919907093048
is much more disturbed than in most other,5,0.641,1,false,"","",true,1,1,1,352.70082426071167,2722.287369966507,1147.9691536426544,1184.8368368148804
[underline]cases[/underline] -,6,0.641,1,false,"","",true,1,1,1,352.70082426071167,2715.584154844284,1324.9340336322784,1348.3952865600586
In the Basaltic mountains called Arthurs,7,0.641,1,false,"","",true,1,1,1,359.40403938293457,2718.9357624053955,1523.349212884903,1597.0845792293549
Seat [underline]several layers[/underline] of irregularly disposed,8,0.641,1,true,"",RebekahMM,true,1,1,1,359.40403938293457,2712.2325472831726,1778.0713875293732,1808.2358555793762
columnar Basalt are formed Alternating,9,0.641,1,true,"",RebekahMM,true,1,1,1,362.755646944046,2715.584154844284,1935.5969429016113,1985.871056318283
with [underline]sandstone[/underline].,10,0.641,1,false,"","",true,1,1,1,362.755646944046,2712.2325472831726,2150.099826812744,2166.8578646183014
And at the point of junction the,11,0.641,1,false,"","",true,1,1,1,352.70082426071167,2708.880939722061,2392.0859339237213,2398.789149045944
[underline]sandstone[/underline] is of a different texture considerably,12,0.641,1,true,"",RebekahMM,true,1,1,1,335.9427864551544,2722.287369966507,2650.159716129303,2660.2145388126373
harder and of a red colour. -,13,0.641,1,false,"","",true,1,1,1,329.2395713329315,2715.584154844284,2844.552954673767,2861.3109924793243
This fact was adduced by D[superscript]r[/superscript] Hutton,14,0.641,1,false,"","",true,1,1,1,325.88796377182007,2708.880939722061,3119.384774684906,3119.384774684906
as a demonstration of the igneous,15,0.641,1,false,"","",true,1,1,1,315.8331410884857,2702.1777245998383,3349.9754061698914,3349.9754061698914
