consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
called almost intuitive to,1,-1.2069999999999936,1,false,"","",true,1,1,1,354.3460958003998,1567.9236965179443,531.4491333961487,485.36390805244446
have pursued the [deletion]Chem[/deletion] study,2,-1.2069999999999936,1,false,"","",true,1,1,1,358.73516488075256,1565.729161977768,660.9266564846039,643.3703801631927
of Chemistry. - |_ He was,3,-1.2069999999999936,1,true,"",sruston,true,1,1,1,371.9023721218109,1497.6985912322998,812.3495573997498,781.6260738372803
[underline]brought[/underline] up as an Apothecary,4,-1.2069999999999936,1,false,"","",true,1,1,1,378.4859757423401,1714.9575107097626,965.9669585824013,937.4380095601082
& Druggist & led by the,5,-1.2069999999999936,1,false,"","",true,1,1,1,385.06957936286926,1611.8143873214722,1095.4444964528084,1069.1100819706917
circumstances of his business,6,-1.2069999999999936,1,false,"","",true,1,1,1,417.98759746551514,1624.9815945625305,1227.1165792942047,1202.9766993522644
to [deletion]pursue[/deletion] attend to some,7,-1.2069999999999936,1,true,"",RebekahMM,true,1,1,1,404.8203902244568,1543.783816576004,1376.3449347019196,1343.4269165992737
of the chemical qualities,8,-1.2069999999999936,1,false,"","",true,1,1,1,411.40399384498596,1587.6745073795319,1518.9896802902222,1501.433403968811
of [deletion]medi[/deletion] substances employed in,9,-1.2069999999999936,1,true,"",RebekahMM,true,1,1,1,409.20945930480957,1664.4832162857056,1672.6070985794067,1652.8562877178192
pharmacy; - He instituted,10,-1.2069999999999936,1,true,"",sruston,true,1,1,1,435.54387378692627,1605.230783700943,1799.8901023864746,1791.111964225769
a train of investigations,11,-1.2069999999999936,1,false,"","",true,1,1,1,446.5165464878082,1559.1455583572388,1953.507496356964,1933.7566854953766
which gradually led to,12,-1.2069999999999936,1,false,"","",true,1,1,1,448.7110810279846,1574.5073001384735,2104.9304139614105,2074.206930398941
discoveries of the noblest,13,-1.2069999999999936,1,false,"","",true,1,1,1,433.3493392467499,1609.6198527812958,2234.4079217910767,2205.8789727687836
Kind. - Scheele amidst,14,-1.2069999999999936,1,true,"",sruston,true,1,1,1,435.54387378692627,1598.6471800804138,2370.469063282013,2344.1346487998962
the labours of an unprofitable,15,-1.2069999999999936,1,false,"","",true,1,1,1,426.7657356262207,1635.9542672634125,2508.2859148979187,2479.7569658756256
occupation found means,16,-1.2069999999999936,1,false,"","",true,1,1,1,439.93294286727905,1574.5073001384735,2626.790811061859,2604.845465660095
of exalting & extending the,17,-1.2069999999999936,1,false,"","",true,1,1,1,431.1548047065735,1600.8417146205902,2800.1590707302094,2745.2957072257996
most refined parts of Chemistry.,18,-1.2069999999999936,1,true,"",sruston,true,1,1,1,413.59852838516235,1894.9093430042267,2929.6365175247192,2905.496637582779
|_ His days were devoted to a,19,-1.2069999999999936,1,false,"","",true,1,1,1,437.73840832710266,1780.7935469150543,3081.0594115257263,3070.0867388248444
[insertion]laborious[/insertion] business - [deletion]And He[/deletion] His nights,20,-1.2069999999999936,1,true,"",sruston,true,1,1,1,322.11031770706177,1651.998249053955,3245.7144293785095,3210.6018767356873
to solitary study. |_ Using the,21,-1.2069999999999936,1,true,"",sruston,true,1,1,1,394.5299575328827,1801.2265977859497,3348.8576889038086,3348.8576889038086
