consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
657,1,0.053,2,false,"","",true,1,1,2,910.2051664590836,962.1475713253021,145.8032431602478,156.73848628997803
Sir I am your,2,0.053,2,false,"","",true,1,1,2,695.1453849077225,891.0684909820557,130.31164872646332,147.6257836818695
dissolved Zinc in dilute Sulphuric acid & praecip,3,0.053,2,false,"","",true,1,1,2,72.74779677391052,974.905354976654,140.3356215953827,201.39072906970978
with metallic Zinc the impurities it contained,4,0.053,2,false,"","",true,1,1,2,113.75495851039886,925.696760892868,196.83437776565552,248.77678263187408
then filtered & praecipitated the white powder by solut,5,0.053,2,false,"","",true,1,1,2,104.64225590229034,991.3082196712494,242.39788401126862,294.3402888774872
of Kali,6,0.053,2,false,"","",true,1,1,2,100.99717485904694,271.40471363067627,295.25155913829803,291.6064780950546
100 grs Ore M[superscript]r[/superscript]. Warburton's,7,0.053,2,false,"","",true,1,1,2,168.43117415905,744.3539789915085,588.6805785894394,616.9299566745758
50 grs dilu[superscript]d[/superscript] Nit[superscript]r[/superscript] 20 G[underline]rs[/underline] Sulphur,8,0.053,2,false,"","",true,1,1,2,182.10022807121277,788.0949515104294,693.4766647815704,689.831583738327
15 4/10 wh. oxi : Qu?,9,0.053,1,false,"","",true,1,1,1,540.2294405698776,871.0205452442169,741.7739886045456,751.797961473465
4 6/10 Sulphur 32.5 Sulph[superscript][unclear]t[/unclear][/superscript]. Lead. _,10,0.053,2,false,"","",true,1,1,2,172.0762552022934,830.9246537685394,789.1600421667099,800.0952852964401
50 grs Ore } 4.6 Sulphur,11,0.053,2,false,"","",true,1,1,2,250.44549763202667,707.9031685590744,1026.0902675390244,1006.0423218011856
15.4.,12,0.053,2,false,"","",true,1,1,2,467.32781970500946,560.2773863077164,1074.3875913619995,1075.2988616228104
} Sul,13,0.053,2,false,"","",true,1,1,2,570.3013591766357,665.9847365617752,1086.2341047525406,1085.3228344917297
33.,14,0.053,2,false,"","",true,1,1,2,480.0856033563614,550.253413438797,1114.483482837677,1112.6609423160553
Antimony,15,0.053,2,false,"","",true,1,1,2,568.478818655014,745.2652492523193,1170.070968747139,1174.6273200511932
Iron,16,0.053,2,false,"","",true,1,1,2,573.0351699590683,679.653790473938,1236.5936977863312,1235.6824275255203
10 Grs hydrat of Zinc lost by being heated to redness,17,0.053,2,false,"","",true,1,1,2,152.02830946445465,1002.2434628009796,1443.4520837068558,1417.936516404152
in tube by Spt Lamp 2 8/10[superscript]th[/superscript]= [superscript]ths[/superscript]= it was dried by the heat,18,0.053,2.642857142857143,false,"","",true,1,1,3,143.82687711715698,992.2194899320602,1494.4832183122635,1462.5887591838837
of the sand bath previous to this being tried,19,0.053,2,false,"","",true,1,1,2,142.91560685634613,817.2555998563766,1540.958001613617,1518.1762450933456
10 Grs of D[superscript]o[/superscript] lost 2 5/10 heated same way,20,0.053,2,false,"","",true,1,1,2,156.43691259622574,946.9712982177734,1647.4189614653587,1600.0428203940392
and the 7 5/10 5/10[superscript]ths[/superscript] that remained of this being heated on,21,0.053,2.6666666666666665,false,"","",true,1,1,3,154.7883025407791,955.833832859993,1695.406735420227,1644.5828239321709
a platina crucible [deletion]t[/deletion] [unclear]over[/unclear] strong charcoal fire lost 8/10[superscript]ths[/superscript] only,22,0.053,3.8181818181818183,false,"","",false,1,1,4,152.70483303070068,978.78303617239,1756.2026382088661,1684.8974489569664
it weighed 7 2/10[superscript]ths[/superscript]= N:B when at strong heat it,23,0.053,2.9,false,"","",true,1,1,3,295.2738706469536,994.6564491391182,1790.3213354945183,1728.6523305773735
is of a fine yellow colour which it loses by being cooled,24,0.053,2,false,"","",true,1,1,2,243.4158437848091,993.9556649923325,1841.478578209877,1759.486833035946
