consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
25,1,0.129,3,false,"","",false,1,2,3,1149.0174160434347,1233.0243195383289,82.8868114482957,82.8868114482957
She yeilded not to gold alone,2,0.129,3,true,cabasr21,E_L_Bird,false,1,1,4,81.83491197395125,1172.0859063595885,287.5446558307948,278.25008495533416
"Nor to golconda, glittering stones",3,0.129,3,false,"","",false,1,1,3,74.32810215043308,1206.885986603234,454.79956927380954,448.96185997852456
she loved; whatever could expand,4,0.129,3,false,"","",false,1,1,3,67.02544676049463,1259.6930155060454,622.4738291256483,621.1385271075237
"the soul the beautiful, [underline]the grand[/underline]",5,0.129,3.6666666666666665,false,"","",false,1,1,4,76.89108320463758,1249.1376889620744,767.7242089547494,796.675506368882
Whatever phidias has designed,6,0.129,3.5,false,"","",false,1,1,4,83.29985806860478,1262.2780716435793,921.1711067034785,936.777884998808
"[underline]Expressive[/underline] of the being mind,",7,0.129,3.6,false,"","",false,1,1,4,83.41848259975076,1213.3582162863058,1089.6316600918071,1099.9718126568157
came to her fancy like the sound,8,0.129,3.857142857142857,false,"","",false,1,1,4,85.54004216180196,1262.611870153688,1212.2429499266445,1233.9026474887849
Of mountain torrents murmering round,9,0.129,3,false,"","",false,1,1,3,86.88636372530952,1266.4356428689664,1370.6116373539212,1380.2731193644845
But for the bodies varying form,10,0.129,3,false,"","",false,1,1,3,96.19193614987158,1237.925766946987,1538.0927623175635,1548.303216817198
The ins[insertion]en[/insertion]ate marble was as warm,11,0.129,3,false,"","",false,1,1,3,99.56324983133194,1249.1486905111758,1669.7723755146708,1673.7037352194302
"As strong, to fix her beaming eye.",12,0.129,3.7142857142857144,true,"",E_L_Bird,false,1,1,4,102.02964544515648,1206.0776179834147,1796.9716205253835,1790.5738652067994
Which alone for energy. ,13,0.129,3.8,true,"",raspence,false,1,1,4,104.82987556165295,1136.358976935231,1908.7903347539577,1871.4493845320003
