consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
These facts distinctly shew that,1,-0.5380000000000109,3,true,TEHark,FrankPearson,false,1,1,3,262.6963630914688,1426.2933493852615,305.1834915280342,309.982435464859
[underline]Chemical attractions[/underline] & electrical,2,-0.5380000000000109,3.75,true,TEHark,FrankPearson,false,1,1,4,282.7678322196007,1437.771475970745,444.35807305574417,436.0041027665138
powers exist together & are,3,-0.5380000000000109,3,true,"",LH1980Lancaster,false,1,1,3,265.4427202939987,1487.5410267710686,596.6664081811905,590.3745995163918
modified & destroyed at the,4,-0.5380000000000109,3,true,TEHark,FrankPearson,false,1,1,3,280.55247235298157,1521.932728588581,705.4587016105652,697.9325502514839
same time . - [deletion]And[/deletion] There can,5,-0.5380000000000109,3.142857142857143,true,deehar,FrankPearson,false,1,1,4,286.1983850002289,1449.5847237110138,822.5379410982132,828.7818753123283
be no stricter demonstration,6,-0.5380000000000109,3.75,true,TEHark,FrankPearson,false,1,1,4,288.2222470641136,1449.9294197559357,936.9282869100571,950.6504980325699
required of their intimate,7,-0.5380000000000109,3,true,TEHark,FrankPearson,false,1,1,3,268.1795026063919,1373.6050933599472,1052.6391352415085,1066.4953948259354
connection: & the inference,8,-0.5380000000000109,3.75,true,"",FrankPearson,false,1,1,4,294.4853310585022,1388.3466212153435,1171.1442248821259,1192.4979111552238
that they may depend upon,9,-0.5380000000000109,3,true,TEHark,FrankPearson,false,1,1,3,280.68652081489563,1356.6342523694038,1301.385968029499,1309.6346145272255
one & the same property,10,-0.5380000000000109,3,true,TEHark,FrankPearson,false,1,1,3,273.79669058322906,1315.7496691942215,1432.2640177607536,1432.2448679804802
of Matter [deletion]is fairly warranted.[/deletion],11,-0.5380000000000109,3.2,true,TEHark,FrankPearson,false,1,1,4,284.1074987053871,1487.7708241343498,1548.6973612308502,1579.7829838395119
will I hope be considered,12,-0.5380000000000109,3,true,TEHark,FrankPearson,false,1,1,3,293.19765585660934,1379.1045375466347,1670.8530157208443,1693.6988456845284
as not made hastily or,13,-0.5380000000000109,3,true,TEHark,FrankPearson,false,1,1,3,305.3267488479614,1374.2005834579468,1791.3026264309883,1787.8337740898132
prematurely.-. Even though,14,-0.5380000000000109,2.8333333333333335,true,"",LH1980Lancaster,true,1,1,5,289.2648671865463,1475.5988999009132,1911.1179920434952,1909.5867339968681
it perfectly coincides with the,15,-0.5380000000000109,3,true,TEHark,FrankPearson,false,1,1,3,289.21730637550354,1443.7578342556953,2037.2602014541626,2048.073094725609
"phaenomena, & was not",16,-0.5380000000000109,3.2,true,TEHark,FrankPearson,false,1,1,4,278.9782468676567,1346.9442873597145,2166.656143128872,2171.416380107403
not a suggestion of the mind,17,-0.5380000000000109,3.6666666666666665,true,TEHark,FrankPearson,false,1,1,4,300.22147756814957,1434.2621753811836,2275.5025929808617,2297.1045991182327
a priori; but flowed irresistably,18,-0.5380000000000109,3,true,TEHark,FrankPearson,false,1,1,4,298.78637582063675,1462.442076086998,2392.554385483265,2418.654009461403
