consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
silver wire even when the vacuum,1,0.051,3,false,"","",false,1,1,3,60.50720405578613,1060.3966617584229,168.5310468673706,142.0916621685028
was most compleat.-,2,0.051,3,false,"","",false,1,1,3,82.13942790031433,709.4739193916321,238.2348792552948,216.6026554107666
This expt must be tried over,3,0.051,3.8333333333333335,false,"","",false,1,1,4,121.79850494861603,1044.7733889818192,317.5530333518982,295.92080950737
again with a small chest,4,0.051,3,false,"","",false,1,1,3,98.96449089050293,1056.7912911176682,368.028222322464,359.6156908273697
constructed with cells -,5,0.051,3,false,"","",false,1,1,3,115.78955388069153,707.0703389644623,428.117733001709,418.5034112930298
- When eight or ten legs of frogs,6,0.051,3,false,"","",false,1,1,3,210.73098075389862,1072.4145638942719,489.4090338945389,487.0054534673691
are connected in the order of nerves,7,0.051,3.857142857142857,false,"","",false,1,1,4,67.71794533729553,1070.010983467102,555.5074956417084,545.8931739330292
water muscle & so on,8,0.051,3,false,"","",false,1,1,3,119.39492452144623,695.0524368286133,619.2023769617081,618.0005867481232
[Horizontal rule],9,0.051,3,true,"",Fierengraw,false,1,1,3,80.8358196366546,1138.5605592313657,682.45228475006,669.0170010451709
If [insertion]to render galvanism popular[/insertion] it were necessary to prove that,10,0.051,3,false,"","",false,1,1,3,147.03609943389893,1112.0736409425735,787.4530345201492,794.6637758016586
it bore relations to the common,11,0.051,3,false,"","",false,1,1,3,97.76270067691803,1059.194871544838,840.3318039178848,854.7532864809036
wants of life We might state that,12,0.051,3,false,"","",false,1,1,3,121.79850494861603,1065.2038226127625,911.2374265193939,919.6499580144882
its agencies may at some time,13,0.051,3,false,"","",false,1,1,3,114.58776366710663,1066.4056128263474,966.5197763442993,970.125146985054
become useful in the arts [deletion][unclear]xxx[/unclear][/deletion],14,0.051,3.8333333333333335,true,"",Fierengraw,false,1,1,4,125.40387558937073,1030.3519064188004,1019.3985457420349,1041.030769586563
It enabl[deletion]ing[/deletion]es us to procure with ease,15,0.051,3,false,"","",false,1,1,3,68.91973555088043,1043.5715987682343,1091.505958557129,1092.7077487707138
metallic substances in a state of,16,0.051,3,false,"","",false,1,1,3,130.21103644371033,1000.3071510791779,1160.0080007314682,1160.0080007314682
purity [deletion]& by producing for us[/deletion],17,0.051,3,true,"",Fierengraw,false,1,1,3,143.43072879314423,1047.176969408989,1210.483189702034,1220.0975114107132
And [deletion]it furnishes[/deletion] when the instruments,18,0.051,3,true,"",Fierengraw,false,1,1,3,157.85221135616302,1114.4772213697433,1269.3708989620209,1286.1959619522095
for generating it are more in our power,19,0.051,3,false,"","",false,1,1,3,160.25579178333282,1162.5488299131393,1328.258619427681,1339.074731349945
they may be enabled [deletion]by[/deletion] [insertion]us[/insertion] [deletion]by dreams of[/deletion],20,0.051,3.111111111111111,true,"",Fierengraw,false,1,1,4,191.50233733654022,1082.028885602951,1382.3391790390015,1393.1552909612656
it to [deletion]procure[/deletion] [insertion]form[/insertion] [deletion]some the [unclear]xxxx[/unclear][/deletion] Nitrous,21,0.051,3.888888888888889,true,"",Fierengraw,false,1,1,4,129.00924623012543,1109.6700605154037,1436.419738650322,1450.8412212133408
acids & the alkalies immediately from,22,0.051,3,false,"","",false,1,1,3,143.43072879314423,1103.6611094474792,1491.7020884752274,1509.7289416790009
their elements -,23,0.051,3,false,"","",false,1,1,3,145.83430922031403,543.6268699169159,1554.1951795816422,1559.0023404359818
