consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
The Serpentine of Cornwal,1,0.168,3,false,"","",false,1,1,3,122.93708443641663,1063.2284207344055,293.0919711589813,293.0919711589813
occurs only in one,2,0.168,3,false,"","",false,1,1,3,113.13103342056274,901.9733595848083,398.7794098854065,393.33160376548767
district :- [place_509]The lizard[/place_509],3,0.168,3,true,"",LH1980Lancaster,false,1,1,4,125.11620688438416,964.0783493518829,505.55640983581543,478.3173792362213
but it is [insertion]a Rock of[/insertion] [deletion]of[/deletion] considerable,4,0.168,3.625,false,"","",false,1,1,4,116.39971709251404,1134.0499002933502,619.9603383541107,588.3630628585815
extent & very diversified,5,0.168,3,false,"","",false,1,1,3,150.17611503601074,1107.9004309177399,706.0356750488281,704.9461138248444
in its appearance.,6,0.168,3,false,"","",false,1,1,3,116.39971709251404,927.0332677364349,813.9022390842438,808.454432964325
- The Serpentine tract,7,0.168,3.75,false,"","",false,1,1,4,120.7579619884491,966.2574717998505,925.0374929904938,921.7688093185425
"begins near Gunwalo,",8,0.168,3,false,"","",false,1,1,3,67.36946201324463,880.182135105133,1032.9040508270264,1024.1875610351562
& extends [place_509]the lizard[/place_509] on,9,0.168,3.8,true,"",LH1980Lancaster,false,1,1,4,80.4441967010498,1064.3179819583893,1140.770612001419,1129.8749997615814
one side & from,10,0.168,3,false,"","",false,1,1,3,102.2354211807251,911.7794106006622,1242.0998058319092,1247.547611951828
Coverac on the,11,0.168,3,false,"","",false,1,1,3,82.62331914901733,878.0030126571655,1353.2350506782532,1364.1306629180908
other side -,12,0.168,3,false,"","",false,1,1,3,102.2354211807251,546.7764005661011,1448.0269346237183,1465.4599142074585
Its colours are various,13,0.168,3,false,"","",false,1,1,3,145.81787014007568,1026.1833391189575,1582.0429348945618,1589.6698634624481
"green, red, grey [insertion]black[/insertion] & olive",14,0.168,3,false,"","",false,1,1,3,103.32498240470886,1061.049298286438,1675.7452001571655,1713.8798429965973
