consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
was the first cause of the,1,-0.7350000000000136,1,false,"","",true,1,1,1,855.8672467356935,1874.0379621747422,546.2645682355852,503.6241073484215
inundation of the waters which,2,-0.7350000000000136,1,true,"",RebekahMM,true,1,1,1,882.9075428761653,2076.840103881739,627.3854302081533,585.7849644347941
broke down & destroyed the,3,-0.7350000000000136,1,false,"","",true,1,1,1,895.387656159326,1997.799205687933,707.4662441692227,677.3059362384902
[underline]land[/underline]. - He reasons much more,4,-0.7350000000000136,1,true,"",RebekahMM,true,1,1,1,924.5079822006774,2118.4405432062513,796.9071728476156,797.9471944102672
upon the [underline]primordial[/underline] state,5,-0.7350000000000136,1,true,"",RebekahMM,true,1,1,1,908.9078174539853,2007.1593468541034,888.4281446513116,869.7079681143589
"[underline]of things[/underline], than upon their",6,-0.7350000000000136,1,true,"",RebekahMM,true,1,1,1,930.748032230046,1968.6789193198522,977.8690997785516,961.228966366902
[underline]present arrangement[/underline] & [deletion]none[/deletion],7,-0.7350000000000136,1,false,"","",true,1,1,1,928.6680023291663,2002.999260603497,1058.9899353022727,1058.9899353022727
[deletion]of[/deletion] his [deletion]conjectures[/deletion] [insertion]ideas[/insertion] concerning,8,-0.7350000000000136,1,true,"",RebekahMM,true,1,1,1,932.6825227673787,1966.4533500554253,1136.3107415035267,1142.5507915328953
the first forms of matter,9,-0.7350000000000136,1,false,"","",true,1,1,1,937.8825776829427,1916.5328440250885,1230.9516986486367,1205.9914456334682
were very little connected,10,-0.7350000000000136,1,false,"","",true,1,1,1,953.4827424296348,1950.8531853087334,1302.7124988015753,1295.4323743118612
with established phaenomena. -,11,-0.7350000000000136,1,true,"",RebekahMM,true,1,1,1,956.6027806687425,2108.934875900957,1377.5932578470806,1391.1134323661636
A very interesting [deletion]& eloquent[/deletion],12,-0.7350000000000136,1,false,"","",true,1,1,1,939.9626208082459,2120.3749543970425,1484.7143679486219,1482.6343777210127
account of the Theory [deletion]of[/deletion],13,-0.7350000000000136,1,false,"","",true,1,1,1,931.6425012047271,2020.5339423363687,1567.9152465976463,1571.0352583879069
[deletion]Wallerius[/deletion] may be found,14,-0.7350000000000136,1,true,"",RebekahMM,true,1,1,1,936.4014810815318,2007.6127143411782,1648.479965548305,1648.479965548305
in M[superscript]r[/superscript] Howards letters on,15,-0.7350000000000136,1,false,"","",true,1,1,1,928.08138792686,1998.2525731750077,1740.0009109031541,1717.1206745644417
on the Scriptural account History,16,-0.7350000000000136,1,false,"","",true,1,1,1,922.881333011296,2010.732726131439,1826.3218013424394,1820.0817777619177
of the Globe; A work which,17,-0.7350000000000136,1,true,"",RebekahMM,true,1,1,1,909.3611849410602,2080.4134831590745,1919.9227898225915,1886.642470101598
excepting the hypothetical parts,18,-0.7350000000000136,1,false,"","",true,1,1,1,930.1614046033162,2112.6537813174164,2013.5237783027437,1983.3634703720113
is filled with much useful,19,-0.7350000000000136,1,false,"","",true,1,1,1,935.3614595188802,2009.6927574664815,2091.524602036204,2078.004533312509
