consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
47,1,-3.1999999999999886,3,false,"","",false,1,2,3,1149.9739413346472,1207.4303528542398,59.50842621672106,62.586448262413526
when from their different powers of being,2,-3.1999999999999886,3,false,"","",false,1,1,3,91.13435761643777,1154.0779707289037,174.4212492559066,106.70476425067227
suspended in water. -,3,-3.1999999999999886,3,false,"","",false,1,1,3,86.00432087361699,719.0508549377015,265.73590327811655,206.22747706139543
Clays and loams usually consist,4,-3.1999999999999886,3,false,"","",false,1,1,3,181.42300429008353,1055.5812652667448,346.7904838146848,296.51612373504116
of a mixture of calcareous aluminous and,5,-3.1999999999999886,6,false,"","",false,1,1,7,75.7442473879754,1125.3497649691074,425.7930496541249,370.38865283166047
silicious Earths with a little oxide of Iron,6,-3.1999999999999886,3,false,"","",false,1,1,3,70.61421064515463,1126.3757723176716,510.9516595849498,454.52125541392127
The Calcareous matters in clays or loams,7,-3.1999999999999886,3,false,"","",false,1,1,3,136.27868095326065,1139.7138678490055,601.2403062585955,568.4080711045425
is allways combined with Carbonic Acid,8,-3.1999999999999886,3,false,"","",false,1,1,3,79.84827678223203,1131.5058090604923,686.3989161894206,636.1245561097769
and this substance forms about 1/3,9,-3.1999999999999886,3,false,"","",false,1,1,3,87.03032822218114,1059.6852946610013,779.7655849087588,728.465217480551
of the weight of Carbonate of Lime,10,-3.1999999999999886,3,false,"","",false,1,1,3,99.34241640495102,1005.3069051871012,866.9762095367121,812.5978200628117
From the quantity of Carbonic Acid,11,-3.1999999999999886,3,false,"","",false,1,1,3,212.2032247470082,1119.1937208777224,969.5769443931276,903.9124740850217
given out during the Action of diluted,12,-3.1999999999999886,3,false,"","",false,1,1,3,101.39443110207932,1088.4135004207976,1038.3194367469262,978.8110105302051
Muriatic acid we may pretty nearly,13,-3.1999999999999886,3,false,"","",false,1,1,3,118.42853498458862,1095.1590509414673,1121.4968514442444,1060.3532075881958
estimate the quantity of Calcareous,14,-3.1999999999999886,3,false,"","",false,1,1,3,105.49846049633595,1077.127419586592,1210.6886713057045,1145.0242009975984
earth contained in soils and for every,15,-3.1999999999999886,3,false,"","",false,1,1,3,111.65450458772088,1127.4017796662356,1287.639222448016,1230.1828109284234
ounce measure of gas we estimate,16,-3.1999999999999886,3,false,"","",false,1,1,3,99.34241640495102,1054.5552579181806,1376.9018617730976,1305.0813473736068
about 3 grains of Carbonate of lime,17,-3.1999999999999886,3,false,"","",false,1,1,3,102.42043845064347,1071.9973828437712,1475.398567235257,1383.0579058644826
