consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
45,1,-0.7950000000000159,1,false,"","",true,1,2,1,1754.7820122244698,1883.0729399933298,259.488331157825,257.8002926345505
The stranger answered - I beg,2,-0.7950000000000159,1,false,"","",true,1,1,1,141.01718397406853,1643.3714696883542,375.9629892637639,359.0826040310192
you to consider the views,3,-0.7950000000000159,1,false,"","",true,1,1,1,112.32052907840244,1596.1063910366686,544.7668415912118,531.2625334050159
I have been developing as,4,-0.7950000000000159,1,false,"","",true,1,1,1,144.3932610206175,1591.0422754668452,706.8185398255616,684.8740390229934
"merely hypothetical, one",5,-0.7950000000000159,1,false,"","",true,1,1,1,198.38548082246976,1579.200992860993,845.3578892694903,830.16554256002
of the many resting places,6,-0.7950000000000159,1,false,"","",true,1,1,1,223.70605867158693,1756.4450378048132,1034.418203876232,1014.1617415969381
that may be taken by the,7,-0.7950000000000159,1,false,"","",true,1,1,1,211.22270743047676,1713.5769931447624,1184.5119159654644,1167.6315307327195
imagination in considering,8,-0.7950000000000159,1,false,"","",true,1,1,1,214.59878447702567,1657.8717218767044,1312.8028437343246,1295.92245850158
this subject.- There are however,9,-0.7950000000000159,1,true,"",deehar,true,1,1,1,244.9834778959663,1895.885153658406,1481.6066960617727,1461.3502337824789
[deletion]I think other[/deletion] [insertion]distinct[/insertion] facts in favour,10,-0.7950000000000159,1,true,"",RebekahMM,true,1,1,1,235.63764879489366,1786.9450516841391,1668.0891417896642,1634.3283713241747
of the idea that the interior,11,-0.7950000000000159,1,false,"","",true,1,1,1,325.103690528441,1759.9364353117473,1811.5724162679949,1771.0594917094072
of the Globe has a higher,12,-0.7950000000000159,1,false,"","",true,1,1,1,330.1678060982644,1749.8082041721004,1977.0001915488938,1919.6068817575615
"temperature than the surface,",13,-0.7950000000000159,1,true,"",deehar,true,1,1,1,312.3571974596051,1821.4636372669886,2108.3463175489687,2079.649662653303
The heat increases in mines,14,-0.7950000000000159,1,true,"",deehar,true,1,1,1,278.5964269941155,1676.2923242653835,2285.590362492789,2270.398015783319
the deeper we penetrate,15,-0.7950000000000159,1,false,"","",true,1,1,1,280.28446551739,1580.0741284387382,2430.7616754943942,2424.0095214012963
& the number of warm,16,-0.7950000000000159,1,false,"","",true,1,1,1,258.3399647148218,1527.7449342172295,2574.244949972725,2564.1167188330783
[deletion]so[/deletion] sources which rise from,17,-0.7950000000000159,1,true,"",RebekahMM,true,1,1,1,273.5323114242921,1735.3736725799902,2749.800956393271,2743.0488023001726
great depths in almost,18,-0.7950000000000159,1,false,"","",true,1,1,1,295.4768122268603,1661.099977555913,2891.596192348327,2886.5320767785033
