consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
109,1,-5.439999999999998,3,true,TEHark,FrankPearson,false,1,1,3,988.1778432636522,1071.4491573809744,131.84624735242656,123.91564600791969
& simple [insertion]displaying a wonderful talent for illustration[/insertion] never aiming at,2,178.448,3,true,TEHark,FrankPearson,false,1,1,3,1048.5092734137584,78.99325904779437,1496.6221935721521,1524.3792982779262
brilliancy or affect; but,3,178.448,3,true,TEHark,FrankPearson,false,1,1,3,1031.656745556681,300.05877152592325,1417.3161801270835,1452.012561009301
always reaching or communicating,4,178.448,3,true,TEHark,FrankPearson,false,1,1,3,1010.8389170273505,118.64626577032868,1350.8973938668385,1358.8279952113453
[deletion]His talent for illustration was peculiar[/deletion],5,178.448,3,true,TEHark,FrankPearson,false,1,1,3,903.7757988765079,186.05637719863694,1326.1142646652543,1319.1749884888109
truth. [deletion]& the aimable[/deletion] & the,6,178.448,3,true,TEHark,FrankPearson,false,1,1,3,1005.8822911870336,171.1864996776867,1278.5306565982132,1273.5740307578967
[deletion]& great[/deletion],7,178.448,3,true,TEHark,FrankPearson,false,1,1,3,1008.8562666912237,846.2789391288331,1244.825600884059,1251.7648770605028
kind feelings & perfect &,8,178.448,3,true,TEHark,FrankPearson,false,1,1,3,1008.8562666912237,287.17154434109943,1184.3547656321944,1216.0771710102217
& uniform good nature with,9,178.448,3,true,TEHark,FrankPearson,false,1,1,3,1030.6654203886176,241.57058661018505,1108.0227276913158,1115.9533290358227
which He abandoned himself,10,178.448,3,true,"",raspence,false,1,1,3,994.9777143383367,257.4317892991987,1013.8468367252967,1042.5952665991342
to others for the sake of,11,178.448,3,true,TEHark,FrankPearson,false,1,1,3,1014.8042176996039,244.54456211437514,933.5494981121648,948.4193756331152
giving information threw a,12,178.448,3,true,TEHark,FrankPearson,false,1,1,3,1002.9083156828435,251.48383829081854,848.2955336587161,869.1133621880466
light [deletion]over[/deletion] upon his [deletion]character[/deletion],13,178.448,3,true,TEHark,FrankPearson,false,1,1,3,1003.899640850907,169.20384934156004,767.0068698775207,795.755299751358
conversation which like that,14,178.448,3,true,TEHark,FrankPearson,false,1,1,3,972.1772354728796,199.93492955152396,680.7615802560084,710.5013352979095
Varnish [insertion]of Apelles[/insertion] described by Pliny,15,178.448,3,true,TEHark,FrankPearson,false,1,1,3,989.0297633299566,254.45781379500863,602.4468919790035,611.3688184915736
exalted all that was beautiful,16,178.448,3,true,TEHark,FrankPearson,false,1,1,3,991.0124136660831,151.35999631641926,504.3057003407311,539.0020812229487
gave brightness to the colours [unclear]x[/unclear],17,178.448,3,true,TEHark,FrankPearson,false,1,1,3,988.038438161893,259.41443963532515,431.93896307210605,454.73944193756336
& effect to the shade . -,18,178.448,3,true,"",FrankPearson,false,1,1,3,1005.8822911870334,257.4317892991985,357.5895754673542,383.36402983700157
He was no less aimable,19,178.448,3,true,TEHark,FrankPearson,false,1,1,3,967.2206096325625,267.3450409798322,238.63055529975128,275.3095865180956
as a friend & kind,20,178.448,5.6,true,a_s_wolf,FrankPearson,false,1,1,6,980.1078368173862,332.7725020720136,178.15972004788648,203.93417441753382
as a relation. than distinguished,21,178.448,3,true,"",raspence,false,1,1,3,953.3420572796755,67.09735703103388,109.75828345151479,114.71490929183165
