consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
35,1,,0,true,"",a_s_wolf,false,1,1,0,,,,
is the pizzardone shot this year,2,-1.3899999999999864,2.6666666666666665,false,"","",true,1,1,3,64.94399690162666,896.9497288923316,202.72684740511232,205.07604957397365
1828 after May 5th -,3,-1.3899999999999864,2.2,false,"","",true,1,1,3,89.83098373353991,875.8594732765298,309.01106119287374,287.1808675445391
Do they not belong to the,4,-1.3899999999999864,2,false,"","",true,1,1,2,73.08331525948878,874.2542525174283,416.5406351665376,367.4459488768397
somber plumage of the,5,-1.3899999999999864,2.75,true,hoskinml,a_s_wolf,true,1,1,3,117.27742835011622,875.2287064291247,483.15931835786216,453.00785437645237
bird.,6,-1.3899999999999864,2,false,"","",true,1,1,3,123.11606506584044,940.4322075910148,561.3420604182804,516.6465685515104
When does the arctic,7,-1.3899999999999864,2,false,"","",true,1,1,2,100.59849728892334,848.9265375677769,645.4038729666925,609.179256390395
[unclear]Grouse[/unclear] change its coat,8,-1.3899999999999864,2.3333333333333335,true,"",a_s_wolf,true,1,1,3,120.7506893880713,904.4542370255616,763.6322230828815,755.6020759101472
"31 May [deletion]""Groebning[/deletion] Groebming",9,-1.3899999999999864,2,true,"",a_s_wolf,true,1,1,2,108.72164213787764,952.0164833462433,854.2402633617351,882.822896979086
"""Theives"" at the inn -",10,-1.3899999999999864,2,false,"","",true,1,1,2,135.07233152594893,894.1476684740511,961.0622463206817,954.7181874515879
June 1[superscript]st[/superscript]. At Aussee 'T. 59 . 1/4,11,-1.3899999999999864,2,true,"",RebekahMM,true,1,1,2,88.2015027110767,934.7795662277305,1073.0961425251742,1060.0805112316034
moist 5.5. The change of,12,-1.3899999999999864,2.8,false,"","",true,1,1,3,146.62830364058874,879.409558481797,1140.7661037955072,1133.742757552285
feathers of birds is curious,13,-1.3899999999999864,2,false,"","",true,1,1,2,101.7104260263362,873.093803253292,1223.2631293570876,1190.147869868319
[underline]problem[/underline]. As to the various,14,-1.3899999999999864,2,true,"",RebekahMM,true,1,1,2,141.33956622773047,915.961688613478,1305.2992099147946,1273.489961270333
colored feathers [underline]new[/underline] & on,15,-1.3899999999999864,2.5714285714285716,true,TEHark,a_s_wolf,true,1,1,4,107.58949651433,871.8929202168862,1378.2013013168084,1354.919535243997
different feathers shed at,16,-1.3899999999999864,2,false,"","",true,1,1,2,128.9910921766073,912.4196901626646,1457.936700232378,1428.5656080557706
