consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
25,1,-2.3770000000000095,4,false,"","",false,1,3,4,2727.007560426711,2849.7873924856767,787.5223116315824,730.6558525120795
-. So that if one [deletion][unclear]prop[/unclear][/deletion] basis,2,-2.3770000000000095,4,false,"","",false,1,2,4,1177.045745765502,2667.1521431803585,872.7846180040426,774.248598117256
in different proportions be,3,-2.3770000000000095,4,false,"","",false,1,2,4,1231.8251983720425,2617.3627564773806,1014.8439346829814,954.5157404556593
conceived to exist in all,4,-2.3770000000000095,4,false,"","",false,1,2,4,1221.770468649649,2571.1112022721127,1137.5112322606967,1113.379954569768
the metals; the hydrogene,5,-2.3770000000000095,4,false,"","",false,1,2,4,1215.7376492269168,2597.2532970325938,1294.364537251734,1228.0035236016797
ought to be most strongly,6,-2.3770000000000095,4,false,"","",false,1,2,4,1253.9455209131406,2675.679949528112,1435.130385151165,1398.9334686147718
attracted in Gold & platina,7,-2.3770000000000095,4,false,"","",false,1,2,4,1243.890837217507,2687.7455883735765,1581.9290524733283,1529.6444947382904
& these metals the least combustible;,8,-2.3770000000000095,4,false,"","",false,1,2,4,1236.5816482789066,2937.8367715161503,1723.4896792190275,1689.3036718057056
- & the lighter metals ought,9,-2.3770000000000095,4,false,"","",false,1,2,4,1224.5160094334422,2768.9178276796483,1886.3758036327972,1836.1023391278686
to be the most combustible,10,-2.3770000000000095,4,false,"","",false,1,2,4,1268.7567005423982,2764.896009433506,2013.065011510174,1986.9228246961738
[deletion]from the[/deletion] in consequence of,11,-2.3770000000000095,3.8,false,"","",false,1,2,4,1222.5050542836116,2620.1083432879327,2143.7761296872113,2109.5901222738894
the loosely combined state of,12,-2.3770000000000095,4,false,"","",false,1,2,4,1246.6363319745406,2702.5568140295936,2266.443519318446,2240.3012404509273
their hydrogene. -,13,-2.3770000000000095,4,true,"",sruston,false,1,2,4,1260.7129259698354,2244.0625379019457,2385.0889065965002,2369.0013574513746
- I have [deletion]stated[/deletion] [insertion]mentioned[/insertion] the exp[superscript]ts[/superscript],14,-2.3770000000000095,4,true,"",raspence,false,1,2,4,1276.8004290882016,2682.4473545848073,2616.3469537833953,2562.051578978805
which shew that Sulphur Phosphorus,15,-2.3770000000000095,3.8,false,"","",false,1,2,4,1226.229002919741,2923.4621928439437,2765.0249010063544,2758.992081583622
& Charcoal contain Hydrogene. -,16,-2.3770000000000095,6.4,true,"",sruston,false,1,2,7,1222.2071616602193,2768.6198890294963,2917.8562956977307,2859.539102646999
- I have referred to other exp[superscript]ts[/superscript],17,-2.3770000000000095,4,true,"",sruston,false,1,2,4,1197.227752756005,2715.4873381614516,3046.646122959402,3010.4492064230085
which render it probable,18,-2.3770000000000095,4,false,"","",false,1,2,4,1233.4246692923984,2584.776312037933,3163.280601114385,3110.996135432866
that the metals [insertion]likewise[/insertion] actually contain,19,-2.3770000000000095,4,false,"","",false,1,2,4,1235.4355784154695,2783.8593529880964,3267.8494404239036,3235.6744341871718
this substance,20,-2.3770000000000095,4,false,"","",false,1,2,4,1243.4793529880321,1882.9581657708873,3372.4183717869414,3364.374551187619
- Instance,21,-2.3770000000000095,4,false,"","",false,1,2,4,1549.1421883975445,2172.533590115552,3497.096578487728,3495.085761418176
