consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
On the road from - Dolgethly to Bethgellert by,1,0.057,3,false,"","",false,1,1,3,103.80437970161438,1170.9776182174683,160.26979541778564,165.43770456314087
"[underline]Penmorva[/underline]; [underline]similar Rocks[/underline], the same blendings",2,0.057,3.4285714285714284,true,"",Fierengraw,false,1,1,4,115.43217527866364,1119.298526763916,242.95634174346924,235.2044780254364
"& combinations of feldspar, Chlorite Hornblende",3,0.057,3,false,"","",false,1,1,3,155.48347115516663,1111.5466630458832,294.6354331970215,297.2193877696991
"Quartz & sometimes Mica, no [unclear]shoerl[/unclear] in the",4,0.057,3,false,"","",false,1,1,3,163.23533487319946,1146.430049777031,361.8182520866394,369.57011580467224
country. - . . From Bethgellert to Canarfon.,5,0.057,3,false,"","",false,1,1,3,161.94335758686066,1139.970163345337,429.0010709762573,427.7090936899185
the lower range of Snowdonia abundance,6,0.057,3.8333333333333335,false,"","",false,1,1,4,173.5711531639099,1178.729481935501,515.5635491609573,512.9795945882797
of Grauwwacke & [unclear]x[/unclear] a fine Breccia,7,0.057,3,true,AliCat54,Fierengraw,false,1,1,3,169.6952213048935,1182.6054137945175,596.9581182003021,593.0821863412857
of the same species as that of which,8,0.057,3,false,"","",false,1,1,3,164.52731215953827,1097.3349128961563,653.8051187992096,652.5131415128708
the Egyptian Sarcophagus is formed -,9,0.057,3,false,"","",false,1,1,3,183.90697145462036,1088.2910718917847,722.2799011468887,732.6157194375992
Probability that Grauwacke & Breccia,10,0.057,3,false,"","",false,1,1,3,186.49092602729797,1220.072755098343,802.3824928998947,802.3824928998947
