consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
"Loves sweet bloom, its blushing rose",1,0.927,3.6666666666666665,true,"",Fierengraw,false,1,1,4,153.19664439442445,967.4053228252784,184.82859516123966,194.45786580931497
But this form of homeliest mold,2,0.927,3,true,"",sruston,false,1,1,3,181.01455324993682,983.4541140411017,291.820532518643,286.4709354467019
Bears no sordid bosom cold,3,0.927,3,false,"","",false,1,1,3,112.53971481050942,939.5874343768593,370.9945651019526,347.45632982257445
Though to Beauty all unknown,4,0.927,3,false,"","",false,1,1,3,171.38528260186152,986.6639049356157,454.4482712613964,443.7490771175142
Beautys empire pleased I own,5,0.927,3.6,false,"","",false,1,1,4,209.9023856012561,990.9435989188431,520.7832831163033,511.1539920611348
Genius with averted brow,6,0.927,3,false,"","",false,1,1,3,177.80480316960947,878.6020604080801,603.1670861870336,592.4678920431514
Frowns & yet receives my vow,7,0.927,3,false,"","",false,1,1,3,161.7560119537862,1032.6703907772853,693.0403088328069,666.2923132695546
"Nature, fortune all unkind",8,0.927,3,false,"","",false,1,1,3,181.01455324993682,980.244404774961,752.9558001199658,750.8159939425386
What but friendship sooths my,9,0.927,3,false,"","",false,1,1,3,173.52512959347527,1017.6915842785487,837.4794297752164,826.7802356313343
mind,10,0.927,3,false,"","",false,1,2,3,784.4491192905675,909.6296581226399,853.5282087467838,859.9477293145318
Take then from this faithful breast,11,0.927,3,false,"","",false,1,1,3,189.57390040220523,1002.712696151439,928.4225881610525,922.0030471862112
Where thou dwellst an honored,12,0.927,3.6,false,"","",false,1,1,4,186.36415032187793,1035.8801816717992,986.198228375179,997.9673460148682
guest,13,0.927,3,false,"","",false,1,2,3,831.5255898493238,935.3077403936319,1033.2747193410287,1033.2747193410287
From a Being void of aim,14,0.927,3,false,"","",false,1,1,3,188.50399731349168,1012.3419872066075,1073.9316285178504,1081.4210929884987
From a thing without a name,15,0.927,3,false,"","",false,1,1,3,173.52512959347527,973.8248229859331,1163.8048348379489,1175.5739728847313
These honest [deletion]fe[unclear]xx[/unclear][/deletion] fervent blessings,16,0.927,3.6,false,"","",false,1,1,4,191.71374739381903,1015.5516964727484,1220.5105760447807,1233.3496273838234
take,17,0.927,3,false,"","",false,1,2,3,848.6442841538607,984.5240171298152,1283.635817412267,1297.54478204357
For thine not for the givers sake,18,0.927,3.857142857142857,false,"","",false,1,1,4,223.8113298254656,981.3143078636746,1313.5935732593932,1351.040752762981
To thee may kindly fates assign,19,0.927,3,false,"","",false,1,1,3,247.34956510484378,973.8248229859331,1384.208238283341,1406.6765500669123
"White robed honour, peace benign",20,0.927,3,false,"","",false,1,1,3,195.9933597486732,947.0768376262275,1477.2912763121403,1483.7108172869816
Health & all her bright haired,21,0.927,3,false,"","",false,1,1,3,198.13328836866035,828.3157989548098,1573.5840236070799,1556.465268081263
train,22,0.927,3,false,"","",false,1,2,3,781.2393283960535,997.3630990794978,1587.492947424196,1637.7791680632797
