consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
that of 5 Hucos that run,1,2.595,3,false,"","",false,1,1,3,210.29702854156494,901.7387670278549,156.00028467178345,153.35614800453186
at the bleck four refused,2,2.595,5.4,true,"",raspence,false,1,1,6,205.00875520706177,880.5856736898422,224.7478380203247,239.29058969020844
it. the fifth I took in,3,2.595,3,false,"","",false,1,1,3,226.16184854507446,913.6373820304871,300.10573303699493,310.6822797060013
the pool where I have [insertion]taken[/insertion] so many,4,2.595,3,false,"","",false,1,1,3,220.8735752105713,951.9773637056351,383.3960380554199,396.61672139167786
- a clear stream with a deep,5,2.595,3.857142857142857,false,"","",false,1,1,4,240.7046002149582,922.8918603658676,465.3642747402191,494.4497780799866
pool & a long [unclear]tail[/unclear] & a,6,2.595,4.142857142857143,true,TEHark,sruston,false,1,1,5,249.95907855033875,883.2298103570938,546.0104430913925,586.9945614337921
run for small fish where,7,2.595,3,false,"","",false,1,1,3,242.02666854858398,897.7725620269775,635.9110897779465,674.2510714530945
the Hucos feed.,8,2.595,3,false,"","",false,1,1,3,260.5356252193451,714.0050636529922,717.8793083429337,741.6765383481979
Caught also one [deletion]Grayling[/deletion],9,2.595,5.5,false,"","",false,1,1,7,267.14596688747406,897.7725620269775,791.9151350259781,828.9330483675003
Ash. the Hucos refused the,10,2.595,3.6,true,"",raspence,false,1,1,4,220.8735752105713,879.2636053562164,873.8833717107773,896.3585333824158
bleak but whether from seeing,11,2.595,3.8,false,"","",false,1,1,4,228.80598521232605,897.7725620269775,954.5295400619507,965.106086730957
me or the hooks & line,12,2.595,3,false,"","",false,1,1,3,235.41632688045502,863.3987853527069,1014.0226150751114,1056.3288017511368
"I know not, yet one was",13,2.595,3,false,"","",false,1,1,3,242.02666854858398,757.6333186626434,1092.0246617794037,1129.042575120926
far off. the others might have,14,2.595,3,false,"","",false,1,1,3,265.82389855384827,891.1622203588486,1158.1280784606934,1201.7563334703445
seen me as I saw them.,15,2.595,6.666666666666667,false,"","",false,1,1,7,247.31494188308716,829.0250086784363,1233.4859734773636,1265.2156134843826
This Huco I caught today had,16,2.595,3,false,"","",false,1,1,3,253.92528355121613,885.8739470243454,1300.911458492279,1329.9969618320465
several leeches - three or four on,17,2.595,3,false,"","",false,1,1,3,231.45012187957764,889.8401520252228,1348.5059185028076,1396.1003785133362
the tail.,18,2.595,3.3333333333333335,true,"",raspence,false,1,1,5,208.97496020793915,413.89555191993713,1411.9651985168457,1418.5755401849747
T at 20[superscript]m[/superscript]. past 10 PM . 60 1/2,19,2.595,3,false,"","",false,1,1,3,251.28114688396454,945.3670220375061,1481.6153093602525,1493.5139243628846
55 1/2 .,20,2.595,3,false,"","",false,1,1,3,236.7383952140808,345.1479985713959,1540.2058268785477,1550.782373547554
