consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
37,1,,0,true,"",E_L_Bird,false,1,1,0,,,,
{Methinks I know one mind like ,2,-11.439999999999998,3.857142857142857,true,"",E_L_Bird,false,1,1,4,786.2392338930376,908.4334195721297,1247.568073731034,1195.9999096041056
you,3,,0,true,"",E_L_Bird,false,1,1,0,,,,
[deletion][unclear]So[/unclear][/deletion] Alike to peace & nature,4,,0,true,"",E_L_Bird,false,1,1,0,,,,
True,5,,0,true,"",E_L_Bird,false,1,1,0,,,,
Kindled by [unclear]xxxxx[/unclear] [deletion][unclear][insertion]happiest[/insertion][/unclear][/deletion] purest flame,6,,0,true,"",E_L_Bird,false,1,1,0,,,,
In storm or calm for age the,7,-172.648,5.375,true,"",E_L_Bird,false,1,1,6,943.7021518945694,107.5157300233841,783.2941012382507,758.7003829479219
same;,8,,0,true,"",E_L_Bird,false,1,1,0,,,,
Bestowing most its brilliant,9,-172.648,4.4,true,TEHark,E_L_Bird,false,1,1,5,967.3499579429626,229.53840923309326,648.9744901657104,629.1103330850602
light,10,,0,true,"",E_L_Bird,false,1,1,0,,,,
[unclear]Amidst[/unclear] the darkest shades of,11,-172.648,3.142857142857143,true,"",E_L_Bird,false,1,1,4,929.5134682655334,138.73083400726318,524.1140742301941,478.71028661727917
night,12,,0,true,"",E_L_Bird,false,1,1,0,,,,
And prompt to [unclear]comfort[/unclear],13,-172.648,3.5,true,"",E_L_Bird,false,1,1,4,942.7562396526337,256.96986424922943,397.36189961433416,355.7417609691621
[unclear]solace[/unclear] raise,14,-172.648,3,true,"",E_L_Bird,false,1,2,3,518.9526108704162,122.98354469552464,312.5632065581225,297.8026910785786
cheer,15,-172.648,4,false,"","",false,1,2,4,308.99503755569447,159.54090332984924,241.28637969493877,220.4763103723527
The Heart oppressed by doubt},16,-172.648,3,true,"",E_L_Bird,false,1,1,3,963.5663089752197,173.7295869588852,184.53164517879486,142.91150653362286
