consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
"permission, Sweno said, from the",1,178.081,1,true,"",RebekahMM,true,1,1,1,1644.1447591781616,163.0091724395752,2857.528465270996,2877.2019929885864
spirits of the elements to share my,2,178.081,1,true,"",RebekahMM,true,1,1,1,1675.060302734375,115.23060512542725,2721.2190446853638,2746.5135803222656
"power with you, approach me &",3,178.081,1,false,"","",true,1,1,1,1610.4187116622925,118.04110908508301,2614.419903755188,2656.577463150025
"give me your hand"" O'Donohue",4,178.081,1,false,"","",true,1,1,1,1624.4712314605713,143.33564472198486,2504.8102493286133,2541.346800804138
trembled as he approached the won-,5,178.081,1,false,"","",true,1,1,1,1601.9871997833252,103.9885892868042,2398.0109663009644,2414.8739900588994
derful light with which Sweno,6,178.081,1,true,"",RebekahMM,true,1,1,1,1601.9871997833252,143.33564472198486,2282.780303955078,2333.3693752288823
was surrounded yet he slowly ad,7,178.081,1,false,"","",true,1,1,1,1621.6607275009155,132.09362888336182,2167.549641609192,2229.380728721619
-vanced towards him & when he had,8,178.081,1,false,"","",true,1,1,1,1638.52375125885,123.66211700439453,2043.8874673843384,2083.234522819519
entered the luminous atmosphere,9,178.081,1,false,"","",true,1,1,1,1596.3661918640137,109.60959720611572,1965.1933307647705,1993.2983703613284
which surrounded Sweno he felt an,10,178.081,1,true,"",RebekahMM,true,1,1,1,1641.3342552185059,134.90413284301758,1841.531156539917,1889.3097238540652
agreable glow & found his spirits,11,178.081,1,false,"","",true,1,1,1,1616.039719581604,98.36758136749268,1723.4900884628296,1782.5106716156008
"immediately restored, Sweno gras",12,178.081,1,true,"",RebekahMM,true,1,1,1,1661.0077829360962,84.31506156921387,1613.8804340362549,1656.0379934310915
ped him by the hand & his touch,13,178.081,1,false,"","",true,1,1,1,1635.7132472991943,75.88354969024658,1495.839267730713,1540.8073310852053
appeared almost like that of,14,178.081,1,false,"","",true,1,1,1,1573.8821601867676,151.76715660095215,1380.6086053848267,1417.1451568603518
"burning metal ""Follow me; said",15,178.081,1,false,"","",true,1,1,1,1562.6401443481445,87.12556552886963,1273.8094549179077,1330.0195341110232
"Sweno, your initiation shall be",16,178.081,1,true,"",RebekahMM,true,1,1,1,1587.9346799850464,148.9566526412964,1175.441816329956,1254.1359272003176
completed he walked a few steps,17,178.081,1,false,"","",true,1,1,1,1565.4506483078003,75.88354969024658,1074.2636737823486,1119.231737136841
to the brink of a small lake,18,178.081,1,false,"","",true,1,1,1,1573.8821601867676,207.97723579406738,942.1699876785278,1037.727122306824
carrying with him his atmosphere,19,178.081,1,false,"","",true,1,1,1,1587.9346799850464,120.85161304473877,857.8548622131349,939.3594770431521
of light he walked around the lake,20,178.081,1,false,"","",true,1,1,1,1607.6082077026367,109.60959720611572,737.0031919479371,787.592263221741
the waters of which became,21,178.081,1,false,"","",true,1,1,1,1587.9346799850464,191.1142120361328,633.0145454406739,672.3616008758547
luminous as he made his circuit,22,178.081,1,false,"","",true,1,1,1,1601.9871997833252,89.93606948852539,509.3523712158203,593.6674900054934
he stopped held up his hand,23,178.081,1,false,"","",true,1,1,1,1593.555687904358,132.09362888336182,394.1217088699341,484.0578355789187
& with a powerful & awful,24,178.081,1,false,"","",true,1,1,1,1573.8821601867676,75.88354969024658,284.51201820373547,349.1536092758181
"voice he exclaimed ""Spirits",25,178.081,1,false,"","",true,1,1,1,1497.998553276062,126.4726209640503,191.76538753509521,239.5439548492434
of the elements this man,26,178.081,1,false,"","",false,1,1,2,1633.7142128716555,977.3077969714705,162.05238810640276,161.50389808202198
