consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
investigation.,1,0.721,1,false,"","",true,1,1,1,147.03672780056033,665.3815168126622,299.9958676491697,264.6541919583412
The [underline]chief materials[/underline] active in Volcanic,2,0.721,1,true,"",RebekahMM,true,1,1,1,160.78073359666197,1851.2916114964175,438.71582173087194,462.2769638243596
eruptions must be newly combined during,3,0.721,1,false,"","",true,1,1,1,125.43902045643048,1874.852678691099,570.2654630956059,578.1192395424401
the time of their operation and such of,4,0.721,1,false,"","",true,1,1,1,141.1464610018899,1808.0962717069635,687.984366920416,711.5455090139037
them as are thrown out from the mountain,5,0.721,1,false,"","",true,1,1,1,137.2195915031743,1971.0606443650047,810.8621552916591,865.838084852558
altered by the agency of the Air -,6,0.721,1,false,"","",true,1,1,1,127.40245520578824,1566.5946588722225,960.0826157771057,985.6071551705484
We can however reason only upon those,7,0.721,1,false,"","",true,1,1,1,209.86641508359216,1882.7064176885303,1120.313564183817,1173.3260589953584
substances that are actually discovered and,8,0.721,1,false,"","",true,1,1,1,125.43902045643048,1882.7064176885303,1249.899752074492,1302.9123405095406
though the facts known with regard to them,9,0.721,1,false,"","",true,1,1,1,115.62188415904441,1939.6458381728914,1368.850635838204,1415.9728825757763
are scanty yet they the will afford us,10,0.721,1,false,"","",true,1,1,1,131.32932470450388,1868.9624867912346,1508.2539787509663,1563.2299270365668
very good foundations for theoretical,11,0.721,1,false,"","",true,1,1,1,137.2195915031743,1792.3887937121012,1652.7774678875167,1684.1923864278385
discussion.,12,0.721,1,false,"","",true,1,1,1,150.96359729927596,596.66156273096,1813.7785181444087,1813.7785181444087
The only known substance found in the,13,0.721,1,false,"","",true,1,1,1,359.0868568443374,1933.7554964754152,1989.447292925442,2007.1181307708562
bosom of our mountain which is capable of,14,0.721,1,false,"","",true,1,1,1,105.8047478616584,1855.218406096327,2120.9969155654744,2164.1923864278388
spontaneous inflamation from the effect,15,0.721,1,true,"",RebekahMM,true,1,1,1,135.2561567538165,1935.719043572982,2303.3260589953584,2313.1431952927446
of common Natural agents [underline]is pyrites[/underline],16,0.721,1,true,"",RebekahMM,true,1,1,1,113.65844940968665,1953.3897690701872,2480.034512348307,2497.705387643124
