consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
there was a slight tint of pink,1,0.209,4.428571428571429,false,"","",false,1,1,5,140.87092244625092,965.4203062653542,195.4134309887886,209.71197521686554
at the origin of the tail,2,0.209,3.6666666666666665,false,"","",false,1,1,4,147.6442717508667,973.7868102517475,275.89280843325565,301.58234358129226
"It was exactly like a char,",3,0.209,3.8333333333333335,false,"","",false,1,1,4,157.395933966017,969.4229414104677,370.0633914871853,388.0978717963289
except that the belly was,4,0.209,3.8,false,"","",false,1,1,4,157.5117349548219,933.9817440472809,457.37124225720294,471.80370233562536
silvery white.,5,0.209,3,false,"","",false,1,1,4,155.8661419560153,513.1792350968916,538.2978490651816,546.9280701255896
The dorsal fin radially } 12,6,0.209,4.166666666666667,false,"","",false,1,1,6,187.5795002579689,727.1112357974052,660.5927419066429,663.4524507522583
crusted with [unclear]xxx[/unclear] },7,0.209,3.5,true,deehar,E_L_Bird,false,1,1,5,201.87804448604584,748.0824339985847,721.5998639464378,720.646627664566
Pectoral,8,0.209,1,false,"","",true,1,1,1,331.51817882061005,497.3812918663025,761.6357778906822,756.8695964813232
Bronchial D[superscript]o[/superscript] 9,9,0.209,3,true,"",E_L_Bird,false,1,1,6,231.4283692240715,863.424024105072,816.9234822392464,807.3911194205284
Anal D[superscript]o[/superscript] 10 7 11 [deletion][unclear]xxx[/unclear][/deletion],10,0.209,2.75,true,"",E_L_Bird,true,1,1,5,227.61542409658432,916.8052558898926,903.6679838895798,895.0888573527336
[deletion]Pectoral[/deletion] Ventral - 8,11,0.209,3,false,"","",false,1,1,3,216.17658871412277,833.8736993670464,973.2542324662209,978.0204138755798
Caudal - 24?,12,0.209,1,false,"","",true,1,1,1,240.00749576091766,856.7513701319695,1056.185788989067,1056.185788989067
the two last not cut & therefore,13,0.209,3.7142857142857144,false,"","",false,1,1,4,153.26299411058426,821.481627702713,1128.631753563881,1120.0526270270348
not so certain,14,0.209,1,false,"","",true,1,1,1,144.74924703074393,468.1996931295108,1167.377578564528,1179.2989856225495
The fish is evidently congenerous,15,0.209,3.8,false,"","",false,1,1,4,141.8241587281227,925.3843824267387,1263.991305589676,1258.2718878984451
with the char. I am not sure,16,0.209,1,false,"","",true,1,1,1,127.84839745411156,977.6326220378473,1330.0779678354265,1304.96134284253
that I have not seen it in,17,0.209,1,false,"","",true,1,1,1,110.02723475592435,914.5454622947095,1398.2481815082117,1382.1945075865206
England*. Its teeth are numerous,18,0.209,3.4,false,"","",false,1,1,4,135.15150475502014,916.8052558898926,1477.5162327289581,1469.8903424739838
& large for its size & it,19,0.209,1,false,"","",true,1,1,1,112.25183269875552,839.8050662044668,1546.6684804227993,1534.9360118201967
is usually found of a coast,20,0.209,3.1666666666666665,true,Parisb,E_L_Bird,false,1,1,4,146.5903401374817,906.3196567893028,1613.8290874361992,1605.249960899353
x [unclear]Shaw[/unclear] fish from Windermere,21,0.209,3.25,true,"",E_L_Bird,false,1,1,4,150.40328526496887,689.9350208044052,1671.9765006303787,1655.7714838385582
