consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
11,1,-1.5579999999999927,3,false,"","",false,1,2,3,1000.1472729444504,1075.8719741106033,106.60900062322617,111.59088885784149
the five or six little lakes,2,-1.5579999999999927,3,false,"","",false,1,1,3,106.3965236544609,814.8210306167603,207.24314296245575,120.55828768014908
filling the cavities in the,3,-1.5579999999999927,3,false,"","",false,1,1,3,120.34581071138382,825.781184732914,279.9787111878395,212.22503119707108
hills. The temperature was,4,-1.5579999999999927,3,false,"","",false,1,1,3,136.28785306215286,843.7159823775291,352.71427941322327,299.9062641263008
low the thermometer standing at,5,-1.5579999999999927,3,false,"","",false,1,1,3,132.3023424744606,884.5674659013748,428.4389805793762,403.5295394062996
10 or 12 R at 8 in the morning,6,-1.5579999999999927,3,false,"","",false,1,1,3,122.33856600522995,903.498641192913,503.1673040986061,476.26510763168335
& did not rise in the day to,7,-1.5579999999999927,3,false,"","",false,1,1,3,123.33494365215302,800.8717435598373,566.9354769587517,536.0477699041367
more than 13 or 14. - The grass,8,-1.5579999999999927,3,false,"","",false,1,1,3,139.27698600292206,786.9224565029144,629.7072687149048,614.7616040110588
in the meadows is generally,9,-1.5579999999999927,3,false,"","",false,1,1,3,135.2914754152298,770.9804141521454,706.4283475279808,683.5116616487503
high & beautifully green with,10,-1.5579999999999927,3.8,false,"","",false,1,1,4,142.26611894369125,819.8029188513756,778.1675381064415,764.2182510495186
a quantity of moss. but I found,11,-1.5579999999999927,3,false,"","",false,1,1,3,151.23351776599884,841.723227083683,837.9501969218254,821.0117769241333
them likewise in coarser murky,12,-1.5579999999999927,3,true,"",raspence,false,1,1,3,147.24800717830658,907.4841517806053,924.6350519657135,878.8016802072525
grass where there was a little,13,-1.5579999999999927,3,false,"","",false,1,1,3,168.17193776369095,861.6507800221443,986.4104660749435,958.5118919610977
water. -,14,-1.5579999999999927,3,false,"","",false,1,1,3,150.23714011907578,335.5633824467659,1064.1279225349426,1057.1532790064812
Various species of waterbirds,15,-1.5579999999999927,3,false,"","",false,1,1,3,185.11035776138306,865.6362906098366,1148.820010483265,1116.9359257817268
make this spot their place,16,-1.5579999999999927,3,false,"","",false,1,1,3,173.15382599830627,905.4913964867592,1219.5628234148026,1200.6316481232643
of rest in migrating from the,17,-1.5579999999999927,3,false,"","",false,1,1,3,155.2190283536911,909.4769070744514,1299.2730351686478,1281.3382375240326
"South to the North, in spring,",18,-1.5579999999999927,3,false,"","",false,1,1,3,169.168315410614,850.6906259059906,1359.0556939840317,1369.0194704532623
The dark purple Ibis here called,19,-1.5579999999999927,3.6666666666666665,true,"",raspence,false,1,1,4,174.15020364522934,893.5348647236824,1443.7477939724922,1450.7224375009537
Corvo aquatica 4 species of water rails,20,-1.5579999999999927,3,false,"","",false,1,1,3,169.168315410614,992.1762517690659,1500.541319847107,1526.4471386671066
"Two not larger than larks, different",21,-1.5579999999999927,3,true,"",E_L_Bird,false,1,1,3,175.1465812921524,954.3139011859894,1561.320356309414,1601.1754621863365
