consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
cases [insertion][deletion]in winter[/deletion][/insertion] to protect [deletion]the colder[/deletion] [insertion]the vallies &[/insertion],1,-0.125,1,true,"",deehar,true,1,1,1,210.16470915766212,2312.2948269562035,609.3694558994971,581.5471455168693
[deletion]climates[/deletion][insertion]to the plains[/insertion] from their [underline][deletion]influence[/deletion][/underline][insertion]effects[/insertion].-,2,-0.125,1,true,"",deehar,true,1,1,1,247.2611230011658,2346.2998729794153,748.4810078126359,760.8464790938037
[deletion]of [insertion]freezing[/insertion] Winds from the North[/deletion] ,3,-0.125,1,true,"",deehar,true,1,1,1,265.8093299229176,2231.919263628612,912.3235022881104,915.4148701084025
[underline]& East[/underline],4,-0.125,1,false,"","",true,1,1,1,330.728054149049,911.9052043639399,1085.4401002244608,1073.074628943293
- In [underline]Britain[/underline] for instance,5,-0.125,1,false,"","",true,1,1,1,469.8396060621878,2213.3710567068606,1314.201318926067,1332.7495258478189
the principal - [underline]mountains[/underline] occur,6,-0.125,1,false,"","",true,1,1,1,213.25607697795402,2154.635068121313,1490.4092846827093,1487.3179168624174
in the North & North East,7,-0.125,1,false,"","",true,1,1,1,241.07838736058176,2213.3710567068606,1660.4345147987679,1601.6985262132205
part[underline]of the island[/underline]: |_& our,8,-0.125,1,true,"",deehar,true,1,1,1,197.79923787649415,2068.076769153138,1774.815124149571,1768.632388508987
[underline]hottest[/underline] winds in summer &,9,-0.125,1,false,"","",true,1,1,1,210.16470915766212,2117.538654277809,1929.3835151641697,1898.46983696125
our coldest winds in [underline]winter[/underline],10,-0.125,1,false,"","",true,1,1,1,265.8093299229176,2272.1070452924077,2049.9468601555564,2056.12959579614
"blow from those quarters, so",11,-0.125,1,false,"","",true,1,1,1,247.2611230011658,2170.091907222773,2195.241147709279,2182.8756764281115
that their situation is well,12,-0.125,1,false,"","",true,1,1,1,278.17480120408544,2269.015677472116,2309.621757060082,2318.895860520958
adapted to [deletion]mitigate[/deletion][insertion]diminish[/insertion] the,13,-0.125,1,false,"","",true,1,1,1,293.6316403055453,2213.3710567068606,2433.276469871761,2436.3678376920534
Heat in [underline]the one case;[/underline] &,14,-0.125,1,true,"",deehar,true,1,1,1,290.5402724852534,2231.919263628612,2597.1189643472358,2609.484435628404
to break the force of,15,-0.125,1,false,"","",true,1,1,1,302.90574376642127,2173.183275043065,2748.5959875415424,2736.2305162603743
the cold blast in the,16,-0.125,1,false,"","",true,1,1,1,244.16975518087378,2037.163090950218,2887.707539454681,2937.169424579353
[underline]other case[/underline].-,17,-0.125,1,true,"",deehar,true,1,1,1,336.91078978963293,1452.8945729150353,3079.3723443127838,3082.4637121330757
-[underline]North America[/underline] as is well,18,-0.125,1,false,"","",true,1,1,1,463.65687042160386,2315.3861947764954,3261.7630457100104,3252.488942249134
