consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
37,1,-2.4809999999999945,1,false,"","",true,1,1,1,857.5191473960876,949.286951303482,568.0739896297455,568.0739896297455
is merely [underline]Hypothetical[/underline] : the,2,-2.4809999999999945,1,true,"",RebekahMM,true,1,1,1,959.9165971107543,2345.5710433386835,566.1965842696628,513.6372776886034
[underline]exertion[/underline] of no such power,3,,0,true,"",a_s_wolf,false,1,1,0,,,,
has as yet been [underline]perceived[/underline].,4,-2.4809999999999945,1.8,true,plphy,a_s_wolf,false,1,1,3,1027.150542497635,2357.208509155666,828.6838488637685,756.6587627269562
& the assumption of it is,5,-2.4809999999999945,1,false,"","",true,1,1,1,1010.0868443017655,2257.175845906902,969.9476211878008,934.1117303370785
rather [underline]cutting[/underline] than untying,6,-2.4809999999999945,1.5,true,plphy,a_s_wolf,false,1,1,2,1052.296278223284,2310.165784794719,1116.2816947147462,1063.4544923094227
the [misc_453]Knot.[/misc_453] -,7,-2.4809999999999945,1,true,"",RebekahMM,true,1,1,1,1033.6061808169775,1390.2282240983063,1226.1315491069997,1217.558903835814
M[superscript]r[/superscript] Knight as I mentioned,8,-2.4809999999999945,1,true,"",a_s_wolf,true,1,1,1,1110.7599882576496,2338.362791091454,1397.5844545307154,1318.7161180358062
before considers the change,9,-2.4809999999999945,1,true,"",a_s_wolf,true,1,1,1,1095.3292267695151,2321.217500549082,1529.6031917069765,1452.4493842663044
produced in the volume,10,-2.4809999999999945,1,true,"",a_s_wolf,true,1,1,1,1105.6164010949383,2321.217500549082,1653.0492836120518,1558.7501856290082
of the silver fibres of,11,-2.4809999999999945,1,true,"",a_s_wolf,true,1,1,1,1131.3343369084955,2230.347460674513,1762.7791430832299,1689.054393751032
the Wood from changes,12,-2.4809999999999945,1,true,"",RebekahMM,true,1,1,1,1155.3377436678156,2235.4910478372244,1901.6559964764394,1815.9295437645817
of temperature as a prime,13,-2.4809999999999945,1,true,"",a_s_wolf,true,1,1,1,1129.6198078542584,2418.9456566406,2009.6713268933804,1966.8081005374515
mover of the Sap - The,14,-2.4809999999999945,1,true,"",RebekahMM,true,1,1,1,1167.339447047476,2400.0858370439914,2142.895592310902,2065.74178487023
opinion is supported by,15,-2.4809999999999945,1,true,"",a_s_wolf,true,1,1,1,1232.4915511084878,2264.6380417592563,2259.4835679990288,2228.6220450227597
facts; the Authority in,16,-2.4809999999999945,1,false,"","",true,1,1,1,1218.7753186745904,2276.639745138916,2388.0732470668154,2362.355311253258
high & there is no,17,-2.4809999999999945,1,false,"","",true,1,1,1,1208.4881443491677,2160.0517694507894,2494.374048429519,2449.796293019353
recondite principle required,18,-2.4809999999999945,1,true,"",a_s_wolf,true,1,1,1,1194.7719119152703,2364.080726905011,2600.6748497922226,2562.955210599005
for the support of the [underline]notion[/underline].,19,-2.4809999999999945,1,false,"","",true,1,1,1,1208.4881443491677,2490.9558769185605,2720.6918835888237,2664.1124247989974
M[superscript]r[/superscript] Knight found that,20,-2.4809999999999945,1,true,"",a_s_wolf,true,1,1,1,1349.0795267966146,2261.2089836507816,2908.7810787419344,2872.775968602954
small apertures in the,21,-2.4809999999999945,1,true,"",RebekahMM,true,1,1,1,1129.6198078542584,2238.9201059456987,3023.654525375824,3001.365647670741
alburnum in the direction of,22,,0,true,"",a_s_wolf,false,1,1,0,,,,
the silver fibres were of very different,23,-2.4809999999999945,1.1428571428571428,true,"",a_s_wolf,false,1,1,2,1114.5361282303747,2457.7123343024095,3218.161431095902,3165.074236460395
