consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
where all was dark &,1,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1897.803506690887,629.5453677758335,2725.9129632968693,2766.777427817596
cold & gross & heavy; -,2,176.233,1,true,"",FrankPearson,true,1,1,1,1884.6684929472278,435.4391381051182,2603.319560455783,2673.372917601138
that I now know what,3,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1878.8307255569882,577.0053870324373,2447.1588837739605,2536.185040611024
it was to have a power,4,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1851.1012562221104,458.79020766607664,2321.64656940104,2426.726642234692
"& better existence, - but",5,176.233,1,true,"",FrankPearson,true,1,1,1,1874.4523814564986,537.6003272436503,2184.4587016898304,2264.728170325914
that I hoped for something,6,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1861.3173677128398,483.6008118636446,2026.8385367659225,2126.080879324955
still more powerful; - that,7,176.233,1,true,"",FrankPearson,true,1,1,1,1859.8579258652799,439.81744508998804,1892.5696269810726,1983.0552071078857
I was now in natural,8,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1851.1012562221104,550.7353966607393,1739.3278061576539,1837.1106140800766
"warmth & light & ether, -",9,176.233,1,true,"",FrankPearson,true,1,1,1,1845.263451716251,461.7091284768162,1632.788310034252,1705.760625105966
& that I hoped to be,10,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1854.0201399172302,546.35694121339,1472.2492985308443,1575.8699851903662
ultimately in a world,11,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1829.209572835282,577.0053870324373,1332.142510008895,1438.682006132297
of intellectual light,12,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1839.4256843260114,725.868863755366,1194.9545680664455,1286.8996828298684
where the causes of all,13,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1808.7773127382038,477.76311870464474,1066.5233885562152,1178.9006891854767
things would be developed,14,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1821.9123450396726,470.46589090903535,911.8222929055268,1005.2267938430796
& where the sources of,15,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1817.534000939183,502.5735744397332,784.8505738006662,854.903930946021
pleasure would be,16,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1846.7229121216208,588.6809218129165,653.5004734796963,741.0672070270097
unbounded knowledge.,17,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1811.6962335489434,477.76311870464474,533.8259079392053,614.0954136909091
after this my dream,18,176.233,1,true,Nomad Purple,FrankPearson,true,1,1,1,1727.0483836967499,531.762485622171,422.9080305996938,487.12362035480896
